"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2016/6/1,"5,622 ","16,416 ","38,494 ","47,322 ","24,950 ","15,757 ","11,502 ","3,784 ","3,061 ","16,073 ","2,072 ","4,735 ","7,266 ","10,910 ","10,564 ","18,681 ","15,755 ","5,618 ","8,084 ","3,198 ","8,762 ","8,460 ","4,612 ","37,166 ","2,301 ","10,399 ","11,805 ","16,244 ","20,275 ","16,554 ","8,955 ","27,996 ","18,555 ","33,048 ","30,259 ","10,123 ","36,731 ","26,836 ","25,241 ","20,917 ","27,134 ","135,615 ","36,429 ","23,629 ","24,037 ","25,883 ","33,775 ","28,672 ","24,723 ","12,811 ","32,209 ","7,350 ","8,199 ","18,852 ","4,822 ","3,278 ","3,016 ","14,019 ","9,970 ","6,975 ","35,491 ","6,630 ","11,563 ","6,680 ","21,149 ","19,382 ","26,647 ","37,528 ","39,395 ","26,343 ","25,327 ","65,106 ","24,964 ","30,952 ","39,680 ","21,797 ","58,000 ","20,359 ","17,029 ","15,703 ","12,942 ","9,819 ","32,216 ","17,514 ","6,871 ","7,837 ","39,451 ","23,077 ","22,296 ","21,097 ","13,664 ","11,682 ","4,402 ","4,314 ","4,527 ","9,529 ","9,158 ","11,461 ","17,181 ","28,577 ","23,839 ","11,487 ","12,316 ","12,326 ","11,837 ","11,505 ","8,531 ","8,163 "
2016/6/2,"6,039 ","16,356 ","39,001 ","47,499 ","25,633 ","15,571 ","11,742 ","3,817 ","3,003 ","15,616 ","1,997 ","4,184 ","5,585 ","10,556 ","10,590 ","18,998 ","15,317 ","5,729 ","8,173 ","2,824 ","8,626 ","8,649 ","4,694 ","38,850 ","2,364 ","9,929 ","11,777 ","16,050 ","20,656 ","16,184 ","8,993 ","27,242 ","19,174 ","33,157 ","28,028 ","10,033 ","37,530 ","26,519 ","25,132 ","20,770 ","26,021 ","135,945 ","35,694 ","22,806 ","23,520 ","24,932 ","31,499 ","28,050 ","22,633 ","12,897 ","30,697 ","7,196 ","8,169 ","17,729 ","4,543 ","3,394 ","2,896 ","13,602 ","9,333 ","6,788 ","32,985 ","6,534 ","11,667 ","6,490 ","20,734 ","19,558 ","26,900 ","38,347 ","39,126 ","25,635 ","24,473 ","62,499 ","23,239 ","30,521 ","39,265 ","21,681 ","58,840 ","19,937 ","16,564 ","16,009 ","13,541 ","9,094 ","32,765 ","17,485 ","6,381 ","7,635 ","39,253 ","22,145 ","22,321 ","20,559 ","13,540 ","11,183 ","4,116 ","4,242 ","4,506 ","9,611 ","9,217 ","11,246 ","17,381 ","28,120 ","23,038 ","11,423 ","11,957 ","11,977 ","11,673 ","11,666 ","8,390 ","8,069 "
2016/6/3,"6,249 ","17,178 ","40,506 ","54,081 ","26,018 ","16,291 ","12,145 ","3,875 ","3,088 ","16,079 ","2,006 ","4,229 ","7,518 ","10,479 ","11,683 ","19,326 ","15,865 ","5,679 ","8,639 ","3,092 ","9,446 ","8,864 ","4,847 ","40,781 ","2,500 ","10,509 ","12,151 ","16,673 ","21,657 ","17,353 ","9,408 ","30,366 ","20,453 ","35,088 ","32,767 ","10,781 ","37,720 ","27,749 ","26,046 ","21,512 ","27,815 ","157,224 ","40,594 ","24,529 ","25,387 ","27,053 ","36,485 ","30,405 ","24,462 ","13,336 ","32,350 ","7,557 ","8,134 ","19,863 ","5,609 ","3,495 ","3,047 ","13,734 ","10,142 ","7,146 ","38,590 ","6,894 ","12,413 ","7,029 ","21,580 ","19,916 ","28,929 ","40,634 ","40,410 ","26,850 ","27,078 ","73,749 ","24,965 ","33,824 ","44,637 ","25,270 ","64,215 ","20,924 ","17,969 ","16,642 ","13,772 ","10,258 ","35,137 ","19,066 ","7,234 ","8,261 ","41,072 ","21,927 ","23,457 ","22,035 ","13,448 ","11,922 ","4,616 ","4,452 ","4,775 ","9,662 ","9,614 ","11,773 ","18,357 ","29,040 ","26,475 ","11,902 ","12,405 ","12,643 ","11,978 ","11,871 ","9,019 ","8,397 "
2016/6/4,"5,904 ","14,641 ","35,585 ","59,184 ","23,420 ","13,576 ","10,977 ","3,788 ","2,959 ","13,989 ","1,889 ","4,055 ","9,781 ","8,856 ","13,139 ","13,852 ","12,846 ","5,499 ","8,101 ","3,460 ","7,601 ","8,217 ","4,032 ","33,878 ","2,490 ","11,045 ","11,212 ","15,180 ","18,755 ","16,901 ","8,832 ","32,699 ","20,433 ","30,987 ","34,162 ","7,979 ","35,705 ","25,575 ","23,548 ","20,312 ","19,736 ","163,607 ","43,879 ","22,577 ","22,383 ","27,550 ","40,459 ","30,797 ","24,040 ","11,325 ","29,241 ","6,596 ","6,363 ","18,210 ","5,627 ","3,224 ","1,990 ","9,867 ","9,481 ","6,536 ","41,700 ","6,796 ","11,755 ","6,799 ","20,760 ","16,437 ","29,495 ","42,364 ","37,629 ","25,624 ","28,070 ","83,122 ","23,250 ","33,188 ","45,776 ","24,941 ","67,609 ","19,405 ","17,104 ","14,409 ","12,892 ","10,391 ","34,279 ","17,270 ","8,859 ","7,925 ","36,094 ","20,749 ","21,515 ","21,228 ","10,058 ","12,424 ","4,637 ","4,061 ","4,591 ","9,182 ","9,573 ","11,592 ","16,839 ","27,464 ","27,459 ","11,176 ","12,065 ","12,292 ","11,296 ","11,554 ","8,762 ","8,050 "
2016/6/5,"5,024 ","8,813 ","18,885 ","45,686 ","14,780 ","10,158 ","7,309 ","3,626 ","2,023 ","10,784 ","1,356 ","2,731 ","7,242 ","6,831 ","10,028 ","5,098 ","6,202 ","3,430 ","6,057 ","2,706 ","4,968 ","5,636 ","1,739 ","14,669 ","2,180 ","9,213 ","8,858 ","11,398 ","14,014 ","14,993 ","7,578 ","32,899 ","16,813 ","23,130 ","23,264 ","4,227 ","27,165 ","19,238 ","17,547 ","15,484 ","12,233 ","163,229 ","34,369 ","14,103 ","16,716 ","21,572 ","29,620 ","24,958 ","18,550 ","7,758 ","24,054 ","5,163 ","4,521 ","14,057 ","5,063 ","2,695 ","2,180 ","8,385 ","7,670 ","5,306 ","40,175 ","5,139 ","9,515 ","5,101 ","15,447 ","11,294 ","22,948 ","35,327 ","28,594 ","18,451 ","24,039 ","70,457 ","14,921 ","29,985 ","34,963 ","18,261 ","48,748 ","14,393 ","13,085 ","8,946 ","8,594 ","6,253 ","21,747 ","10,531 ","7,956 ","5,355 ","16,509 ","18,196 ","14,105 ","13,854 ","8,275 ","10,213 ","3,899 ","2,139 ","3,278 ","6,704 ","7,377 ","7,960 ","11,456 ","17,564 ","21,469 ","8,819 ","8,418 ","9,296 ","8,691 ","9,040 ","6,717 ","6,542 "
2016/6/6,"5,852 ","15,656 ","37,607 ","46,205 ","23,846 ","15,420 ","11,233 ","3,876 ","2,928 ","15,370 ","2,014 ","4,070 ","4,989 ","10,328 ","9,780 ","18,238 ","14,903 ","4,969 ","7,781 ","2,818 ","8,549 ","7,717 ","4,277 ","26,474 ","2,204 ","9,685 ","11,678 ","15,817 ","20,367 ","16,089 ","8,840 ","26,882 ","18,452 ","33,156 ","28,670 ","9,977 ","36,447 ","26,182 ","24,740 ","20,445 ","26,180 ","138,718 ","34,433 ","23,406 ","23,742 ","24,389 ","31,496 ","27,692 ","22,433 ","12,539 ","31,043 ","7,131 ","8,009 ","17,755 ","4,673 ","3,210 ","3,078 ","13,477 ","9,767 ","6,887 ","34,989 ","6,535 ","11,519 ","6,647 ","20,286 ","19,102 ","25,821 ","38,037 ","38,600 ","25,474 ","25,366 ","62,655 ","21,898 ","30,266 ","37,918 ","20,957 ","55,453 ","19,266 ","16,369 ","15,519 ","11,888 ","9,060 ","25,422 ","16,919 ","6,505 ","7,766 ","38,446 ","21,860 ","22,121 ","20,725 ","13,593 ","11,234 ","4,099 ","4,330 ","4,377 ","9,131 ","9,119 ","11,321 ","16,696 ","27,853 ","23,531 ","11,381 ","11,839 ","12,149 ","11,707 ","11,585 ","8,461 ","8,049 "
2016/6/7,"5,919 ","15,845 ","39,322 ","48,214 ","24,319 ","15,265 ","11,453 ","3,785 ","2,919 ","15,419 ","1,998 ","4,037 ","6,511 ","10,274 ","9,949 ","18,499 ","15,550 ","5,205 ","7,955 ","2,890 ","8,403 ","8,206 ","4,379 ","27,189 ","2,219 ","10,091 ","11,949 ","15,843 ","20,935 ","16,482 ","8,846 ","27,729 ","18,905 ","33,606 ","31,040 ","9,940 ","36,651 ","26,604 ","25,117 ","20,698 ","27,017 ","143,323 ","35,774 ","23,611 ","24,055 ","25,565 ","32,763 ","29,056 ","23,289 ","12,851 ","31,287 ","7,297 ","8,161 ","18,667 ","4,823 ","3,293 ","3,015 ","13,965 ","9,909 ","7,084 ","35,943 ","6,754 ","11,921 ","6,521 ","20,644 ","19,501 ","26,660 ","38,459 ","39,660 ","25,854 ","25,946 ","64,420 ","23,128 ","31,942 ","40,255 ","21,850 ","55,677 ","20,024 ","16,797 ","15,411 ","12,352 ","9,489 ","25,410 ","17,196 ","6,861 ","7,821 ","38,560 ","22,300 ","22,436 ","21,522 ","13,682 ","11,440 ","4,216 ","4,298 ","4,572 ","9,375 ","9,198 ","11,417 ","16,364 ","28,512 ","23,722 ","11,424 ","12,041 ","11,973 ","11,630 ","11,723 ","8,468 ","7,996 "
2016/6/8,"7,120 ","16,256 ","39,412 ","52,348 ","24,604 ","16,140 ","11,577 ","3,965 ","2,949 ","15,437 ","2,036 ","4,114 ","6,348 ","10,403 ","11,601 ","18,093 ","15,580 ","5,291 ","8,252 ","3,236 ","8,618 ","8,614 ","4,481 ","27,381 ","2,381 ","10,506 ","12,585 ","16,798 ","21,509 ","16,971 ","9,113 ","28,516 ","19,716 ","33,897 ","31,644 ","10,289 ","36,948 ","27,035 ","25,819 ","21,647 ","26,870 ","196,504 ","38,247 ","24,348 ","24,421 ","27,295 ","35,879 ","29,859 ","25,675 ","13,065 ","32,115 ","7,399 ","8,062 ","18,914 ","4,901 ","3,428 ","3,079 ","13,674 ","9,973 ","7,045 ","37,478 ","7,491 ","13,036 ","7,300 ","21,839 ","19,556 ","28,615 ","45,635 ","40,473 ","26,885 ","26,670 ","75,835 ","24,120 ","33,299 ","42,544 ","22,759 ","64,087 ","20,683 ","17,028 ","16,099 ","12,975 ","10,045 ","28,921 ","18,019 ","7,138 ","8,123 ","40,169 ","22,474 ","22,842 ","22,071 ","13,420 ","12,066 ","4,424 ","4,391 ","4,731 ","9,410 ","9,507 ","11,471 ","17,595 ","28,779 ","25,020 ","12,068 ","12,639 ","12,724 ","11,873 ","11,936 ","9,142 ","8,536 "
2016/6/9,"5,664 ","7,348 ","14,955 ","42,498 ","9,896 ","6,841 ","6,181 ","2,967 ","1,511 ","6,723 ","1,161 ","2,182 ","7,108 ","5,284 ","9,250 ","3,998 ","4,694 ","2,524 ","4,993 ","2,118 ","3,834 ","4,751 ","1,346 ","12,714 ","2,078 ","8,630 ","7,108 ","9,075 ","9,842 ","9,781 ","5,958 ","19,689 ","12,584 ","16,527 ","16,559 ","2,753 ","23,198 ","16,625 ","14,798 ","13,843 ","8,530 ","164,896 ","27,040 ","12,634 ","12,084 ","19,887 ","28,008 ","20,517 ","14,581 ","6,235 ","17,520 ","4,334 ","3,761 ","11,631 ","4,931 ","2,286 ","1,568 ","6,797 ","7,219 ","6,388 ","36,149 ","4,484 ","7,766 ","4,475 ","12,370 ","8,811 ","18,799 ","33,775 ","21,883 ","14,512 ","20,059 ","70,822 ","10,678 ","20,386 ","27,914 ","14,553 ","45,123 ","10,694 ","10,965 ","7,117 ","7,439 ","5,714 ","20,551 ","9,267 ","4,209 ","4,271 ","15,009 ","8,551 ","11,421 ","13,306 ","5,226 ","14,456 ","2,839 ","1,665 ","2,784 ","5,162 ","6,944 ","6,694 ","9,429 ","13,647 ","17,161 ","8,010 ","7,473 ","8,048 ","6,935 ","7,834 ","5,470 ","5,048 "
2016/6/10,"5,468 ","8,222 ","18,007 ","52,620 ","12,404 ","7,843 ","7,110 ","3,095 ","1,787 ","8,747 ","1,382 ","2,890 ","11,058 ","6,055 ","11,144 ","4,792 ","5,587 ","3,294 ","6,223 ","3,163 ","4,722 ","5,579 ","1,662 ","14,230 ","2,298 ","10,238 ","8,389 ","10,806 ","12,090 ","11,196 ","6,669 ","24,278 ","14,832 ","19,361 ","19,455 ","3,774 ","27,420 ","19,130 ","17,599 ","16,239 ","16,067 ","163,688 ","33,393 ","18,294 ","14,566 ","23,952 ","35,773 ","28,079 ","17,900 ","8,581 ","22,570 ","5,096 ","4,658 ","14,108 ","6,925 ","2,671 ","2,344 ","8,792 ","9,310 ","8,265 ","50,724 ","5,314 ","9,237 ","5,389 ","14,895 ","12,558 ","23,044 ","36,327 ","26,174 ","17,360 ","24,083 ","84,485 ","10,123 ","24,987 ","34,803 ","19,525 ","51,716 ","11,790 ","12,952 ","8,177 ","9,236 ","7,281 ","28,185 ","11,300 ","6,566 ","5,684 ","17,514 ","11,089 ","13,607 ","15,491 ","6,376 ","7,878 ","3,256 ","1,895 ","3,300 ","6,130 ","7,924 ","8,230 ","10,982 ","16,655 ","19,852 ","8,783 ","8,932 ","9,508 ","8,320 ","9,319 ","6,341 ","6,016 "
