"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2015/7/1,"6,004 ","15,728 ","36,129 ","50,368 ","21,987 ","14,786 ","11,220 ","3,617 ","2,870 ","13,314 ","1,881 ","3,802 ","6,790 ","8,487 ","10,449 ","17,702 ","14,313 ","5,158 ","7,811 ","3,170 ","7,953 ","7,753 ","4,008 ","27,479 ","2,816 ","10,532 ","11,858 ","15,553 ","19,972 ","15,237 ","8,766 ","30,497 ","19,766 ","33,174 ","27,327 ","7,494 ","34,838 ","25,573 ","25,141 ","20,050 ","27,155 ","151,138 ","36,734 ","24,511 ","23,543 ","24,756 ","32,604 ","27,914 ","24,735 ","11,630 ","30,999 ","7,100 ","7,147 ","16,960 ","4,605 ","3,623 ","2,919 ","11,456 ","9,569 ","7,206 ","35,548 ",0 ,"17,461 ","6,800 ","19,935 ","17,639 ","27,480 ","39,353 ","37,625 ","25,382 ","25,237 ","71,307 ","21,081 ","31,271 ","41,783 ","23,698 ","58,395 ","18,198 ","16,631 ","15,531 ","10,224 ","9,275 ","27,178 ","16,483 ","6,668 ","6,742 ","37,957 ","21,957 ","20,639 ","18,633 ","8,601 ","10,593 ","4,264 ","4,050 ","3,789 ","8,657 ","8,209 ","10,296 ","15,672 ","27,070 ","22,844 ","10,657 ","11,446 ","11,340 ","10,597 ","10,627 ","7,836 ","7,212 "
2015/7/2,"5,979 ","15,511 ","36,209 ","51,117 ","22,112 ","14,004 ","11,133 ","3,664 ","2,947 ","13,041 ","2,013 ","3,691 ","6,915 ","8,401 ","11,459 ","17,871 ","14,128 ","5,638 ","7,864 ","3,028 ","8,009 ","7,741 ","4,053 ","28,090 ","3,222 ","10,717 ","11,651 ","15,011 ","20,059 ","15,008 ","8,770 ","28,101 ","19,329 ","33,333 ","27,606 ","7,652 ","34,374 ","25,593 ","24,843 ","19,856 ","26,610 ","151,228 ","37,197 ","24,048 ","24,129 ","24,930 ","33,497 ","28,079 ","23,211 ","11,590 ","30,421 ","6,982 ","7,291 ","16,604 ","4,702 ","3,433 ","2,891 ","11,058 ","9,340 ","7,163 ","35,325 ",0 ,"16,671 ","6,639 ","20,295 ","17,585 ","27,166 ","39,771 ","37,382 ","25,406 ","25,012 ","73,253 ","21,098 ","31,397 ","41,850 ","24,148 ","60,747 ","18,089 ","16,901 ","15,427 ","10,416 ","9,338 ","28,577 ","16,469 ","6,552 ","6,475 ","38,228 ","19,940 ","20,276 ","18,969 ","8,300 ","10,467 ","4,052 ","3,956 ","3,830 ","7,861 ","8,167 ","10,235 ","15,489 ","26,757 ","22,816 ","10,374 ","11,637 ","11,448 ","10,487 ","10,736 ","7,865 ","7,042 "
2015/7/3,"6,474 ","16,672 ","37,992 ","56,801 ","22,922 ","14,876 ","11,709 ","3,792 ","2,892 ","13,228 ","1,998 ","3,730 ","7,091 ","8,682 ","11,898 ","17,784 ","15,183 ","5,678 ","7,996 ","3,172 ","7,982 ","8,153 ","4,058 ","30,425 ","2,717 ","10,603 ","11,981 ","15,798 ","20,434 ","15,415 ","8,848 ","30,759 ","20,469 ","34,234 ","29,100 ","7,628 ","35,672 ","26,172 ","25,389 ","20,325 ","26,751 ","178,246 ","40,381 ","25,270 ","24,650 ","25,339 ","35,024 ","29,317 ","24,234 ","11,704 ","31,154 ","7,139 ","7,615 ","17,104 ","5,273 ","3,484 ","2,819 ","11,249 ","9,741 ","7,281 ","36,512 ",0 ,"17,151 ","7,010 ","20,153 ","17,300 ","28,555 ","42,523 ","38,336 ","25,778 ","25,609 ","80,416 ","20,933 ","33,437 ","45,506 ","26,916 ","68,370 ","18,875 ","17,678 ","16,016 ","11,295 ","9,784 ","36,555 ","17,687 ","7,814 ","6,867 ","39,775 ","19,674 ","20,751 ","19,870 ","8,221 ","10,956 ","4,344 ","4,111 ","4,100 ","8,079 ","8,582 ","10,142 ","16,490 ","28,121 ","24,835 ","10,631 ","11,840 ","11,623 ","10,840 ","11,068 ","8,305 ","7,366 "
2015/7/4,"5,037 ","11,611 ","22,015 ","57,232 ","14,915 ","10,262 ","8,501 ","3,480 ","2,265 ","9,296 ","1,749 ","3,142 ","8,460 ","6,764 ","13,883 ","8,154 ","7,237 ","4,046 ","7,186 ","3,346 ","6,689 ","7,016 ","2,260 ","22,896 ","3,513 ","11,518 ","9,780 ","13,444 ","17,611 ","13,136 ","8,508 ","33,037 ","19,604 ","26,850 ","22,840 ","4,901 ","31,409 ","22,483 ","20,959 ","19,082 ","15,668 ","177,124 ","39,361 ","20,048 ","17,303 ","26,475 ","36,258 ","28,346 ","21,590 ","9,146 ","24,448 ","5,520 ","5,401 ","14,520 ","6,064 ","3,180 ","2,120 ","9,647 ","8,717 ","6,252 ","39,568 ",0 ,"15,450 ","6,246 ","17,472 ","13,466 ","26,925 ","40,463 ","33,271 ","21,573 ","24,798 ","84,030 ","15,858 ","34,134 ","40,389 ","22,931 ","63,345 ","15,995 ","15,525 ","10,457 ","10,401 ","7,346 ","40,700 ","13,008 ","8,869 ","4,804 ","21,204 ","13,176 ","14,841 ","16,373 ","7,800 ","10,170 ","4,821 ","2,387 ","3,554 ","7,024 ","8,199 ","9,010 ","13,015 ","19,867 ","23,414 ","9,769 ","10,292 ","11,202 ","9,588 ","10,245 ","7,412 ","6,801 "
2015/7/5,"4,819 ","9,483 ","16,495 ","45,946 ","15,226 ","8,947 ","7,039 ","3,195 ","2,282 ","7,485 ","1,392 ","2,733 ","8,107 ","6,072 ","10,820 ","5,673 ","6,337 ","3,584 ","6,121 ","3,249 ","4,883 ","6,183 ","2,012 ","20,327 ","2,181 ","10,369 ","8,795 ","10,896 ","13,431 ","13,918 ","7,229 ","33,987 ","17,709 ","23,353 ","20,874 ","3,927 ","26,888 ","19,621 ","17,866 ","15,918 ","12,015 ","165,165 ","32,353 ","14,855 ","15,887 ","20,514 ","32,708 ","25,192 ","21,991 ","7,515 ","20,292 ","5,066 ","4,232 ","12,909 ","5,646 ","2,617 ","1,528 ","6,639 ","8,098 ","5,411 ","37,135 ",0 ,"14,204 ","5,575 ","15,413 ","11,924 ","22,720 ","36,722 ","28,723 ","18,276 ","22,645 ","74,949 ","13,100 ","30,148 ","32,054 ","19,178 ","54,014 ","13,296 ","13,487 ","9,867 ","9,402 ","7,003 ","37,405 ","10,674 ","8,507 ","4,198 ","15,860 ","10,788 ","12,516 ","14,423 ","7,331 ","8,507 ","3,849 ","2,106 ","3,027 ","6,187 ","7,307 ","7,414 ","10,185 ","16,075 ","20,646 ","8,308 ","9,097 ","9,506 ","8,316 ","8,783 ","6,331 ","6,102 "
2015/7/6,"6,193 ","15,380 ","35,265 ","48,293 ","24,222 ","14,617 ","11,423 ","3,778 ","2,933 ","14,742 ","1,977 ","4,155 ","5,408 ","8,571 ","9,813 ","15,930 ","15,310 ","5,471 ","7,786 ","3,104 ","7,882 ","8,364 ","4,005 ","28,375 ","2,255 ","10,318 ","11,730 ","16,008 ","20,152 ","14,981 ","8,916 ","30,792 ","19,246 ","33,430 ","27,029 ","7,865 ","35,249 ","26,068 ","25,319 ","19,960 ","26,432 ","156,832 ","35,054 ","24,265 ","23,493 ","23,780 ","31,687 ","27,302 ","22,345 ","12,060 ","30,103 ","7,275 ","7,212 ","16,892 ","4,586 ","3,519 ","2,888 ","11,008 ","9,796 ","6,878 ","34,183 ","7,917 ","13,288 ","7,435 ","20,648 ","18,051 ","27,652 ","40,157 ","37,263 ","25,160 ","25,557 ","73,196 ","22,305 ","31,047 ","40,997 ","24,266 ","60,987 ","19,057 ","17,237 ","15,819 ","11,427 ","9,023 ","33,653 ","16,315 ","7,150 ","6,662 ","38,209 ","18,504 ","20,471 ","18,587 ","9,044 ","10,873 ","4,237 ","4,040 ","4,052 ","8,593 ","8,519 ","9,868 ","15,633 ","26,824 ","22,922 ","11,070 ","11,824 ","11,957 ","11,147 ","11,010 ","7,927 ","7,636 "
2015/7/7,"5,533 ","15,816 ","36,205 ","50,285 ","22,170 ","14,898 ","11,321 ","3,686 ","3,261 ","13,972 ","2,030 ","3,622 ","7,096 ","8,369 ","11,059 ","16,284 ","14,918 ","4,362 ","7,864 ","3,085 ","7,651 ","8,042 ","4,078 ","26,906 ","2,271 ","10,092 ","11,583 ","15,805 ","19,968 ","15,163 ","8,796 ","28,668 ","19,271 ","33,904 ","28,047 ","7,867 ","35,157 ","25,765 ","25,093 ","20,008 ","26,146 ","149,541 ","36,163 ","23,583 ","22,891 ","23,848 ","32,057 ","27,555 ","23,278 ","12,118 ","30,589 ","7,058 ","7,192 ","16,996 ","5,024 ","3,518 ","2,826 ","11,158 ","9,840 ","6,883 ","32,477 ","6,931 ","12,672 ","6,942 ","19,653 ","17,896 ","27,736 ","38,802 ","37,600 ","25,111 ","25,332 ","71,150 ","20,734 ","31,711 ","41,535 ","24,777 ","59,421 ","19,138 ","17,011 ","15,435 ","10,425 ","9,200 ","27,492 ","16,516 ","7,439 ","7,122 ","38,076 ","18,853 ","20,236 ","18,736 ","9,751 ","11,285 ","4,159 ","4,077 ","4,085 ","8,316 ","8,536 ","9,790 ","15,427 ","27,090 ","23,041 ","10,577 ","11,282 ","11,566 ","10,703 ","10,843 ","7,464 ","7,337 "
2015/7/8,"5,222 ","15,798 ","36,710 ","50,276 ","21,452 ","14,851 ","11,423 ","3,632 ","3,187 ","14,325 ","1,990 ","4,039 ","5,769 ","8,305 ","10,715 ","16,900 ","15,007 ","4,785 ","7,847 ","3,249 ","7,880 ","7,835 ","4,118 ","27,053 ","2,097 ","10,178 ","11,565 ","15,544 ","19,780 ","14,928 ","8,771 ","28,086 ","19,648 ","34,317 ","27,187 ","7,534 ","34,948 ","25,586 ","24,752 ","19,802 ","26,175 ","147,255 ","36,618 ","23,783 ","22,641 ","23,083 ","32,679 ","28,030 ","23,966 ","11,604 ","29,823 ","7,150 ","7,226 ","16,461 ","5,274 ","3,529 ","2,766 ","10,736 ","9,632 ","6,928 ","32,706 ","6,476 ","12,620 ","6,971 ","19,897 ","17,636 ","27,687 ","38,351 ","37,858 ","25,694 ","25,034 ","72,604 ","22,291 ","32,417 ","42,394 ","24,999 ","58,524 ","18,437 ","17,146 ","15,592 ","10,272 ","9,041 ","28,202 ","16,691 ","7,139 ","6,604 ","38,345 ","20,845 ","20,545 ","19,339 ","8,760 ","10,675 ","4,099 ","4,111 ","4,091 ","8,320 ","8,350 ","9,752 ","16,110 ","27,412 ","22,989 ","10,665 ","11,279 ","11,653 ","10,773 ","10,785 ","7,513 ","7,318 "
2015/7/9,"5,542 ","16,135 ","37,401 ","50,684 ","22,649 ","14,908 ","11,649 ","3,696 ","2,985 ","14,158 ","1,917 ","3,518 ","5,646 ","8,607 ","10,664 ","16,864 ","15,393 ","4,488 ","7,929 ","2,897 ","7,948 ","7,809 ","4,369 ","27,267 ","2,230 ","9,421 ","11,627 ","15,271 ","20,056 ","14,994 ","8,830 ","27,868 ","19,088 ","35,167 ","27,271 ","7,277 ","35,657 ","25,653 ","25,291 ","19,755 ","25,661 ","154,224 ","36,693 ","23,453 ","22,828 ","22,683 ","28,198 ","25,930 ","22,299 ","11,248 ","28,915 ","7,264 ","7,140 ","15,771 ","4,668 ","3,489 ","2,803 ","10,489 ","9,140 ","6,751 ","29,289 ","5,868 ","12,647 ","6,562 ","19,550 ","17,024 ","26,923 ","40,684 ","37,612 ","25,354 ","24,721 ","74,492 ","21,673 ","32,554 ","42,176 ","25,418 ","61,086 ","19,470 ","16,796 ","15,654 ","10,790 ","8,847 ","28,325 ","16,797 ","6,444 ","6,713 ","39,491 ","19,501 ","20,988 ","18,102 ","8,975 ","10,737 ","4,034 ","4,150 ","3,926 ","8,453 ","8,695 ","10,170 ","16,425 ","27,267 ","23,304 ","10,553 ","11,049 ","11,829 ","10,899 ","10,938 ","7,319 ","7,191 "
2015/7/10,"1,959 ","4,090 ","9,642 ","26,413 ","5,410 ","4,036 ","3,533 ","1,670 ",833 ,"4,503 ",600 ,979 ,902 ,"2,210 ","4,867 ","2,612 ","2,661 ","1,503 ","2,781 ",903 ,"2,242 ","2,723 ",614 ,"13,302 ",861 ,"3,298 ","4,231 ","5,420 ","7,105 ","5,556 ","3,935 ","10,285 ","6,323 ","9,701 ","6,531 ","1,468 ","14,165 ","9,572 ","9,138 ","8,121 ","6,777 ","86,857 ","15,970 ","10,046 ","6,609 ","5,792 ","8,475 ","7,532 ","7,259 ","3,473 ","8,481 ","1,928 ","1,801 ","4,568 ","1,874 ",993 ,998 ,"2,496 ","3,101 ","2,018 ","9,784 ","2,684 ","4,095 ","2,550 ","7,531 ","6,518 ","10,418 ","19,511 ","13,786 ","9,294 ","10,246 ","39,868 ","5,369 ","9,403 ","16,052 ","7,044 ","27,184 ","6,926 ","6,422 ","4,396 ","4,166 ","2,139 ","14,783 ","5,322 ","2,108 ","2,003 ","10,166 ","4,664 ","6,654 ","5,166 ","2,854 ","3,407 ","1,448 ",951 ,"1,414 ","3,118 ","3,844 ","3,398 ","6,376 ","8,701 ","9,228 ","3,759 ","4,117 ","4,766 ","4,140 ","4,616 ","2,593 ","2,718 "
