"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2017/7/1,"4,987 ","10,679 ","23,859 ","53,161 ","16,750 ","10,025 ","8,451 ","3,546 ","2,338 ","9,469 ","1,505 ","3,130 ","6,358 ","6,727 ","12,854 ","6,171 ","7,219 ","4,010 ","7,020 ","3,093 ","5,577 ","6,376 ","2,489 ","22,945 ","2,139 ","9,923 ","9,138 ","12,997 ","15,492 ","13,068 ","8,186 ","27,660 ","19,118 ","25,479 ","26,034 ","5,007 ","31,009 ","22,120 ","19,769 ","17,659 ","13,748 ","171,358 ","39,457 ","20,204 ","16,941 ","23,719 ","30,646 ","27,220 ","19,506 ","8,744 ","23,626 ","5,589 ","5,651 ","14,708 ","6,036 ","2,916 ","1,845 ","8,058 ","8,312 ","5,132 ","34,021 ","5,701 ","10,840 ","5,877 ","17,318 ","13,940 ","25,359 ","40,783 ","30,807 ","21,143 ","24,982 ","77,344 ","14,183 ","32,422 ","40,378 ","21,547 ","60,338 ","15,742 ","14,287 ","9,524 ","15,726 ","7,631 ","43,866 ","13,783 ","8,683 ","8,591 ","21,842 ","15,998 ","16,257 ","17,488 ","6,956 ","9,228 ","3,795 ","2,317 ","5,215 ","7,390 ","9,087 ","9,279 ","13,644 ","20,972 ","24,232 ","9,863 ","10,104 ","10,860 ","9,810 ","10,226 ","7,126 ","7,014 "
2017/7/2,"4,816 ","9,571 ","18,335 ","43,899 ","13,795 ","10,321 ","6,957 ","3,381 ","2,192 ","8,466 ","1,438 ","2,594 ","8,268 ","6,267 ","9,761 ","6,307 ","6,099 ","3,353 ","6,156 ","3,210 ","4,737 ","5,667 ","2,202 ","19,261 ","2,148 ","9,975 ","8,283 ","11,765 ","13,752 ","14,373 ","7,575 ","31,520 ","16,333 ","20,940 ","24,641 ","4,610 ","28,022 ","20,473 ","17,469 ","16,209 ","11,243 ","161,935 ","33,544 ","14,870 ","16,390 ","22,250 ","30,045 ","24,682 ","18,150 ","7,518 ","20,821 ","5,253 ","5,000 ","13,995 ","5,687 ","2,642 ","1,598 ","7,801 ","7,821 ","4,912 ","36,124 ","5,604 ","9,736 ","5,265 ","16,009 ","11,723 ","22,316 ","36,532 ","28,674 ","18,606 ","24,075 ","71,914 ","11,681 ","30,071 ","32,618 ","18,902 ","51,724 ","13,632 ","12,809 ","8,504 ","13,992 ","7,728 ","39,253 ","11,114 ","9,035 ","7,436 ","17,324 ","13,394 ","13,636 ","15,360 ","6,719 ","7,878 ","3,588 ","2,238 ","4,976 ","6,464 ","8,024 ","8,075 ","11,232 ","17,858 ","21,669 ","8,685 ","8,845 ","9,233 ","8,596 ","9,101 ","6,485 ","6,393 "
2017/7/3,"6,277 ","15,339 ","39,122 ","45,437 ","24,059 ","13,711 ","10,870 ","3,818 ","2,824 ","13,132 ","2,171 ","3,649 ","5,785 ","8,091 ","9,795 ","16,809 ","15,100 ","4,524 ","7,679 ","3,039 ","7,544 ","7,195 ","4,781 ","25,299 ","2,099 ","9,983 ","11,100 ","16,003 ","20,228 ","14,534 ","8,992 ","27,324 ","18,020 ","32,246 ","27,293 ","8,831 ","36,082 ","26,019 ","24,553 ","20,359 ","26,263 ","150,390 ","34,848 ","24,450 ","21,883 ","23,050 ","29,323 ","27,040 ","22,175 ","11,448 ","30,592 ","6,785 ","8,171 ","16,739 ","4,480 ","3,451 ","2,816 ","11,340 ","9,277 ","6,229 ","32,183 ","7,313 ","12,106 ","6,819 ","20,416 ","19,145 ","26,545 ","40,744 ","37,309 ","26,308 ","25,952 ","70,220 ","20,240 ","30,237 ","39,286 ","22,931 ","61,010 ","17,608 ","16,104 ","14,396 ","15,075 ","10,155 ","36,353 ","17,510 ","7,541 ","9,834 ","39,769 ","21,439 ","23,163 ","23,117 ","8,830 ","10,507 ","4,186 ","4,543 ","5,487 ","8,886 ","9,349 ","10,796 ","16,449 ","27,730 ","23,373 ","11,403 ","11,617 ","11,587 ","11,252 ","11,424 ","8,122 ","8,006 "
2017/7/4,"5,818 ","15,710 ","40,539 ","47,591 ","23,369 ","14,499 ","11,224 ","3,755 ","2,904 ","13,336 ","2,068 ","3,548 ","6,975 ","8,354 ","10,139 ","17,237 ","15,515 ","4,903 ","7,907 ","3,035 ","7,771 ","7,438 ","4,939 ","25,638 ","2,229 ","10,005 ","11,428 ","16,227 ","20,482 ","14,860 ","9,169 ","28,362 ","18,241 ","33,249 ","29,182 ","8,812 ","36,719 ","27,130 ","24,808 ","20,534 ","27,307 ","148,788 ","36,947 ","24,483 ","22,185 ","24,804 ","29,627 ","27,247 ","22,978 ","11,413 ","30,808 ","7,177 ","8,261 ","16,807 ","4,781 ","3,490 ","2,922 ","11,536 ","9,299 ","6,476 ","31,906 ","7,315 ","12,068 ","6,586 ","20,696 ","20,041 ","27,042 ","40,779 ","37,909 ","26,069 ","26,156 ","70,206 ","21,332 ","30,864 ","40,180 ","24,059 ","61,641 ","18,667 ","16,232 ","14,770 ","15,425 ","10,050 ","29,199 ","18,137 ","7,702 ","9,790 ","39,784 ","22,430 ","23,911 ","22,889 ","8,877 ","10,631 ","4,188 ","4,649 ","5,595 ","9,212 ","9,708 ","10,918 ","16,845 ","28,471 ","24,453 ","11,485 ","11,924 ","12,100 ","11,235 ","11,299 ","8,215 ","8,016 "
2017/7/5,"6,097 ","15,549 ","41,446 ","49,259 ","23,675 ","14,684 ","11,638 ","3,920 ","2,898 ","13,477 ","2,051 ","3,763 ","7,219 ","8,762 ","11,041 ","17,796 ","15,607 ","4,988 ","7,952 ","3,260 ","7,869 ","7,733 ","5,080 ","26,596 ","2,246 ","10,442 ","11,421 ","16,557 ","20,625 ","15,181 ","9,480 ","28,566 ","19,018 ","33,925 ","29,735 ","8,690 ","36,701 ","27,552 ","25,112 ","20,668 ","26,996 ","151,427 ","38,403 ","25,103 ","22,863 ","25,030 ","31,292 ","27,889 ","24,959 ","11,747 ","31,622 ","7,375 ","8,358 ","17,230 ","4,899 ","3,568 ","2,923 ","11,974 ","9,257 ","6,495 ","33,796 ","7,563 ","12,611 ","7,091 ","20,984 ","19,956 ","27,786 ","41,633 ","38,606 ","26,690 ","27,196 ","74,443 ","22,542 ","32,278 ","42,052 ","24,177 ","62,807 ","18,793 ","16,456 ","15,093 ","15,919 ","10,495 ","31,038 ","18,438 ","8,069 ","10,083 ","40,763 ","22,606 ","24,386 ","23,959 ","9,180 ","10,907 ","4,479 ","4,719 ","5,670 ","9,162 ","9,818 ","10,774 ","16,829 ","29,222 ","24,556 ","11,585 ","12,124 ","11,995 ","11,277 ","11,622 ","8,378 ","8,060 "
2017/7/6,"6,133 ","15,857 ","41,753 ","50,083 ","24,238 ","14,468 ","11,426 ","4,066 ","3,088 ","13,332 ","2,109 ","3,743 ","7,519 ","8,701 ","11,184 ","17,732 ","15,577 ","5,176 ","8,003 ","3,230 ","8,071 ","7,692 ","4,972 ","26,635 ","2,510 ","10,539 ","11,237 ","16,624 ","21,109 ","15,284 ","9,181 ","29,072 ","19,168 ","32,976 ","30,469 ","9,020 ","36,800 ","27,366 ","25,167 ","20,574 ","26,565 ","157,008 ","38,693 ","24,770 ","22,709 ","24,866 ","32,220 ","28,425 ","23,174 ","11,619 ","31,641 ","7,248 ","8,605 ","17,478 ","5,017 ","3,554 ","3,067 ","11,824 ","9,288 ","6,394 ","33,302 ","7,569 ","12,414 ","6,836 ","20,961 ","19,551 ","27,760 ","42,112 ","38,156 ","26,570 ","26,826 ","74,220 ","21,880 ","32,623 ","42,175 ","26,470 ","65,169 ","19,599 ","16,277 ","14,806 ","15,681 ","10,898 ","31,699 ","18,613 ","7,621 ","9,967 ","41,263 ","24,646 ","23,648 ","23,975 ","8,846 ","10,605 ","4,509 ","4,791 ","5,613 ","9,405 ","9,733 ","10,558 ","16,712 ","29,386 ","25,076 ","11,593 ","12,129 ","11,934 ","11,355 ","11,438 ","8,400 ","7,901 "
2017/7/7,"6,670 ","16,276 ","43,713 ","56,985 ","26,614 ","15,155 ","11,938 ","4,240 ","2,823 ","13,308 ","2,069 ","3,777 ","7,056 ","8,767 ","12,191 ","17,619 ","16,750 ","4,884 ","8,556 ","3,161 ","8,219 ","8,151 ","5,179 ","32,931 ","3,046 ","10,733 ","11,835 ","16,911 ","21,504 ","16,552 ","9,886 ","30,358 ","19,617 ","33,826 ","31,847 ","8,419 ","38,823 ","28,026 ","26,081 ","21,270 ","26,573 ","185,150 ","41,795 ","25,642 ","23,402 ","25,543 ","30,395 ","29,412 ","23,851 ","12,261 ","31,528 ","7,501 ","9,127 ","17,829 ","5,586 ","3,547 ","2,907 ","11,632 ","9,374 ","6,572 ","34,275 ","7,840 ","13,495 ","7,403 ","21,572 ","19,789 ","29,192 ","48,234 ","40,262 ","27,310 ","27,697 ","80,529 ","22,666 ","34,658 ","46,511 ","27,116 ","72,318 ","20,593 ","17,180 ","15,447 ","19,236 ","10,618 ","35,730 ","19,817 ","8,030 ","10,773 ","42,623 ","25,938 ","25,628 ","23,888 ","8,626 ","11,012 ","4,401 ","4,776 ","5,925 ","9,747 ","10,190 ","10,956 ","17,761 ","30,303 ","27,297 ","12,249 ","12,392 ","12,767 ","11,778 ","12,244 ","8,683 ","8,319 "
2017/7/8,"5,057 ","10,545 ","25,240 ","55,466 ","17,706 ","10,316 ","8,880 ","3,708 ","2,449 ","9,023 ","1,608 ","2,975 ","8,778 ","7,128 ","11,652 ","6,351 ","8,061 ","4,457 ","7,328 ","3,132 ","5,601 ","6,595 ","2,512 ","26,804 ","2,841 ","10,183 ","9,577 ","12,923 ","15,379 ","15,297 ","8,285 ","31,157 ","18,038 ","26,101 ","29,420 ","4,892 ","32,456 ","22,986 ","20,669 ","18,405 ","13,290 ","181,813 ","41,126 ","19,969 ","17,511 ","28,434 ","33,863 ","28,407 ","20,062 ","9,049 ","24,165 ","5,731 ","6,272 ","15,087 ","5,796 ","3,029 ","1,912 ","9,412 ","8,189 ","5,627 ","38,944 ","6,060 ","11,370 ","5,993 ","17,658 ","14,465 ","27,388 ","42,478 ","32,478 ","21,454 ","28,337 ","89,037 ","15,111 ","32,722 ","41,515 ","23,129 ","63,066 ","15,946 ","14,970 ","9,856 ","16,186 ","8,878 ","34,046 ","13,886 ","9,588 ","9,503 ","22,034 ","19,468 ","17,192 ","18,995 ","7,281 ","9,350 ","3,849 ","2,376 ","5,517 ","8,272 ","9,603 ","9,640 ","13,556 ","22,126 ","24,310 ","10,109 ","10,616 ","10,683 ","9,701 ","10,569 ","7,526 ","7,236 "
2017/7/9,"4,884 ","8,422 ","19,119 ","44,491 ","14,193 ","8,387 ","7,212 ","3,523 ","2,102 ","7,633 ","1,404 ","2,528 ","8,414 ","6,238 ","11,047 ","5,154 ","7,123 ","3,968 ","6,246 ","3,167 ","4,792 ","5,832 ","2,259 ","24,997 ","2,726 ","9,576 ","8,536 ","11,365 ","13,968 ","13,644 ","7,523 ","26,321 ","15,687 ","20,626 ","24,579 ","3,856 ","28,882 ","20,259 ","17,632 ","16,140 ","12,159 ","170,828 ","33,366 ","14,912 ","16,505 ","20,637 ","30,673 ","25,457 ","20,868 ","7,352 ","21,676 ","5,135 ","4,882 ","13,609 ","5,336 ","2,792 ","1,629 ","8,170 ","7,163 ","5,110 ","36,629 ","5,846 ","10,128 ","5,439 ","15,680 ","11,906 ","22,456 ","38,312 ","27,926 ","19,090 ","24,230 ","74,944 ","12,383 ","27,383 ","32,375 ","18,253 ","53,470 ","14,411 ","13,522 ","8,867 ","14,128 ","8,220 ","33,318 ","11,340 ","8,269 ","7,742 ","16,745 ","16,753 ","14,647 ","15,939 ","6,911 ","8,039 ","3,495 ","2,209 ","5,003 ","6,539 ","8,247 ","8,364 ","11,867 ","17,547 ","21,525 ","8,912 ","9,080 ","9,701 ","8,726 ","9,379 ","6,892 ","6,512 "
2017/7/10,"6,348 ","15,149 ","39,555 ","47,646 ","24,250 ","14,311 ","11,537 ","4,109 ","2,842 ","14,133 ","2,091 ","3,544 ","5,900 ","8,831 ","9,953 ","17,113 ","15,985 ","4,853 ","7,922 ","3,212 ","7,653 ","7,339 ","4,917 ","33,716 ","2,835 ","10,074 ","11,039 ","16,352 ","20,417 ","16,304 ","9,186 ","28,039 ","18,138 ","32,668 ","26,901 ","8,398 ","36,599 ","26,172 ","25,175 ","20,461 ","26,615 ","156,606 ","35,945 ","24,364 ","22,377 ","23,838 ","30,567 ","26,286 ","22,048 ","11,630 ","30,934 ","7,060 ","8,387 ","16,710 ","4,416 ","3,441 ","2,973 ","10,938 ","9,269 ","6,278 ","31,848 ","7,453 ","12,261 ","6,880 ","20,774 ","19,570 ","27,391 ","41,612 ","37,800 ","25,777 ","26,921 ","70,647 ","21,281 ","30,889 ","40,095 ","24,117 ","62,810 ","18,659 ","16,798 ","14,719 ","16,685 ","11,540 ","32,316 ","17,888 ","7,410 ","9,866 ","39,400 ","22,192 ","23,824 ","22,967 ","10,723 ","10,553 ","4,250 ","4,559 ","5,615 ","9,198 ","9,594 ","10,631 ","16,737 ","28,163 ","23,752 ","11,500 ","11,927 ","11,901 ","11,367 ","11,575 ","8,533 ","8,069 "
