"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2017/3/1,"5,431 ","15,726 ","39,599 ","42,533 ","25,885 ","15,627 ","11,793 ","3,750 ","2,982 ","16,193 ","2,113 ","4,643 ","6,256 ","10,893 ","9,616 ","18,928 ","15,686 ","5,544 ","7,955 ","3,077 ","8,513 ","9,359 ","4,555 ","26,581 ","2,208 ","10,910 ","11,843 ","16,852 ","21,533 ","17,110 ","9,169 ","28,385 ","18,235 ","33,190 ","29,165 ","10,509 ","37,292 ","27,414 ","25,151 ","21,481 ","27,182 ","139,284 ","34,658 ","23,462 ","24,721 ","25,598 ","33,932 ","28,909 ","23,465 ","13,155 ","33,278 ","7,509 ","8,599 ","19,247 ","5,708 ","3,565 ","3,230 ","14,461 ","9,975 ","6,912 ","37,547 ","7,287 ","12,085 ","6,984 ","21,984 ","20,681 ","26,620 ","38,399 ","40,150 ","26,715 ","28,090 ","61,637 ","23,717 ","32,004 ","35,875 ","21,436 ","55,573 ","20,214 ","16,853 ","15,183 ","14,825 ","10,192 ","25,238 ","17,808 ","7,153 ","11,215 ","40,067 ","23,980 ","23,328 ","22,306 ","14,321 ","11,839 ","4,399 ","4,425 ","7,070 ","9,926 ","9,475 ","11,668 ","17,568 ","28,650 ","23,794 ","12,009 ","13,082 ","12,506 ","12,124 ","12,003 ","9,406 ","8,324 "
2017/3/2,"5,174 ","15,846 ","40,462 ","44,848 ","26,422 ","15,469 ","11,769 ","3,870 ","2,988 ","15,949 ","2,123 ","4,588 ","5,810 ","10,788 ","9,973 ","19,547 ","15,813 ","5,601 ","8,006 ","3,022 ","8,580 ","9,062 ","4,578 ","26,843 ","2,284 ","10,924 ","11,613 ","16,683 ","21,192 ","16,614 ","9,241 ","27,683 ","18,158 ","33,040 ","29,309 ","10,483 ","37,077 ","27,212 ","25,061 ","21,079 ","26,014 ","132,338 ","35,253 ","23,395 ","24,969 ","24,870 ","34,800 ","28,135 ","23,605 ","12,874 ","32,705 ","7,370 ","8,671 ","19,391 ","5,980 ","3,573 ","3,107 ","13,906 ","9,996 ","6,795 ","35,104 ","7,198 ","12,362 ","6,716 ","21,863 ","20,489 ","26,565 ","38,012 ","39,878 ","26,409 ","27,191 ","62,131 ","23,433 ","32,823 ","37,342 ","23,040 ","57,425 ","21,128 ","16,659 ","15,354 ","15,424 ","10,107 ","26,051 ","17,822 ","7,363 ","9,996 ","40,645 ","24,124 ","23,576 ","22,664 ","13,989 ","11,607 ","4,245 ","4,549 ","6,212 ","10,161 ","9,260 ","11,784 ","17,745 ","28,840 ","24,226 ","11,718 ","12,984 ","12,206 ","12,202 ","12,047 ","9,271 ","8,275 "
2017/3/3,"5,677 ","16,482 ","43,374 ","51,443 ","28,827 ","16,243 ","12,354 ","3,903 ","3,074 ","16,917 ","2,230 ","4,590 ","6,526 ","10,781 ","11,374 ","19,516 ","16,656 ","5,866 ","8,628 ","3,387 ","9,038 ","10,107 ","4,834 ","28,725 ","2,346 ","11,897 ","12,332 ","17,405 ","22,694 ","17,669 ","9,737 ","31,587 ","20,721 ","34,882 ","32,471 ","10,897 ","39,357 ","28,836 ","26,294 ","22,092 ","27,607 ","167,786 ","41,247 ","25,043 ","26,407 ","27,529 ","39,540 ","30,702 ","25,259 ","13,456 ","34,303 ","7,692 ","9,290 ","20,568 ","6,815 ","3,617 ","3,131 ","14,188 ","10,433 ","6,870 ","38,166 ","7,855 ","13,425 ","7,228 ","23,021 ","20,982 ","29,104 ","42,479 ","41,436 ","27,626 ","29,801 ","75,895 ","25,785 ","36,200 ","42,634 ","26,689 ","65,457 ","21,618 ","17,930 ","16,431 ","17,753 ","10,924 ","29,012 ","19,714 ","8,374 ","10,887 ","42,726 ","25,536 ","25,420 ","24,931 ","14,802 ","12,449 ","4,783 ","4,857 ","6,888 ","10,398 ","10,327 ","12,322 ","19,110 ","31,273 ","27,119 ","12,583 ","13,928 ","13,075 ","12,796 ","12,695 ","9,778 ","8,860 "
2017/3/4,"4,031 ","11,678 ","25,878 ","54,175 ","18,380 ","11,503 ","9,190 ","4,521 ","2,743 ","12,314 ","1,782 ","3,847 ","11,145 ","8,335 ","11,170 ","6,877 ","8,220 ","4,475 ","7,926 ","4,225 ","6,499 ","9,543 ","2,191 ","17,916 ","3,310 ","12,985 ","10,054 ","14,624 ","17,114 ","17,340 ","8,764 ","36,562 ","20,315 ","29,823 ","29,686 ","5,694 ","33,816 ","24,440 ","21,101 ","19,303 ","16,135 ","178,377 ","43,156 ","20,449 ","19,161 ","28,539 ","44,047 ","30,275 ","21,962 ","10,381 ","28,329 ","6,210 ","6,133 ","17,339 ","9,147 ","3,202 ","2,096 ","9,780 ","9,073 ","6,047 ","47,135 ","6,024 ","11,542 ","6,259 ","18,291 ","14,789 ","29,126 ","39,866 ","33,049 ","22,704 ","29,991 ","87,228 ","16,173 ","37,643 ","40,516 ","25,450 ","55,129 ","16,006 ","15,411 ","10,079 ","13,415 ","10,185 ","27,834 ","14,600 ","12,144 ","11,251 ","23,819 ","24,053 ","17,215 ","22,237 ","10,489 ","10,794 ","4,249 ","2,578 ","7,916 ","8,832 ","9,927 ","9,813 ","14,383 ","22,280 ","25,971 ","10,446 ","11,276 ","11,354 ","10,229 ","10,961 ","7,971 ","7,691 "
2017/3/5,"4,366 ","9,557 ","20,071 ","42,083 ","15,956 ","9,273 ","7,584 ","3,594 ","2,387 ","10,616 ","1,625 ","3,208 ","12,531 ","7,659 ","12,621 ","6,640 ","6,030 ","4,106 ","6,791 ","4,734 ","5,744 ","8,863 ","2,208 ","15,978 ","2,214 ","12,437 ","8,909 ","12,292 ","14,830 ","15,496 ","7,795 ","37,785 ","17,432 ","23,505 ","29,706 ","4,726 ","29,912 ","21,347 ","18,636 ","17,046 ","11,602 ","169,422 ","34,977 ","14,917 ","18,086 ","26,874 ","37,861 ","25,245 ","19,797 ","8,388 ","24,314 ","5,774 ","5,411 ","16,403 ","8,418 ","2,990 ","1,998 ","9,548 ","8,463 ","5,804 ","51,736 ","5,729 ","10,846 ","5,860 ","16,570 ","12,404 ","23,490 ","37,047 ","29,060 ","19,927 ","27,226 ","72,097 ","14,171 ","30,545 ","30,502 ","20,496 ","45,382 ","14,043 ","13,870 ","8,730 ","11,796 ","9,449 ","22,275 ","10,661 ","12,839 ","9,764 ","17,997 ","21,199 ","14,758 ","17,903 ","9,351 ","9,692 ","4,090 ","2,274 ","7,328 ","7,285 ","8,559 ","8,230 ","12,183 ","19,514 ","22,122 ","10,309 ","10,181 ","9,624 ","9,167 ","10,106 ","7,366 ","6,987 "
2017/3/6,"5,363 ","16,447 ","41,128 ","43,402 ","25,929 ","15,735 ","12,059 ","3,949 ","3,074 ","16,181 ","2,106 ","4,757 ","5,176 ","10,840 ","10,160 ","19,369 ","16,264 ","5,549 ","7,956 ","2,949 ","8,961 ","8,611 ","4,864 ","27,750 ","2,234 ","10,876 ","11,669 ","16,747 ","21,476 ","16,938 ","9,082 ","27,632 ","17,867 ","33,283 ","28,045 ","10,928 ","37,921 ","27,476 ","25,951 ","21,400 ","27,082 ","137,768 ","35,696 ","24,063 ","25,327 ","24,327 ","33,932 ","28,058 ","23,007 ","13,180 ","33,012 ","7,443 ","8,483 ","19,057 ","5,435 ","3,401 ","3,100 ","13,860 ","9,832 ","6,728 ","35,481 ","7,256 ","11,836 ","6,901 ","22,006 ","20,888 ","26,230 ","39,192 ","40,680 ","26,671 ","27,809 ","64,231 ","23,947 ","31,202 ","36,619 ","21,562 ","57,862 ","20,394 ","17,269 ","15,315 ","15,225 ","9,723 ","27,354 ","18,206 ","6,944 ","10,422 ","41,966 ","24,568 ","23,974 ","23,071 ","14,115 ","11,474 ","4,281 ","4,659 ","6,357 ","10,136 ","9,645 ","11,674 ","18,256 ","29,382 ","24,676 ","12,029 ","12,988 ","12,519 ","12,319 ","12,231 ","9,165 ","8,508 "
2017/3/7,"5,184 ","16,627 ","41,601 ","46,531 ","27,150 ","16,502 ","12,165 ","4,193 ","3,082 ","16,791 ","2,126 ","4,802 ","5,882 ","10,747 ","10,120 ","19,494 ","16,665 ","5,663 ","8,429 ","3,046 ","9,170 ","8,931 ","4,726 ","30,720 ","2,421 ","10,807 ","11,845 ","17,057 ","22,055 ","17,065 ","9,763 ","27,980 ","18,420 ","34,367 ","29,891 ","10,715 ","38,720 ","28,176 ","26,224 ","21,785 ","27,526 ","139,513 ","37,278 ","24,991 ","25,165 ","25,680 ","33,225 ","28,333 ","23,586 ","13,410 ","33,353 ","7,649 ","8,752 ","19,391 ","6,049 ","3,578 ","3,238 ","14,230 ","10,195 ","6,885 ","34,600 ","7,315 ","12,290 ","6,918 ","22,271 ","20,977 ","27,435 ","40,113 ","41,098 ","27,010 ","27,681 ","64,203 ","24,975 ","31,443 ","37,539 ","22,412 ","58,345 ","21,530 ","17,360 ","15,448 ","16,514 ","9,820 ","30,517 ","18,656 ","7,401 ","10,299 ","41,458 ","25,351 ","24,332 ","22,822 ","14,195 ","11,988 ","4,309 ","4,630 ","6,555 ","10,474 ","9,995 ","12,169 ","18,863 ","30,003 ","25,626 ","12,259 ","13,251 ","12,914 ","12,532 ","12,664 ","9,363 ","8,579 "
2017/3/8,"5,227 ","16,846 ","43,210 ","49,996 ","27,559 ","16,645 ","12,231 ","3,894 ","3,062 ","16,703 ","2,092 ","4,522 ","5,337 ","10,956 ","11,181 ","19,916 ","16,884 ","5,719 ","8,438 ","3,137 ","9,190 ","8,905 ","4,864 ","32,016 ","2,383 ","11,019 ","11,915 ","17,375 ","22,280 ","17,198 ","9,521 ","29,179 ","18,789 ","34,905 ","31,236 ","10,848 ","38,783 ","28,274 ","26,118 ","21,969 ","27,676 ","143,450 ","39,743 ","24,514 ","25,876 ","26,098 ","35,497 ","29,699 ","25,035 ","13,195 ","33,701 ","7,659 ","8,556 ","19,440 ","6,129 ","3,766 ","3,237 ","14,331 ","10,197 ","6,953 ","34,882 ","7,471 ","12,365 ","7,043 ","22,271 ","21,217 ","27,586 ","40,635 ","41,816 ","27,557 ","28,657 ","68,269 ","25,998 ","32,833 ","39,827 ","23,547 ","61,157 ","21,558 ","17,662 ","15,845 ","17,017 ","10,243 ","33,446 ","19,164 ","7,436 ","10,719 ","43,448 ","25,688 ","25,325 ","23,380 ","14,370 ","11,966 ","4,357 ","4,781 ","6,365 ","10,418 ","10,097 ","12,242 ","19,108 ","30,825 ","26,548 ","12,148 ","13,448 ","12,959 ","12,295 ","12,495 ","9,370 ","8,630 "
2017/3/9,"5,357 ","16,797 ","43,181 ","48,776 ","28,211 ","16,436 ","12,311 ","4,107 ","3,146 ","16,361 ","2,206 ","4,398 ","6,235 ","10,745 ","11,158 ","19,747 ","16,504 ","5,712 ","8,433 ","3,047 ","9,181 ","8,851 ","4,853 ","32,731 ","2,478 ","11,256 ","11,938 ","17,055 ","22,215 ","17,053 ","9,686 ","29,167 ","19,367 ","34,962 ","31,490 ","10,917 ","38,656 ","28,013 ","26,253 ","21,684 ","26,731 ","145,514 ","38,891 ","24,356 ","26,172 ","25,945 ","35,524 ","29,479 ","23,850 ","13,268 ","33,345 ","7,630 ","8,776 ","19,681 ","6,200 ","3,692 ","3,077 ","14,143 ","10,233 ","6,949 ","36,122 ","7,464 ","12,486 ","6,948 ","22,232 ","21,248 ","27,401 ","40,443 ","41,103 ","27,105 ","28,504 ","67,648 ","25,354 ","32,838 ","39,543 ","23,450 ","60,760 ","21,669 ","17,569 ","15,753 ","17,427 ","10,575 ","32,519 ","18,945 ","7,816 ","10,608 ","43,100 ","25,671 ","24,698 ","23,493 ","14,147 ","11,937 ","4,325 ","4,678 ","6,438 ","10,531 ","9,870 ","12,267 ","18,791 ","30,170 ","26,826 ","12,182 ","13,301 ","13,006 ","12,405 ","12,411 ","9,461 ","8,713 "
2017/3/10,"5,840 ","18,134 ","45,958 ","56,055 ","29,823 ","17,549 ","13,550 ","4,491 ","3,219 ","16,871 ","2,155 ","4,596 ","5,420 ","11,119 ","12,168 ","20,368 ","17,087 ","6,222 ","9,346 ","3,166 ","9,550 ","9,515 ","5,256 ","34,108 ","2,572 ","11,768 ","12,935 ","18,295 ","23,908 ","18,620 ","10,683 ","33,006 ","21,060 ","37,136 ","33,750 ","11,077 ","41,653 ","30,233 ","28,035 ","23,071 ","28,629 ","184,322 ","44,722 ","25,949 ","27,883 ","27,981 ","36,395 ","31,238 ","25,452 ","13,790 ","34,175 ","8,111 ","9,066 ","19,979 ","6,835 ","3,751 ","3,201 ","13,898 ","10,292 ","6,777 ","36,037 ","7,999 ","13,579 ","7,554 ","23,880 ","21,641 ","30,150 ","46,661 ","43,737 ","28,893 ","29,730 ","79,655 ","27,670 ","36,774 ","45,888 ","26,595 ","70,534 ","23,020 ","18,879 ","16,809 ","20,015 ","10,633 ","34,719 ","20,920 ","8,045 ","11,632 ","46,044 ","27,535 ","27,030 ","24,865 ","14,656 ","12,543 ","4,650 ","4,871 ","6,932 ","11,146 ","11,041 ","13,197 ","20,704 ","33,145 ","29,151 ","13,160 ","13,910 ","14,087 ","13,588 ","13,345 ","9,906 ","9,223 "
