"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2015/10/1,"5,584 ","16,472 ","38,079 ","46,865 ","24,856 ","14,953 ","11,645 ","3,642 ","2,944 ","16,132 ","1,978 ","4,635 ","7,166 ","11,283 ","10,579 ","18,352 ","15,459 ","5,593 ","7,860 ","2,936 ","8,412 ","8,433 ","4,133 ","27,862 ","2,347 ","10,137 ","11,895 ","15,729 ","21,107 ","16,823 ","8,822 ","27,567 ","19,149 ","33,362 ","29,954 ","9,978 ","36,340 ","26,694 ","25,760 ","20,748 ","26,353 ","136,216 ","46,257 ","24,007 ","24,568 ","25,667 ","35,758 ","31,189 ","26,151 ","12,966 ","32,094 ","7,531 ","7,657 ","19,240 ","5,611 ","3,517 ","3,104 ","14,714 ","10,122 ","7,614 ","38,090 ","5,920 ","12,032 ","6,659 ","20,879 ","19,309 ","27,371 ","38,205 ","40,149 ","25,845 ","26,021 ","63,964 ","24,107 ","30,831 ","38,843 ","22,230 ","56,666 ","20,491 ","17,005 ","15,776 ","11,640 ","9,438 ","29,878 ","16,701 ","6,642 ","6,933 ","38,740 ","21,399 ","20,563 ","19,290 ","14,603 ","11,486 ","4,172 ","4,036 ","4,311 ","9,070 ","8,470 ","11,621 ","16,611 ","28,025 ","23,912 ","11,371 ","12,352 ","12,063 ","11,831 ","11,432 ","8,628 ","7,968 "
2015/10/2,"6,280 ","17,161 ","40,720 ","53,797 ","26,155 ","16,765 ","12,307 ","3,940 ","3,045 ","16,976 ","2,142 ","4,710 ","7,744 ","11,466 ","11,614 ","18,780 ","16,192 ","6,233 ","8,452 ","3,143 ","9,005 ","9,192 ","4,334 ","29,148 ","2,346 ","10,845 ","12,663 ","16,650 ","21,950 ","17,888 ","9,469 ","32,029 ","21,183 ","35,626 ","33,557 ","9,963 ","38,615 ","28,155 ","27,291 ","21,606 ","27,579 ","169,298 ","50,226 ","25,785 ","26,258 ","28,297 ","39,656 ","34,365 ","28,089 ","13,352 ","33,662 ","7,735 ","8,005 ","19,875 ","6,684 ","3,692 ","3,185 ","14,289 ","10,979 ","7,725 ","41,189 ","6,321 ","12,965 ","7,266 ","22,270 ","19,735 ","29,434 ","41,925 ","41,716 ","26,986 ","27,395 ","76,765 ","25,661 ","33,243 ","45,439 ","25,467 ","64,554 ","21,400 ","18,375 ","16,567 ","12,524 ","10,222 ","33,803 ","18,364 ","7,208 ","7,376 ","40,804 ","27,832 ","22,673 ","21,827 ","14,858 ","12,387 ","4,533 ","4,304 ","4,532 ","9,276 ","9,356 ","12,121 ","17,664 ","29,714 ","26,433 ","11,915 ","12,900 ","12,859 ","12,170 ","12,032 ","9,244 ","8,372 "
2015/10/3,"4,770 ","12,513 ","25,300 ","57,015 ","16,349 ","12,561 ","9,432 ","3,422 ","2,825 ","11,915 ","1,836 ","3,422 ","12,546 ","8,344 ","13,017 ","7,567 ","7,670 ","4,198 ","7,640 ","4,340 ","6,444 ","7,514 ","2,008 ","19,430 ","2,469 ","11,179 ","10,073 ","14,009 ","16,843 ","15,475 ","8,447 ","35,316 ","21,980 ","30,315 ","28,394 ","5,262 ","32,548 ","23,664 ","21,953 ","19,681 ","16,761 ","177,148 ","56,709 ","20,886 ","19,637 ","30,013 ","40,805 ","31,662 ","26,986 ","9,851 ","27,078 ","5,996 ","5,953 ","16,310 ","8,840 ","3,369 ","2,081 ","9,882 ","9,995 ","6,805 ","51,343 ","5,435 ","11,612 ","6,318 ","18,403 ","14,776 ","28,568 ","44,296 ","33,887 ","22,499 ","26,649 ","88,473 ","17,481 ","32,834 ","44,097 ","24,773 ","59,683 ","15,601 ","16,057 ","11,039 ","9,074 ","9,426 ","31,873 ","14,054 ","10,379 ","6,316 ","23,191 ","19,837 ","16,065 ","18,576 ","10,738 ","12,080 ","4,253 ","2,476 ","3,757 ","7,568 ","8,690 ","9,601 ","13,265 ","22,074 ","25,538 ","10,037 ","10,665 ","11,405 ","9,827 ","10,842 ","8,016 ","7,173 "
2015/10/4,"4,791 ","9,585 ","18,789 ","45,686 ","12,876 ","9,978 ","7,412 ","3,231 ","2,328 ","10,127 ","1,563 ","3,003 ","12,659 ","6,683 ","13,307 ","5,538 ","5,747 ","3,815 ","6,016 ","3,569 ","5,316 ","6,150 ","1,783 ","15,734 ","2,148 ","9,821 ","8,728 ","11,852 ","14,409 ","13,601 ","7,333 ","29,940 ","17,456 ","23,054 ","23,208 ","3,914 ","27,441 ","20,280 ","18,228 ","15,911 ","11,916 ","161,570 ","45,805 ","15,421 ","17,054 ","23,442 ","35,653 ","27,645 ","25,597 ","7,824 ","22,616 ","5,316 ","4,930 ","14,921 ","7,947 ","2,871 ","1,622 ","8,550 ","8,361 ","6,337 ","49,265 ","4,544 ","10,080 ","5,476 ","15,384 ","11,737 ","22,887 ","34,871 ","29,253 ","18,883 ","23,196 ","72,985 ","14,480 ","25,854 ","32,921 ","18,361 ","50,912 ","13,727 ","13,096 ","9,275 ","7,844 ","8,334 ","24,780 ","10,261 ","9,137 ","4,840 ","17,058 ","13,202 ","13,522 ","14,407 ","8,975 ","8,886 ","4,325 ","2,046 ","3,158 ","6,500 ","7,062 ","7,790 ","11,137 ","17,813 ","20,795 ","8,378 ","8,760 ","10,049 ","8,670 ","9,045 ","7,061 ","6,385 "
2015/10/5,"5,520 ","15,716 ","36,632 ","45,953 ","23,982 ","15,360 ","11,465 ","3,631 ","2,882 ","15,972 ","2,011 ","4,564 ","5,783 ","11,020 ","9,800 ","17,969 ","15,182 ","5,377 ","7,844 ","2,877 ","8,492 ","8,222 ","4,004 ","27,742 ","2,275 ","10,291 ","11,411 ","15,527 ","20,815 ","16,471 ","8,515 ","27,388 ","18,003 ","32,634 ","29,557 ","9,705 ","35,705 ","25,394 ","25,424 ","20,442 ","26,519 ","136,066 ","41,335 ","24,085 ","24,291 ","24,969 ","35,021 ","30,558 ","23,737 ","12,919 ","32,322 ","7,319 ","7,116 ","18,600 ","5,936 ","3,313 ","3,038 ","14,093 ","10,114 ","7,457 ","40,178 ","5,805 ","11,553 ","6,910 ","20,810 ","19,078 ","26,071 ","36,341 ","39,192 ","25,357 ","26,139 ","66,296 ","22,995 ","28,719 ","38,548 ","22,097 ","55,489 ","19,676 ","16,951 ","15,482 ","11,396 ","9,477 ","27,667 ","16,390 ","6,536 ","6,768 ","38,054 ","21,695 ","20,504 ","18,857 ","14,317 ","11,219 ","4,135 ","4,011 ","4,111 ","8,762 ","8,526 ","11,356 ","16,646 ","27,281 ","23,538 ","11,116 ","11,896 ","11,878 ","11,422 ","11,364 ","8,564 ","7,744 "
2015/10/6,"5,619 ","16,296 ","37,765 ","49,566 ","24,763 ","15,824 ","11,828 ","3,827 ","3,033 ","16,202 ","2,023 ","4,794 ","8,543 ","11,374 ","10,040 ","18,481 ","15,729 ","5,443 ","7,845 ","3,093 ","8,708 ","8,634 ","4,051 ","31,382 ","2,288 ","10,374 ","11,736 ","15,916 ","20,756 ","16,879 ","8,952 ","27,399 ","18,654 ","33,248 ","30,528 ","9,939 ","36,005 ","26,329 ","25,575 ","20,816 ","27,729 ","136,554 ","41,524 ","24,234 ","25,190 ","26,811 ","35,795 ","31,539 ","27,538 ","13,277 ","32,832 ","7,441 ","7,582 ","19,817 ","5,863 ","3,360 ","3,086 ","14,472 ","10,563 ","7,732 ","38,699 ","5,970 ","11,904 ","6,691 ","21,140 ","19,719 ","27,236 ","37,188 ","39,919 ","25,769 ","26,211 ","64,896 ","23,781 ","29,320 ","39,131 ","22,752 ","55,291 ","20,528 ","16,922 ","16,001 ","11,785 ","9,699 ","27,316 ","16,967 ","6,601 ","7,002 ","38,360 ","21,542 ","20,865 ","18,932 ","14,741 ","11,615 ","4,243 ","4,168 ","4,270 ","9,259 ","8,564 ","11,619 ","16,621 ","27,418 ","23,734 ","11,278 ","12,270 ","12,216 ","11,663 ","11,415 ","8,701 ","7,836 "
2015/10/7,"5,985 ","16,448 ","37,124 ","49,467 ","24,608 ","15,978 ","11,861 ","3,854 ","3,082 ","16,351 ","2,025 ","4,716 ","7,538 ","11,279 ","10,273 ","18,474 ","15,683 ","5,612 ","7,942 ","3,147 ","8,952 ","8,696 ","4,138 ","31,724 ","2,237 ","10,482 ","11,932 ","15,806 ","21,110 ","16,645 ","8,863 ","28,452 ","18,837 ","34,156 ","30,030 ","9,854 ","36,475 ","26,984 ","25,916 ","20,995 ","27,103 ","138,093 ","41,898 ","23,841 ","25,063 ","26,509 ","36,008 ","30,729 ","27,276 ","13,197 ","32,942 ","7,485 ","7,390 ","19,441 ","5,875 ","3,446 ","3,199 ","14,637 ","10,395 ","7,555 ","38,640 ","6,160 ","12,139 ","6,982 ","21,207 ","19,889 ","27,487 ","38,044 ","39,894 ","25,738 ","25,977 ","65,457 ","24,942 ","30,682 ","40,079 ","22,803 ","55,644 ","20,562 ","16,992 ","15,898 ","11,733 ","9,653 ","26,838 ","16,956 ","6,935 ","7,049 ","38,915 ","21,565 ","21,131 ","18,929 ","14,635 ","11,558 ","4,323 ","4,213 ","4,397 ","9,123 ","8,506 ","11,533 ","16,967 ","28,029 ","23,526 ","11,358 ","12,251 ","12,165 ","11,546 ","11,524 ","8,824 ","7,819 "
2015/10/8,"6,903 ","16,764 ","39,550 ","53,818 ","25,440 ","16,779 ","12,394 ","3,825 ","2,919 ","16,997 ","2,100 ","4,918 ","7,303 ","11,249 ","11,957 ","18,765 ","15,803 ","5,718 ","8,313 ","3,203 ","9,019 ","8,967 ","4,210 ","32,435 ","2,469 ","10,860 ","12,581 ","16,636 ","22,726 ","17,255 ","9,459 ","30,797 ","19,830 ","34,545 ","29,877 ","9,992 ","38,048 ","27,930 ","26,658 ","21,874 ","26,500 ","186,212 ","43,951 ","23,989 ","25,893 ","28,052 ","38,405 ","31,068 ","26,475 ","13,286 ","33,755 ","7,750 ","7,932 ","19,663 ","6,092 ","3,645 ","3,089 ","14,733 ","10,533 ","7,725 ","38,645 ","6,501 ","13,318 ","7,202 ","22,345 ","19,985 ","28,860 ","44,968 ","41,234 ","26,940 ","26,694 ","71,425 ","24,490 ","33,281 ","42,406 ","24,294 ","62,725 ","21,024 ","17,925 ","16,497 ","12,784 ","9,724 ","31,481 ","17,976 ","6,923 ","7,326 ","40,037 ","22,455 ","21,986 ","20,108 ","14,852 ","12,300 ","4,625 ","4,324 ","4,440 ","9,329 ","9,024 ","12,139 ","17,498 ","28,900 ","24,732 ","12,098 ","12,951 ","12,828 ","12,054 ","12,145 ","9,194 ","8,431 "
2015/10/9,"5,203 ","9,802 ","20,882 ","55,030 ","12,918 ","9,104 ","7,840 ","3,099 ","1,979 ","10,371 ","1,400 ","2,638 ","6,007 ","6,165 ","13,103 ","5,673 ","6,051 ","3,524 ","6,408 ","2,303 ","5,215 ","6,177 ","1,925 ","18,708 ","1,957 ","8,385 ","8,567 ","11,824 ","14,833 ","11,950 ","7,530 ","26,195 ","17,397 ","22,060 ","19,530 ","3,021 ","29,655 ","20,693 ","18,922 ","16,450 ","11,386 ","172,617 ","48,404 ","19,330 ","15,713 ","20,474 ","34,329 ","24,735 ","22,938 ","9,096 ","21,611 ","5,030 ","4,600 ","13,509 ","7,999 ","2,641 ","2,242 ","7,621 ","8,545 ","5,257 ","33,204 ","4,340 ","9,599 ","5,528 ","15,586 ","13,222 ","24,934 ","40,331 ","28,848 ","18,854 ","22,763 ","82,778 ","12,270 ","27,723 ","40,335 ","21,095 ","56,440 ","13,830 ","13,343 ","8,880 ","8,008 ","5,652 ","31,761 ","12,260 ","5,514 ","5,136 ","19,937 ","16,181 ","13,673 ","15,635 ","7,873 ","9,554 ","4,039 ","2,058 ","3,056 ","6,343 ","8,130 ","8,497 ","12,099 ","18,299 ","20,598 ","9,160 ","9,090 ","10,294 ","8,541 ","9,661 ","6,198 ","5,987 "
2015/10/10,"4,545 ","9,153 ","19,487 ","51,954 ","12,671 ","8,245 ","7,632 ","3,380 ","2,297 ","9,138 ","1,802 ","3,530 ","16,800 ","5,974 ","15,121 ","5,158 ","5,628 ","3,378 ","6,447 ","3,366 ","5,051 ","5,948 ","1,878 ","16,331 ","2,108 ","11,186 ","8,919 ","11,771 ","14,077 ","12,578 ","7,321 ","26,662 ","17,414 ","21,249 ","27,377 ","3,443 ","29,588 ","20,342 ","19,079 ","17,167 ","14,720 ","157,709 ","45,243 ","15,886 ","15,420 ","24,303 ","41,142 ","28,614 ","23,417 ","7,491 ","21,375 ","5,341 ","4,718 ","14,606 ","9,287 ","3,077 ","1,831 ","8,379 ","8,405 ","6,237 ","52,848 ","4,970 ","10,621 ","5,851 ","15,854 ","11,085 ","25,275 ","38,683 ","28,167 ","18,828 ","25,944 ","84,108 ","13,232 ","28,302 ","37,486 ","22,003 ","55,164 ","13,661 ","13,668 ","8,753 ","8,046 ","8,296 ","33,774 ","11,272 ","8,811 ","4,926 ","17,972 ","10,477 ","13,114 ","16,785 ","7,695 ","9,429 ","4,473 ","2,027 ","3,301 ","6,569 ","7,985 ","8,390 ","11,602 ","17,269 ","21,802 ","8,875 ","9,537 ","10,777 ","8,736 ","9,836 ","7,332 ","6,376 "
