"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2018/6/1,"6,489 ","16,614 ","46,409 ","52,296 ","29,105 ","16,503 ","12,707 ","4,112 ","3,168 ","16,494 ","2,219 ","4,937 ","8,035 ","10,940 ","13,002 ","19,330 ","18,448 ","6,635 ","9,543 ","3,426 ","9,250 ","9,444 ","5,327 ","29,849 ","2,593 ","11,209 ","12,617 ","17,978 ","23,840 ","18,832 ","10,184 ","31,489 ","20,107 ","35,434 ","33,713 ","12,320 ","40,672 ","29,655 ","26,968 ","22,638 ","28,132 ","174,731 ","42,525 ","25,705 ","26,095 ","31,054 ","36,948 ","31,306 ","26,236 ","13,474 ","35,259 ","7,999 ","9,037 ","20,574 ","5,354 ","3,876 ","3,119 ","13,938 ","10,273 ","7,242 ","37,788 ","8,685 ","14,669 ","7,578 ","23,860 ","22,996 ","30,569 ","46,556 ","43,525 ","27,962 ","29,804 ","80,152 ","25,599 ","36,213 ","43,650 ","27,355 ","70,610 ","22,603 ","18,178 ","16,215 ","20,425 ","11,591 ","29,170 ","21,255 ","8,302 ","12,614 ","43,968 ","26,327 ","27,382 ","26,519 ","13,667 ","13,460 ","4,950 ","5,237 ","6,531 ","10,667 ","11,073 ","12,468 ","19,175 ","31,483 ","27,145 ","13,777 ","14,032 ","13,592 ","13,000 ","12,929 ","10,672 ","9,338 "
2018/6/2,"4,808 ","10,486 ","25,430 ","50,931 ","17,711 ","12,050 ","8,979 ","3,584 ","2,495 ","10,702 ","1,801 ","3,556 ","9,700 ","7,767 ","11,411 ","6,503 ","7,477 ","4,270 ","8,397 ","3,440 ","5,851 ","6,911 ","2,313 ","17,831 ","2,352 ","13,362 ","9,909 ","13,702 ","16,665 ","17,242 ","8,540 ","34,789 ","18,965 ","27,630 ","26,016 ","6,549 ","32,540 ","23,254 ","20,566 ","19,043 ","13,816 ","164,438 ","41,898 ","22,143 ","18,759 ","31,862 ","36,919 ","27,616 ","22,180 ","9,299 ","29,068 ","6,122 ","6,017 ","16,628 ","5,995 ","3,250 ","1,850 ","9,696 ","8,773 ","6,039 ","40,466 ","6,545 ","11,764 ","6,193 ","18,506 ","16,395 ","28,846 ","42,225 ","33,845 ","22,599 ","28,995 ","83,504 ","17,468 ","33,399 ","39,081 ","24,795 ","57,327 ","15,881 ","15,888 ","9,967 ","14,852 ","9,459 ","23,940 ","14,814 ","10,531 ","10,404 ","21,181 ","17,554 ","17,690 ","20,003 ","8,811 ","11,526 ","4,026 ","2,483 ","6,476 ","8,906 ","9,989 ","10,058 ","13,862 ","22,276 ","24,607 ","10,778 ","10,604 ","11,033 ","9,856 ","10,934 ","7,981 ","7,490 "
2018/6/3,"4,795 ","8,373 ","20,085 ","40,229 ","15,725 ","8,960 ","7,397 ","3,531 ","2,220 ","9,712 ","1,503 ","3,069 ","8,922 ","7,245 ","11,425 ","5,382 ","6,900 ","3,886 ","7,069 ","3,064 ","5,267 ","5,885 ","2,302 ","15,249 ","2,300 ","10,882 ","8,757 ","12,003 ","14,268 ","15,285 ","7,955 ","28,294 ","15,808 ","21,519 ","22,747 ","4,809 ","28,235 ","20,551 ","17,381 ","16,240 ","11,817 ","152,613 ","33,586 ","15,651 ","16,941 ","28,553 ","31,247 ","23,965 ","21,088 ","7,812 ","24,990 ","5,672 ","4,963 ","15,469 ","5,292 ","2,730 ","2,022 ","8,916 ","7,770 ","5,127 ","40,687 ","6,205 ","10,198 ","5,208 ","15,969 ","13,030 ","23,516 ","37,328 ","28,259 ","19,524 ","24,957 ","69,220 ","15,829 ","26,801 ","29,552 ","19,509 ","47,651 ","13,829 ","13,003 ","8,725 ","12,857 ","8,363 ","21,006 ","11,298 ","10,096 ","8,904 ","16,179 ","17,990 ","14,194 ","15,976 ","8,135 ","8,505 ","3,751 ","2,594 ","5,146 ","6,527 ","7,970 ","8,237 ","11,647 ","17,153 ","20,758 ","8,976 ","8,815 ","9,951 ","8,492 ","9,409 ","7,216 ","6,381 "
2018/6/4,"5,805 ","14,968 ","41,810 ","41,938 ","25,306 ","14,704 ","11,369 ","3,727 ","2,955 ","15,244 ","2,101 ","4,672 ","6,376 ","9,817 ","9,855 ","18,831 ","16,871 ","5,137 ","8,472 ","3,055 ","8,480 ","8,081 ","4,865 ","28,630 ","2,344 ","10,353 ","11,824 ","16,523 ","20,466 ","16,944 ","9,027 ","26,604 ","17,410 ","31,988 ","26,356 ","10,903 ","36,485 ","26,480 ","25,009 ","21,146 ","26,890 ","134,309 ","34,115 ","23,558 ","23,484 ","27,278 ","31,963 ","26,784 ","22,507 ","12,777 ","33,072 ","7,304 ","8,400 ","18,336 ","4,344 ","3,467 ","3,093 ","13,733 ","9,793 ","6,936 ","35,581 ","7,894 ","12,521 ","7,007 ","22,074 ","22,101 ","26,199 ","39,237 ","40,238 ","26,375 ","26,800 ","63,696 ","21,696 ","29,617 ","35,170 ","21,670 ","58,475 ","19,055 ","16,139 ","15,477 ","16,499 ","10,815 ","27,430 ","17,976 ","7,484 ","11,185 ","39,346 ","23,515 ","24,481 ","23,221 ","13,900 ","11,127 ","4,393 ","4,836 ","5,760 ","9,677 ","9,502 ","11,168 ","16,596 ","28,526 ","23,098 ","12,668 ","12,459 ","12,410 ","11,868 ","11,931 ","9,717 ","8,366 "
2018/6/5,"5,262 ","15,631 ","43,360 ","44,891 ","26,889 ","15,613 ","11,571 ","3,853 ","2,954 ","15,405 ","2,197 ","4,550 ","6,861 ","10,116 ","10,377 ","19,465 ","17,083 ","5,361 ","8,716 ","3,182 ","8,675 ","8,308 ","5,024 ","36,050 ","2,597 ","10,692 ","12,262 ","17,232 ","21,639 ","17,158 ","9,459 ","27,697 ","18,312 ","33,628 ","28,807 ","11,493 ","37,417 ","27,156 ","25,808 ","21,521 ","27,264 ","134,542 ","36,901 ","24,293 ","24,419 ","26,718 ","32,664 ","28,369 ","23,451 ","13,013 ","33,194 ","7,599 ","8,694 ","18,859 ","4,664 ","3,579 ","3,148 ","13,800 ","9,843 ","6,925 ","35,156 ","8,286 ","13,213 ","7,116 ","22,635 ","22,802 ","27,983 ","40,709 ","42,110 ","26,998 ","27,922 ","66,329 ","23,969 ","32,901 ","37,389 ","24,101 ","60,761 ","20,667 ","16,811 ","15,011 ","17,348 ","10,791 ","31,468 ","19,412 ","7,826 ","11,073 ","40,928 ","24,196 ","25,666 ","23,696 ","14,114 ","11,591 ","4,471 ","5,092 ","6,024 ","10,012 ","9,695 ","11,429 ","17,452 ","29,182 ","24,638 ","12,694 ","12,478 ","12,524 ","12,199 ","12,131 ","9,884 ","8,516 "
2018/6/6,"5,752 ","15,873 ","44,180 ","46,072 ","26,890 ","15,669 ","11,643 ","3,973 ","2,965 ","15,416 ","2,168 ","4,454 ","6,456 ","10,328 ","12,428 ","19,517 ","17,143 ","5,454 ","8,845 ","3,128 ","8,842 ","8,503 ","5,208 ","37,572 ","2,387 ","10,738 ","12,362 ","17,012 ","21,803 ","17,356 ","9,651 ","28,377 ","18,366 ","33,866 ","29,076 ","11,658 ","37,590 ","27,668 ","25,784 ","21,290 ","27,407 ","138,465 ","37,853 ","24,777 ","24,183 ","26,575 ","32,882 ","28,196 ","24,071 ","13,130 ","33,049 ","7,723 ","8,479 ","18,942 ","4,721 ","3,729 ","3,131 ","13,901 ","9,864 ","7,095 ","34,227 ","8,256 ","13,191 ","7,239 ","22,215 ","22,511 ","27,803 ","42,543 ","41,459 ","27,289 ","27,813 ","69,313 ","25,011 ","31,649 ","38,110 ","23,022 ","62,817 ","20,431 ","16,726 ","15,146 ","17,873 ","10,683 ","35,210 ","19,383 ","7,499 ","11,342 ","41,712 ","24,707 ","25,470 ","24,033 ","13,944 ","11,538 ","4,536 ","5,135 ","6,026 ","9,679 ","10,018 ","11,470 ","17,652 ","29,497 ","25,117 ","12,571 ","12,784 ","12,595 ","12,341 ","12,089 ","9,956 ","8,665 "
2018/6/7,"5,966 ","16,329 ","44,720 ","49,153 ","27,108 ","15,354 ","11,835 ","3,901 ","3,050 ","15,545 ","2,085 ","4,514 ","7,002 ","10,404 ","11,406 ","19,800 ","16,966 ","5,522 ","9,019 ","3,166 ","8,796 ","8,401 ","5,338 ","40,567 ","2,604 ","10,816 ","12,201 ","17,197 ","22,067 ","17,303 ","9,554 ","28,868 ","18,662 ","33,782 ","30,505 ","11,327 ","37,765 ","28,089 ","26,004 ","21,564 ","26,956 ","142,796 ","38,675 ","24,436 ","24,395 ","26,820 ","34,098 ","28,821 ","24,073 ","12,991 ","33,145 ","7,882 ","8,583 ","19,185 ","4,865 ","3,587 ","3,039 ","13,691 ","9,615 ","7,071 ","35,860 ","8,237 ","13,152 ","7,168 ","22,621 ","22,544 ","27,905 ","42,104 ","41,969 ","27,238 ","28,095 ","69,420 ","24,513 ","33,032 ","39,303 ","23,820 ","65,736 ","20,730 ","16,918 ","16,140 ","18,630 ","11,400 ","37,209 ","19,689 ","7,853 ","11,540 ","41,769 ","25,504 ","25,570 ","24,160 ","13,991 ","11,944 ","4,710 ","5,267 ","6,242 ","10,152 ","9,723 ","11,727 ","17,956 ","29,504 ","24,971 ","12,806 ","12,625 ","12,556 ","12,181 ","12,156 ","9,930 ","8,745 "
2018/6/8,"6,977 ","16,564 ","46,343 ","54,478 ","28,061 ","16,226 ","12,572 ","4,026 ","3,116 ","15,907 ","2,277 ","4,623 ","7,485 ","10,465 ","13,224 ","19,770 ","17,591 ","5,641 ","9,667 ","3,274 ","9,138 ","8,984 ","5,563 ","41,638 ","2,540 ","11,315 ","12,792 ","17,730 ","23,465 ","18,746 ","10,242 ","32,059 ","20,533 ","35,582 ","32,620 ","11,937 ","39,449 ","29,091 ","26,854 ","22,627 ","27,989 ","178,896 ","44,646 ","26,656 ","25,821 ","28,521 ","37,710 ","30,857 ","25,846 ","13,273 ","34,210 ","7,813 ","8,820 ","20,047 ","5,636 ","3,723 ","3,225 ","13,726 ","9,961 ","7,313 ","37,925 ","8,919 ","14,880 ","7,745 ","23,338 ","22,973 ","30,643 ","46,949 ","43,724 ","28,453 ","30,715 ","80,920 ","25,837 ","36,393 ","44,441 ","26,938 ","73,678 ","21,867 ","18,221 ","15,686 ","21,402 ","12,020 ","38,781 ","20,864 ","8,687 ","12,421 ","43,894 ","25,971 ","27,178 ","26,218 ","14,104 ","13,038 ","5,026 ","5,536 ","6,404 ","10,373 ","10,739 ","12,479 ","19,487 ","31,554 ","27,723 ","13,387 ","13,478 ","13,386 ","12,656 ","12,827 ","10,544 ","9,281 "
2018/6/9,"5,114 ","11,300 ","28,027 ","56,745 ","20,803 ","12,365 ","9,344 ","3,849 ","2,635 ","13,131 ","1,849 ","3,669 ","10,658 ","8,596 ","14,090 ","6,640 ","8,602 ","4,489 ","8,387 ","3,665 ","6,242 ","7,269 ","2,614 ","27,163 ","3,197 ","11,862 ","10,698 ","14,326 ","18,057 ","18,191 ","9,063 ","35,371 ","19,564 ","29,525 ","27,794 ","6,195 ","34,828 ","24,510 ","21,498 ","19,683 ","14,118 ","183,881 ","45,039 ","22,202 ","19,425 ","31,323 ","39,960 ","29,209 ","22,664 ","9,349 ","30,506 ","6,364 ","6,189 ","17,059 ","5,676 ","3,410 ","2,007 ","9,244 ","8,828 ","6,108 ","40,607 ","7,215 ","12,743 ","6,756 ","19,183 ","16,782 ","30,524 ","46,361 ","35,276 ","23,292 ","30,834 ","93,606 ","20,299 ","39,204 ","41,431 ","25,208 ","63,726 ","16,584 ","15,840 ","10,182 ","17,244 ","9,991 ","31,240 ","15,676 ","10,940 ","10,984 ","22,804 ","20,813 ","18,404 ","21,323 ","9,584 ","11,591 ","4,562 ","2,938 ","6,085 ","8,114 ","10,189 ","10,599 ","14,962 ","26,478 ","25,964 ","11,564 ","11,068 ","11,846 ","10,247 ","11,201 ","8,706 ","8,106 "
2018/6/10,"5,357 ","8,954 ","20,339 ","43,659 ","14,246 ","10,008 ","7,294 ","3,455 ","2,188 ","10,703 ","1,475 ","2,833 ","7,532 ","6,702 ","11,049 ","5,411 ","7,192 ","3,833 ","7,022 ","3,060 ","5,172 ","5,844 ","2,193 ","14,537 ","2,175 ","9,670 ","8,708 ","12,098 ","14,383 ","16,190 ","8,134 ","34,456 ","16,367 ","23,278 ","23,478 ","4,902 ","28,796 ","19,756 ","18,105 ","15,868 ","11,285 ","166,453 ","35,693 ","15,281 ","18,309 ","23,342 ","31,301 ","23,085 ","20,591 ","7,602 ","22,131 ","5,188 ","4,871 ","15,050 ","4,947 ","2,926 ","1,583 ","8,113 ","7,525 ","5,227 ","37,669 ","6,158 ","10,766 ","5,420 ","15,979 ","12,807 ","23,501 ","41,146 ","30,806 ","19,826 ","25,562 ","76,515 ","13,464 ","29,371 ","30,206 ","17,853 ","50,498 ","14,174 ","13,291 ","8,604 ","13,642 ","7,523 ","22,887 ","11,615 ","8,705 ","8,841 ","16,973 ","13,841 ","14,920 ","15,547 ","8,070 ","8,248 ","3,547 ","2,323 ","6,721 ","7,279 ","7,955 ","8,662 ","12,058 ","18,216 ","21,157 ","9,148 ","8,832 ","9,810 ","8,606 ","9,169 ","7,158 ","6,389 "
