"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2015/6/11,"5,791 ","15,653 ","36,102 ","48,472 ","22,891 ","15,179 ","11,311 ","3,650 ","2,928 ","15,310 ","2,026 ","4,226 ","6,931 ","10,065 ","10,558 ","17,654 ","14,169 ","5,108 ","7,571 ","3,114 ","8,295 ","8,020 ","3,815 ","27,936 ","2,117 ","9,924 ","11,738 ","14,927 ","20,296 ","15,737 ","8,527 ","27,064 ","18,799 ","32,948 ","27,903 ","8,907 ","35,205 ","25,553 ","25,027 ","19,921 ","25,529 ","139,281 ","36,240 ","23,301 ","24,450 ","24,917 ","35,418 ","29,255 ","23,306 ","12,451 ","31,760 ","7,250 ","7,364 ","18,390 ","4,996 ","3,552 ","2,869 ","13,849 ","9,959 ","7,569 ","36,250 ","15,522 ","6,553 ","19,954 ","18,222 ","26,594 ","37,519 ","39,113 ","25,313 ","25,056 ","67,383 ","23,614 ","29,944 ","39,878 ","22,317 ","55,711 ","19,452 ","17,025 ","15,783 ","10,519 ","8,999 ","25,828 ","15,962 ","6,654 ","6,170 ","37,281 ","19,512 ","19,795 ","18,007 ","12,971 ","11,718 ","4,159 ","4,390 ","3,990 ","8,577 ","8,247 ","10,680 ","16,003 ","27,094 ","22,809 ","10,614 ","11,614 ","11,630 ","11,137 ","10,944 ","7,960 ","7,233 "
2015/6/12,"6,630 ","16,422 ","38,248 ","55,457 ","24,210 ","16,172 ","12,039 ","3,785 ","2,974 ","15,846 ","2,081 ","4,472 ","7,244 ","10,429 ","12,163 ","17,923 ","14,747 ","5,455 ","8,106 ","3,127 ","8,576 ","8,705 ","4,023 ","28,560 ","2,243 ","10,759 ","12,680 ","16,035 ","20,949 ","17,154 ","9,104 ","31,110 ","21,074 ","34,686 ","29,189 ","9,135 ","37,210 ","27,075 ","26,331 ","21,247 ","26,908 ","176,659 ","40,668 ","25,291 ","25,013 ","27,092 ","38,249 ","30,486 ","24,791 ","13,088 ","33,008 ","7,570 ","7,372 ","19,121 ","5,827 ","3,727 ","3,036 ","13,780 ","10,677 ","7,441 ","40,320 ","16,775 ","7,080 ","20,995 ","18,537 ","28,768 ","42,266 ","40,537 ","26,180 ","26,204 ","78,319 ","24,419 ","32,155 ","45,475 ","24,770 ","63,701 ","20,642 ","18,208 ","16,520 ","11,300 ","9,501 ","29,815 ","17,431 ","7,100 ","6,729 ","39,066 ","27,077 ","20,840 ","19,886 ","13,300 ","11,490 ","4,561 ","4,491 ","4,195 ","8,838 ","9,138 ","11,257 ","17,143 ","28,322 ","24,929 ","11,472 ","12,371 ","12,681 ","11,590 ","11,623 ","8,589 ","7,552 "
2015/6/13,"5,149 ","11,746 ","23,861 ","58,590 ","18,667 ","12,820 ","8,979 ","3,653 ","2,536 ","13,297 ","1,653 ","3,402 ","7,952 ","7,788 ","14,995 ","8,387 ","8,487 ","4,158 ","7,516 ","3,290 ","6,768 ","7,509 ","2,027 ","19,145 ","2,705 ","11,590 ","10,824 ","13,244 ","17,926 ","17,097 ","8,242 ","38,937 ","21,678 ","30,856 ","27,084 ","5,789 ","32,714 ","23,375 ","21,884 ","18,695 ","15,482 ","188,647 ","41,920 ","21,080 ","19,293 ","26,747 ","39,283 ","30,380 ","23,892 ","10,648 ","29,140 ","6,127 ","5,044 ","16,483 ","6,531 ","3,490 ","2,394 ","10,892 ","9,976 ","6,662 ","46,318 ","15,405 ","6,544 ","18,307 ","14,658 ","29,141 ","43,658 ","34,746 ","22,123 ","26,031 ","94,105 ","18,988 ","33,961 ","43,060 ","22,063 ","61,731 ","16,548 ","16,325 ","10,616 ","9,953 ","8,090 ","30,815 ","12,798 ","8,497 ","5,266 ","21,832 ","23,096 ","15,554 ","18,624 ","10,125 ","11,454 ","5,362 ","2,683 ","4,528 ","7,688 ","9,069 ","9,274 ","13,215 ","22,554 ","24,163 ","10,772 ","11,316 ","12,122 ","10,158 ","10,734 ","8,407 ","7,060 "
2015/6/14,"4,842 ","8,820 ","17,309 ","46,302 ","15,145 ","9,920 ","7,299 ","3,467 ","2,182 ","10,278 ","1,405 ","2,654 ","7,762 ","6,592 ","12,031 ","5,503 ","6,895 ","3,480 ","6,075 ","3,005 ","5,018 ","5,925 ","1,951 ","15,939 ","2,153 ","9,837 ","8,708 ","11,384 ","14,507 ","14,662 ","7,413 ","29,791 ","16,636 ","22,578 ","20,380 ","3,899 ","26,499 ","19,031 ","17,995 ","15,435 ","11,426 ","176,729 ","33,326 ","14,321 ","16,762 ","21,143 ","32,271 ","24,774 ","22,631 ","8,306 ","23,880 ","5,011 ","4,122 ","14,016 ","5,794 ","2,827 ","1,561 ","8,977 ","7,991 ","6,181 ","38,328 ","12,724 ","5,482 ","15,088 ","11,375 ","22,425 ","38,644 ","28,558 ","17,810 ","21,215 ","74,599 ","14,313 ","24,432 ","31,681 ","16,666 ","50,447 ","13,456 ","13,324 ","9,128 ","8,710 ","6,158 ","26,906 ","10,132 ","7,248 ","4,005 ","15,929 ","10,613 ","12,819 ","12,618 ","8,289 ","11,291 ","4,510 ","2,090 ","3,066 ","6,218 ","7,191 ","7,427 ","10,402 ","16,304 ","19,316 ","9,048 ","8,973 ","9,869 ","8,116 ","8,926 ","6,829 ","6,650 "
2015/6/15,"5,787 ","15,097 ","34,737 ","45,002 ","21,674 ","14,579 ","11,154 ","3,627 ","3,075 ","15,016 ","1,894 ","4,273 ","5,462 ","10,226 ","9,596 ","16,971 ","14,106 ","4,901 ","7,530 ","2,877 ","8,328 ","7,870 ","3,609 ","27,176 ","2,089 ","9,887 ","11,641 ","14,841 ","19,658 ","15,934 ","8,278 ","26,301 ","17,683 ","32,144 ","25,756 ","8,485 ","34,735 ","24,762 ","24,688 ","19,749 ","25,417 ","139,376 ","33,248 ","23,099 ","23,394 ","24,019 ","33,528 ","27,491 ","22,090 ","12,356 ","30,880 ","7,034 ","6,968 ","17,851 ","4,726 ","3,319 ","2,861 ","13,361 ","9,904 ","7,461 ","36,653 ","15,415 ","6,740 ","19,394 ","17,519 ","25,972 ","36,839 ","37,852 ","24,532 ","24,812 ","66,668 ","21,425 ","28,670 ","37,503 ","20,704 ","54,436 ","18,553 ","16,791 ","15,241 ","10,325 ","8,579 ","28,041 ","15,478 ","5,992 ","5,984 ","35,643 ","18,976 ","19,368 ","16,955 ","13,237 ","11,018 ","4,222 ","3,802 ","3,780 ","8,235 ","8,147 ","10,788 ","15,861 ","26,346 ","21,561 ","10,584 ","11,450 ","11,501 ","10,823 ","11,048 ","7,992 ","7,281 "
2015/6/16,"5,415 ","15,737 ","35,417 ","46,594 ","22,733 ","14,915 ","11,222 ","3,722 ","3,083 ","15,216 ","1,935 ","4,482 ","6,905 ","10,357 ","10,400 ","17,546 ","14,810 ","5,160 ","7,744 ","3,105 ","8,286 ","8,472 ","3,732 ","31,367 ","2,153 ","10,137 ","11,924 ","15,006 ","20,353 ","15,804 ","8,526 ","26,488 ","18,506 ","32,998 ","28,275 ","8,848 ","35,169 ","25,266 ","25,112 ","20,052 ","26,180 ","140,518 ","34,258 ","23,073 ","23,821 ","25,000 ","34,767 ","28,443 ","23,029 ","12,849 ","31,697 ","7,170 ","7,140 ","18,129 ","4,963 ","3,529 ","3,031 ","13,855 ","9,978 ","7,412 ","35,922 ","15,544 ","6,616 ","19,668 ","18,424 ","26,209 ","37,364 ","38,884 ","25,060 ","26,114 ","66,771 ","23,065 ","30,368 ","39,191 ","21,931 ","54,589 ","19,290 ","17,288 ","15,635 ","10,566 ","8,910 ","25,636 ","16,236 ","6,203 ","6,126 ","37,091 ","24,833 ","19,694 ","17,835 ","13,255 ","11,570 ","4,408 ","4,080 ","3,963 ","8,645 ","8,409 ","11,057 ","16,093 ","27,046 ","22,191 ","10,583 ","11,541 ","11,711 ","11,080 ","11,026 ","8,097 ","7,208 "
2015/6/17,"5,486 ","15,873 ","35,575 ","47,910 ","23,067 ","15,387 ","11,530 ","3,774 ","2,995 ","15,453 ","1,990 ","4,273 ","6,873 ","10,130 ","10,843 ","17,656 ","14,749 ","5,124 ","7,830 ","3,076 ","8,646 ","8,165 ","3,812 ","31,517 ","2,151 ","10,225 ","11,992 ","15,048 ","20,205 ","15,648 ","8,604 ","26,875 ","18,915 ","33,518 ","28,584 ","8,990 ","34,838 ","25,682 ","25,086 ","20,199 ","26,297 ","145,898 ","35,508 ","23,812 ","23,939 ","24,846 ","34,355 ","28,656 ","24,169 ","12,385 ","32,096 ","7,224 ","7,170 ","17,826 ","4,823 ","3,608 ","2,893 ","14,025 ","9,995 ","7,403 ","35,901 ","15,889 ","6,742 ","20,414 ","18,594 ","26,680 ","38,393 ","39,179 ","25,278 ","25,312 ","66,456 ","24,272 ","29,889 ","39,714 ","22,495 ","56,612 ","19,735 ","17,141 ","15,856 ","10,746 ","9,011 ","26,098 ","16,346 ","6,567 ","6,344 ","37,309 ","18,970 ","20,128 ","17,716 ","12,944 ","11,018 ","4,159 ","4,062 ","4,022 ","8,513 ","8,709 ","11,047 ","16,254 ","26,435 ","22,531 ","10,746 ","11,665 ","11,866 ","11,003 ","11,065 ","8,177 ","7,071 "
2015/6/18,"6,711 ","15,968 ","36,810 ","51,205 ","22,728 ","15,237 ","11,627 ","3,858 ","2,928 ","15,075 ","2,015 ","4,369 ","6,775 ","10,295 ","11,200 ","17,459 ","14,496 ","5,243 ","8,088 ","3,025 ","8,397 ","8,394 ","3,819 ","31,386 ","2,342 ","10,497 ","11,864 ","15,545 ","20,670 ","16,254 ","8,727 ","27,954 ","19,360 ","33,408 ","29,275 ","8,929 ","35,352 ","25,754 ","24,912 ","20,579 ","25,525 ","185,131 ","37,804 ","23,800 ","24,215 ","27,523 ","35,618 ","29,557 ","23,780 ","12,209 ","31,361 ","7,315 ","7,264 ","18,230 ","5,067 ","3,634 ","2,975 ","13,911 ","10,015 ","7,465 ","37,095 ","16,731 ","7,071 ","20,724 ","18,470 ","27,830 ","42,895 ","39,542 ","25,656 ","25,633 ","72,209 ","23,885 ","28,679 ","41,741 ","23,192 ","63,935 ","19,718 ","17,704 ","15,992 ","10,992 ","9,276 ","29,331 ","16,503 ","6,596 ","6,498 ","37,965 ","19,766 ","20,149 ","18,365 ","13,101 ","11,091 ","4,298 ","4,112 ","4,094 ","8,647 ","8,755 ","11,100 ","16,195 ","26,900 ","23,254 ","11,163 ","12,149 ","12,260 ","11,137 ","11,481 ","8,502 ","7,493 "
2015/6/19,"5,222 ","8,577 ","17,387 ","48,787 ","11,562 ","8,197 ","7,260 ","3,257 ","1,853 ","8,595 ","1,307 ","2,788 ","7,614 ","6,264 ","10,450 ","5,100 ","5,391 ","3,140 ","5,991 ","2,790 ","4,656 ","5,493 ","1,611 ","14,652 ","1,669 ","10,117 ","8,322 ","10,366 ","12,274 ","11,490 ","6,520 ","22,877 ","15,446 ","20,562 ","19,178 ","3,284 ","25,705 ","18,288 ","17,548 ","15,439 ","10,225 ","163,609 ","33,243 ","18,750 ","14,401 ","22,827 ","32,085 ","23,708 ","18,273 ","8,488 ","19,823 ","4,841 ","4,246 ","13,570 ","5,448 ","2,706 ","2,140 ","7,461 ","7,947 ","5,518 ","35,649 ","12,459 ","5,299 ","14,307 ","12,177 ","22,394 ","36,033 ","27,331 ","17,516 ","22,042 ","74,295 ","10,731 ","24,781 ","35,023 ","17,137 ","51,340 ","12,399 ","13,018 ","8,423 ","8,104 ","6,124 ","25,821 ","10,781 ","5,934 ","3,910 ","17,057 ","10,345 ","11,995 ","13,829 ","6,596 ","7,956 ","3,273 ","1,922 ","2,813 ","5,555 ","7,362 ","7,463 ","10,570 ","15,911 ","18,983 ","8,244 ","8,626 ","9,304 ","7,925 ","8,611 ","5,896 ","5,400 "
2015/6/20,"3,494 ","7,351 ","14,785 ","42,437 ","10,125 ","7,166 ","6,081 ","2,890 ","1,905 ","6,909 ","1,187 ","2,356 ","7,551 ","5,524 ","9,499 ","3,969 ","4,715 ","2,613 ","5,185 ","2,594 ","4,137 ","4,838 ","1,395 ","12,478 ","1,773 ","10,390 ","7,286 ","9,396 ","10,387 ","10,414 ","6,248 ","20,725 ","13,815 ","17,774 ","16,462 ","2,777 ","23,308 ","16,193 ","15,571 ","14,180 ","8,304 ","123,863 ","28,573 ","13,185 ","12,081 ","22,582 ","30,334 ","21,216 ","18,855 ","6,479 ","17,688 ","4,509 ","3,991 ","11,658 ","4,982 ","2,541 ","1,502 ","6,455 ","7,262 ","6,757 ","41,322 ","10,710 ","4,672 ","12,944 ","8,990 ","18,911 ","28,780 ","22,540 ","15,086 ","20,640 ","69,713 ","10,263 ","22,768 ","30,088 ","14,637 ","44,405 ","10,647 ","12,252 ","7,124 ","6,962 ","5,870 ","24,198 ","9,439 ","6,488 ","3,131 ","14,628 ","12,485 ","10,572 ","13,994 ","5,972 ","7,217 ","2,931 ","1,515 ","2,490 ","4,943 ","6,681 ","6,438 ","8,935 ","13,260 ","18,112 ","7,737 ","7,556 ","7,914 ","7,104 ","7,552 ","5,577 ","5,008 "
2015/6/21,"4,231 ","7,978 ","14,262 ","40,464 ","10,092 ","7,919 ","6,229 ","2,933 ","2,061 ","7,415 ","1,201 ","2,399 ","7,664 ","6,073 ","9,796 ","4,887 ","5,632 ","3,056 ","5,513 ","2,747 ","4,440 ","5,090 ","1,807 ","13,780 ","1,836 ","9,144 ","8,111 ","10,490 ","12,370 ","11,396 ","6,732 ","23,147 ","14,260 ","18,730 ","16,706 ","3,198 ","24,482 ","17,560 ","16,056 ","14,411 ","8,944 ","141,431 ","28,755 ","12,868 ","14,962 ","22,159 ","27,763 ","21,822 ","20,346 ","6,743 ","18,871 ","4,587 ","3,773 ","12,314 ","5,287 ","2,398 ","1,588 ","7,500 ","8,183 ","8,622 ","41,576 ","11,864 ","4,631 ","13,194 ","9,615 ","18,317 ","31,290 ","24,404 ","15,900 ","19,621 ","62,402 ","10,543 ","22,979 ","27,433 ","15,306 ","42,408 ","11,565 ","12,140 ","8,520 ","7,944 ","5,467 ","23,624 ","9,040 ","6,597 ","3,421 ","14,005 ","9,254 ","10,978 ","10,951 ","6,950 ","6,928 ","2,913 ","1,663 ","2,595 ","6,183 ","6,325 ","6,625 ","9,703 ","14,586 ","17,329 ","7,699 ","8,005 ","8,584 ","7,491 ","8,256 ","5,797 ","5,293 "
2015/6/22,"5,515 ","15,064 ","33,806 ","45,101 ","21,546 ","14,321 ","10,839 ","3,646 ","2,921 ","14,727 ","1,971 ","4,168 ","5,317 ","9,845 ","9,735 ","16,764 ","14,092 ","4,860 ","7,556 ","2,808 ","7,803 ","7,924 ","3,626 ","26,711 ","2,046 ","9,784 ","11,641 ","14,875 ","19,445 ","15,603 ","8,453 ","26,069 ","17,878 ","32,074 ","24,824 ","8,512 ","34,240 ","24,570 ","24,280 ","19,575 ","25,271 ","135,904 ","32,665 ","23,184 ","23,069 ","23,170 ","31,886 ","27,280 ","21,968 ","12,122 ","30,907 ","6,883 ","6,989 ","17,362 ","4,876 ","3,386 ","2,865 ","13,278 ","9,668 ","7,459 ","36,142 ","15,224 ","6,584 ","19,652 ","17,603 ","25,733 ","35,989 ","37,897 ","24,310 ","24,641 ","62,997 ","21,386 ","29,062 ","37,557 ","21,180 ","54,705 ","18,542 ","16,798 ","15,469 ","10,393 ","8,323 ","25,249 ","15,347 ","6,002 ","5,970 ","35,415 ","18,669 ","19,056 ","16,777 ","12,545 ","10,249 ","4,103 ","3,766 ","3,756 ","8,077 ","8,082 ","10,440 ","15,502 ","25,536 ","21,410 ","10,354 ","11,288 ","11,492 ","10,661 ","10,699 ","7,982 ","7,097 "
2015/6/23,"5,571 ","15,712 ","35,155 ","46,728 ","22,016 ","15,252 ","11,180 ","3,825 ","2,940 ","15,299 ","2,000 ","4,268 ","6,665 ","10,018 ","9,471 ","17,522 ","14,597 ","5,161 ","7,744 ","3,043 ","8,114 ","8,106 ","3,765 ","28,963 ","2,233 ","10,002 ","11,832 ","14,901 ","20,041 ","15,366 ","8,845 ","25,683 ","17,819 ","33,093 ","26,416 ","8,571 ","35,558 ","25,634 ","25,194 ","20,044 ","25,896 ","138,067 ","33,808 ","22,907 ","23,296 ","24,527 ","31,360 ","28,098 ","22,408 ","12,177 ","30,440 ","7,200 ","7,061 ","17,374 ","5,011 ","3,547 ","2,916 ","13,655 ","9,771 ","7,415 ","34,296 ","15,629 ","6,299 ","19,796 ","18,393 ","25,449 ","37,937 ","38,350 ","24,683 ","23,940 ","62,536 ","23,386 ","29,370 ","37,934 ","22,144 ","54,421 ","19,573 ","16,848 ","15,751 ","10,619 ","8,468 ","24,979 ","15,938 ","6,148 ","6,139 ","36,730 ","18,715 ","19,666 ","16,479 ","12,676 ","10,823 ","4,028 ","4,107 ","3,999 ","8,584 ","8,357 ","10,838 ","15,772 ","26,618 ","22,324 ","10,736 ","11,290 ","11,786 ","11,279 ","11,165 ","7,907 ","7,193 "
2015/6/24,"5,663 ","16,019 ","36,180 ","48,537 ","22,996 ","15,361 ","11,378 ","3,834 ","3,063 ","15,251 ","2,067 ","4,165 ","5,641 ","10,143 ","10,156 ","18,058 ","14,869 ","5,104 ","7,828 ","2,941 ","8,284 ","8,109 ","3,997 ","36,125 ","2,120 ","9,958 ","11,773 ","14,905 ","19,615 ","15,501 ","8,707 ","26,243 ","18,448 ","33,439 ","26,850 ","8,460 ","34,943 ","25,691 ","25,287 ","19,852 ","26,086 ","140,169 ","35,860 ","23,877 ","23,573 ","23,518 ","32,672 ","27,798 ","23,759 ","12,346 ","31,107 ","7,147 ","7,119 ","17,654 ","4,739 ","3,658 ","2,912 ","13,419 ","9,663 ","7,177 ","34,258 ","15,783 ","6,575 ","19,684 ","18,252 ","25,692 ","37,623 ","38,565 ","25,079 ","24,544 ","65,539 ","23,996 ","30,705 ","40,361 ","22,759 ","56,308 ","19,592 ","17,084 ","15,973 ","10,730 ","8,579 ","29,741 ","16,289 ","6,381 ","6,337 ","37,186 ","19,317 ","20,426 ","17,361 ","12,700 ","10,644 ","4,126 ","4,063 ","3,951 ","8,501 ","8,436 ","10,702 ","16,372 ","26,808 ","23,019 ","10,518 ","11,365 ","11,974 ","10,978 ","11,031 ","7,811 ","7,476 "
2015/6/25,"6,018 ","16,126 ","36,998 ","51,499 ","22,964 ","15,430 ","11,281 ","3,640 ","2,975 ","15,131 ","2,032 ","4,239 ","6,600 ","10,254 ","10,547 ","17,846 ","14,781 ","5,128 ","7,903 ","3,067 ","8,559 ","8,040 ","3,930 ","38,104 ","2,200 ","10,226 ","11,888 ","15,058 ","20,271 ","15,943 ","8,774 ","27,161 ","19,845 ","33,545 ","27,766 ","8,541 ","35,026 ","25,359 ","25,200 ","20,090 ","25,424 ","145,431 ","37,436 ","23,833 ","24,045 ","24,888 ","35,108 ","29,430 ","23,743 ","12,259 ","31,518 ","7,212 ","7,261 ","17,930 ","5,143 ","3,643 ","2,927 ","13,750 ","9,880 ","7,624 ","37,020 ","16,461 ","6,757 ","19,941 ","18,385 ","26,833 ","38,003 ","39,073 ","25,241 ","25,268 ","69,035 ","23,370 ","31,939 ","42,986 ","22,946 ","59,823 ","19,878 ","17,060 ","15,832 ","10,449 ","9,149 ","30,764 ","16,511 ","6,515 ","6,315 ","37,939 ","19,944 ","20,586 ","18,232 ","13,128 ","10,980 ","4,158 ","4,132 ","3,940 ","8,425 ","8,402 ","10,938 ","16,146 ","27,674 ","23,648 ","10,482 ","11,457 ","11,872 ","11,139 ","11,151 ","8,038 ","7,158 "
2015/6/26,"6,453 ","16,997 ","38,225 ","57,341 ","23,719 ","16,274 ","11,971 ","3,903 ","2,939 ","15,282 ","2,106 ","4,315 ","7,554 ","10,513 ","11,823 ","18,056 ","15,023 ","5,327 ","8,208 ","3,217 ","8,469 ","8,526 ","4,008 ","39,306 ","2,355 ","10,870 ","12,676 ","15,758 ","20,810 ","16,966 ","9,243 ","31,498 ","21,727 ","35,456 ","29,072 ","9,115 ","36,819 ","27,215 ","26,024 ","21,170 ","26,268 ","175,469 ","42,129 ","25,037 ","24,560 ","28,283 ","37,833 ","31,513 ","24,772 ","12,362 ","31,920 ","7,450 ","7,369 ","18,610 ","5,345 ","3,731 ","3,000 ","13,848 ","9,986 ","7,602 ","39,611 ","17,451 ","7,107 ","20,869 ","19,037 ","28,960 ","42,234 ","40,516 ","26,461 ","26,962 ","80,129 ","25,005 ","33,724 ","48,230 ","25,587 ","67,131 ","20,400 ","18,329 ","16,935 ","11,677 ","9,998 ","35,033 ","17,633 ","7,163 ","6,784 ","39,185 ","20,278 ","21,410 ","19,320 ","13,961 ","11,624 ","4,650 ","4,205 ","4,211 ","8,669 ","9,099 ","10,995 ","17,074 ","28,722 ","25,579 ","11,356 ","12,058 ","12,277 ","11,480 ","11,408 ","8,621 ","7,492 "
2015/6/27,"5,261 ","12,000 ","23,760 ","57,363 ","15,571 ","11,791 ","9,257 ","3,466 ","2,873 ","10,090 ","1,645 ","3,203 ","8,659 ","7,925 ","14,967 ","7,247 ","7,194 ","4,057 ","7,727 ","3,245 ","6,181 ","7,210 ","2,353 ","32,258 ","2,202 ","12,108 ","9,858 ","12,543 ","16,367 ","14,238 ","8,043 ","34,618 ","22,453 ","27,799 ","22,380 ","5,119 ","31,107 ","22,492 ","21,329 ","18,099 ","14,563 ","178,776 ","40,732 ","21,567 ","17,981 ","27,560 ","38,356 ","29,363 ","22,047 ","9,227 ","25,571 ","5,916 ","5,346 ","15,174 ","6,814 ","3,419 ","2,049 ","10,688 ","9,354 ","6,260 ","43,333 ","16,068 ","6,484 ","17,579 ","14,976 ","27,628 ","41,113 ","33,326 ","22,136 ","25,984 ","84,515 ","16,354 ","33,179 ","43,858 ","24,590 ","61,086 ","16,174 ","15,972 ","10,938 ","9,782 ","8,145 ","34,383 ","13,186 ","8,382 ","5,017 ","21,669 ","19,404 ","15,798 ","17,020 ","14,577 ","10,682 ","5,158 ","2,363 ","3,718 ","7,588 ","8,655 ","9,110 ","13,311 ","20,318 ","23,401 ","9,706 ","10,099 ","11,718 ","9,564 ","10,358 ","7,806 ","6,864 "
2015/6/28,"4,667 ","8,935 ","16,945 ","44,823 ","12,430 ","8,840 ","6,822 ","3,021 ","2,177 ","8,379 ","1,333 ","2,647 ","8,631 ","6,333 ","11,103 ","5,524 ","5,578 ","3,344 ","5,969 ","3,412 ","4,854 ","5,540 ","1,903 ","14,625 ","2,049 ","9,813 ","8,750 ","10,552 ","13,101 ","12,471 ","7,259 ","29,369 ","17,114 ","22,609 ","21,165 ","4,383 ","25,921 ","18,695 ","17,701 ","15,494 ","10,798 ","158,475 ","33,881 ","15,670 ","15,868 ","23,913 ","31,873 ","23,604 ","22,072 ","7,327 ","20,898 ","4,873 ","3,924 ","12,768 ","5,065 ","2,578 ","1,427 ","7,133 ","7,207 ","5,582 ","38,740 ","13,312 ","5,400 ","14,389 ","11,202 ","21,883 ","34,767 ","27,886 ","17,701 ","22,551 ","70,448 ","12,523 ","27,741 ","32,425 ","18,075 ","48,709 ","12,379 ","12,940 ","9,265 ","8,245 ","6,651 ","24,120 ","10,425 ","7,802 ","4,035 ","16,339 ","11,414 ","12,484 ","12,870 ","7,745 ","8,284 ","3,676 ","1,970 ","7,866 ","5,860 ","6,980 ","7,396 ","10,411 ","16,890 ","20,062 ","7,834 ","8,485 ","9,300 ","7,862 ","8,375 ","6,535 ","5,960 "
2015/6/29,"5,698 ","15,195 ","34,423 ","47,512 ","21,659 ","14,194 ","10,923 ","3,663 ","2,931 ","13,682 ","1,947 ","4,164 ","5,568 ","8,627 ","9,787 ","16,863 ","14,458 ","4,971 ","7,660 ","2,970 ","7,580 ","8,077 ","3,703 ","26,671 ","2,061 ","10,171 ","11,568 ","14,957 ","19,240 ","16,014 ","8,532 ","27,171 ","18,495 ","31,812 ","25,702 ","7,821 ","34,430 ","24,626 ","24,613 ","19,565 ","25,746 ","146,946 ","34,659 ","24,286 ","22,902 ","25,316 ","32,513 ","27,331 ","22,736 ","12,093 ","30,652 ","7,099 ","6,943 ","17,581 ","4,445 ","3,462 ","2,879 ","12,621 ","9,630 ","6,885 ","35,194 ","15,968 ","6,815 ","19,528 ","17,673 ","25,804 ","37,627 ","37,549 ","24,653 ","25,138 ","68,889 ","20,453 ","30,051 ","39,768 ","22,299 ","57,103 ","18,824 ","17,004 ","15,499 ","10,134 ","8,771 ","25,870 ","15,706 ","6,357 ","6,306 ","36,374 ","19,649 ","19,572 ","17,281 ","8,857 ","10,436 ","4,166 ","3,875 ","3,819 ","8,106 ","8,377 ","10,346 ","15,975 ","26,537 ","21,718 ","10,529 ","11,431 ","11,417 ","10,724 ","10,719 ","7,993 ","7,062 "
2015/6/30,"5,964 ","15,786 ","36,837 ","51,124 ","23,171 ","15,022 ","11,423 ","3,824 ","3,006 ","13,675 ","1,968 ","4,408 ","7,089 ","9,317 ","11,202 ","17,604 ","15,420 ","5,355 ","8,438 ","3,350 ","8,180 ","8,891 ","4,012 ","28,114 ","2,934 ","10,883 ","12,647 ","16,282 ","20,840 ","17,227 ","9,128 ","30,477 ","19,574 ","33,073 ","27,492 ","7,873 ","37,036 ","26,578 ","25,917 ","20,571 ","26,401 ","155,886 ","37,466 ","25,344 ","23,861 ","26,297 ","34,665 ","30,003 ","24,024 ","12,618 ","31,451 ","7,376 ","7,299 ","18,313 ","4,700 ","3,492 ","2,937 ","13,291 ","10,196 ","7,260 ","37,701 ","17,336 ","6,868 ","21,471 ","19,054 ","29,425 ","41,141 ","40,370 ","25,708 ","27,152 ","80,829 ","22,183 ","31,719 ","42,230 ","24,471 ","60,360 ","20,584 ","17,905 ","16,729 ","11,403 ","9,279 ","26,481 ","16,409 ","7,204 ","6,523 ","38,022 ","20,580 ","20,701 ","19,117 ","9,115 ","11,305 ","4,239 ","4,136 ","4,164 ","8,641 ","9,089 ","11,125 ","16,411 ","28,066 ","23,393 ","11,490 ","12,194 ","12,308 ","11,419 ","11,406 ","8,335 ","7,630 "
