"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2015/5/11,"5,465 ","14,956 ","33,731 ","43,619 ","22,747 ","14,934 ","11,208 ","3,692 ","2,965 ","15,186 ","1,949 ","4,546 ","5,380 ","10,400 ","8,762 ","17,310 ","14,676 ","5,189 ","7,533 ","2,850 ","8,104 ","7,962 ","3,449 ","26,821 ","2,020 ","9,471 ","11,791 ","14,879 ","19,890 ","15,778 ","8,467 ","27,368 ","17,977 ","32,417 ","25,781 ","8,588 ","35,216 ","25,079 ","24,878 ","19,694 ","25,026 ","130,419 ","32,675 ","23,679 ","23,646 ","23,965 ","33,163 ","28,138 ","22,499 ","12,588 ","31,639 ","7,267 ","7,243 ","19,143 ","4,837 ","3,528 ","3,062 ","14,367 ","10,160 ","7,614 ","37,727 ","14,950 ","6,651 ","19,102 ","17,790 ","25,389 ","35,764 ","38,520 ","24,859 ","25,813 ","58,704 ","20,849 ","27,934 ","36,497 ","21,233 ","52,661 ","18,230 ","17,404 ","15,622 ","10,615 ","8,472 ","26,216 ","15,323 ","6,070 ","5,885 ","36,109 ","19,201 ","18,732 ","17,387 ","13,431 ","10,710 ","4,028 ","3,986 ","3,825 ","8,286 ","8,067 ","10,765 ","15,927 ","26,366 ","20,866 ","10,559 ","11,812 ","11,514 ","11,050 ","11,076 ","7,960 ","7,346 "
2015/5/12,"5,340 ","16,067 ","36,298 ","44,573 ","23,495 ","15,273 ","11,631 ","3,733 ","3,150 ","15,858 ","1,921 ","4,615 ","5,258 ","10,573 ","9,380 ","18,509 ","15,414 ","5,227 ","7,790 ","3,014 ","8,315 ","8,537 ","3,852 ","27,839 ","2,156 ","9,786 ","11,575 ","15,229 ","20,472 ","16,015 ","8,520 ","26,307 ","18,709 ","33,778 ","28,240 ","9,266 ","36,114 ","26,233 ","25,731 ","20,344 ","26,292 ","124,219 ","34,010 ","23,572 ","24,351 ","25,016 ","33,583 ","28,716 ","23,080 ","12,862 ","31,564 ","7,266 ","7,454 ","18,840 ","5,345 ","3,634 ","3,118 ","14,049 ","10,312 ","7,602 ","34,879 ","15,281 ","6,457 ","20,301 ","18,646 ","26,274 ","36,566 ","39,437 ","24,975 ","25,812 ","59,413 ","23,609 ","29,073 ","37,656 ","21,859 ","53,094 ","20,512 ","17,842 ","16,329 ","10,615 ","8,816 ","23,283 ","16,024 ","6,313 ","6,257 ","38,034 ","20,106 ","19,555 ","17,308 ","13,487 ","11,045 ","4,077 ","4,255 ","3,999 ","8,630 ","8,324 ","11,196 ","16,426 ","27,715 ","21,982 ","10,766 ","11,865 ","11,645 ","11,379 ","11,209 ","7,963 ","7,337 "
2015/5/13,"5,613 ","15,807 ","35,309 ","45,755 ","23,178 ","15,504 ","11,553 ","3,706 ","3,041 ","15,795 ","2,013 ","4,685 ","5,991 ","10,404 ","9,485 ","17,627 ","15,173 ","5,337 ","7,812 ","3,139 ","8,376 ","8,417 ","3,669 ","27,800 ","2,042 ","10,467 ","11,866 ","15,234 ","20,137 ","15,944 ","8,601 ","26,252 ","18,547 ","32,710 ","28,238 ","8,748 ","35,378 ","26,146 ","25,294 ","19,955 ","26,598 ","127,978 ","34,932 ","25,124 ","24,171 ","25,786 ","35,606 ","29,347 ","24,430 ","12,901 ","32,557 ","7,197 ","7,415 ","19,264 ","5,371 ","3,741 ","3,059 ","14,186 ","10,359 ","7,792 ","37,799 ","15,495 ","6,770 ","20,228 ","18,436 ","26,410 ","36,910 ","39,163 ","25,614 ","25,578 ","59,729 ","24,434 ","29,397 ","39,193 ","22,176 ","53,006 ","19,824 ","17,693 ","15,938 ","10,733 ","9,149 ","23,872 ","15,910 ","6,510 ","6,184 ","36,671 ","19,658 ","19,389 ","17,161 ","13,436 ","10,846 ","4,230 ","4,101 ","4,044 ","8,467 ","8,375 ","11,043 ","16,120 ","27,496 ","21,946 ","10,784 ","12,062 ","11,878 ","11,262 ","11,288 ","7,983 ","7,423 "
2015/5/14,"5,622 ","16,018 ","36,084 ","46,137 ","23,410 ","15,355 ","11,579 ","3,644 ","3,075 ","15,551 ","2,003 ","4,571 ","6,080 ","10,629 ","9,762 ","17,833 ","14,986 ","5,561 ","7,746 ","3,220 ","8,242 ","8,557 ","3,714 ","27,857 ","2,256 ","10,387 ","11,846 ","15,166 ","20,233 ","15,864 ","8,625 ","26,469 ","18,771 ","32,886 ","28,199 ","8,672 ","35,141 ","25,508 ","25,161 ","20,106 ","25,270 ","132,140 ","35,290 ","24,656 ","24,846 ","26,708 ","36,202 ","29,484 ","23,525 ","12,697 ","31,512 ","7,239 ","7,460 ","19,137 ","5,356 ","3,791 ","2,869 ","13,863 ","10,088 ","7,727 ","36,542 ","15,440 ","6,609 ","20,293 ","18,400 ","26,588 ","36,374 ","39,230 ","25,387 ","25,400 ","62,556 ","23,800 ","29,847 ","39,078 ","22,969 ","54,993 ","19,598 ","17,835 ","15,725 ","10,977 ","9,269 ","25,393 ","15,825 ","6,296 ","6,096 ","37,057 ","19,619 ","19,601 ","17,551 ","13,347 ","10,932 ","4,269 ","3,937 ","4,041 ","8,345 ","8,196 ","10,943 ","16,393 ","27,477 ","22,259 ","10,610 ","11,915 ","11,618 ","11,172 ","11,211 ","8,022 ","7,317 "
2015/5/15,"6,027 ","17,013 ","37,837 ","55,124 ","24,881 ","16,589 ","12,697 ","4,078 ","3,076 ","16,685 ","2,138 ","4,574 ","6,379 ","10,704 ","12,007 ","18,187 ","16,057 ","6,362 ","8,591 ","3,276 ","8,820 ","9,316 ","3,874 ","29,595 ","2,376 ","11,275 ","12,708 ","16,176 ","21,252 ","17,611 ","9,222 ","31,872 ","21,727 ","35,487 ","31,478 ","9,122 ","38,275 ","27,778 ","26,766 ","21,368 ","27,216 ","176,007 ","40,820 ","27,397 ","26,210 ","29,144 ","40,903 ","32,113 ","25,337 ","13,703 ","33,223 ","7,643 ","7,667 ","20,593 ","6,178 ","3,774 ","3,180 ","14,372 ","10,980 ","7,928 ","40,555 ","17,010 ","7,294 ","21,890 ","19,299 ","29,934 ","43,063 ","41,188 ","26,935 ","27,434 ","83,829 ","25,779 ","37,495 ","45,994 ","27,486 ","65,315 ","21,252 ","19,372 ","17,040 ","11,971 ","9,892 ","30,169 ","17,733 ","7,523 ","6,734 ","40,129 ","19,485 ","20,641 ","19,365 ","13,571 ","12,076 ","4,519 ","4,284 ","4,306 ","8,835 ","9,213 ","11,507 ","17,403 ","29,473 ","25,719 ","11,850 ","13,025 ","13,341 ","11,795 ","12,006 ","9,086 ","7,975 "
2015/5/16,"4,904 ","12,164 ","24,566 ","57,989 ","18,864 ","12,094 ","9,306 ","3,679 ","2,718 ","12,418 ","1,850 ","4,494 ","8,872 ","8,918 ","14,872 ","7,681 ","8,936 ","5,209 ","7,976 ","4,245 ","6,709 ","7,602 ","2,127 ","23,548 ","2,964 ","12,717 ","10,314 ","13,412 ","17,733 ","16,697 ","8,476 ","34,112 ","22,327 ","30,002 ","24,935 ","5,083 ","32,589 ","23,365 ","21,889 ","18,790 ","16,318 ","179,042 ","42,372 ","21,266 ","18,801 ","28,477 ","43,132 ","30,247 ","22,511 ","10,023 ","27,015 ","6,127 ","5,828 ","15,906 ","7,218 ","3,576 ","2,092 ","9,831 ","9,606 ","6,402 ","45,043 ","15,664 ","6,523 ","18,037 ","15,147 ","28,572 ","40,706 ","34,834 ","21,926 ","26,580 ","90,259 ","18,140 ","40,277 ","43,677 ","26,192 ","61,124 ","16,450 ","16,671 ","11,280 ","10,243 ","8,770 ","29,723 ","13,332 ","10,004 ","5,157 ","23,570 ","18,439 ","15,227 ","17,839 ","10,542 ","10,678 ","5,051 ","2,399 ","3,901 ","8,885 ","8,804 ","9,567 ","13,928 ","23,724 ","24,608 ","10,365 ","10,741 ","12,358 ","9,761 ","11,103 ","8,036 ","7,567 "
2015/5/17,"4,818 ","9,221 ","17,984 ","45,420 ","14,522 ","9,676 ","7,621 ","3,325 ","2,431 ","12,145 ","1,552 ","3,642 ","8,714 ","7,550 ","12,102 ","6,005 ","7,020 ","4,450 ","6,710 ","4,277 ","5,919 ","6,786 ","2,029 ","15,482 ","2,330 ","11,483 ","8,789 ","11,787 ","13,654 ","14,466 ","7,548 ","31,467 ","18,715 ","24,042 ","21,846 ","4,168 ","27,834 ","20,126 ","18,083 ","16,289 ","12,104 ","173,355 ","34,942 ","14,769 ","17,278 ","24,137 ","38,070 ","25,594 ","23,520 ","8,213 ","22,835 ","5,304 ","4,673 ","15,173 ","6,402 ","2,839 ","1,937 ","8,909 ","8,145 ","5,758 ","45,858 ","13,824 ","5,608 ","16,013 ","12,490 ","24,293 ","38,093 ","28,706 ","18,600 ","23,518 ","78,660 ","13,535 ","34,297 ","33,336 ","21,189 ","49,980 ","12,914 ","14,750 ","9,411 ","8,876 ","7,821 ","24,944 ","10,477 ","12,973 ","3,961 ","17,941 ","14,658 ","12,611 ","14,327 ","8,920 ","9,437 ","3,661 ","2,115 ","7,505 ","6,808 ","7,728 ","7,776 ","10,623 ","17,341 ","21,234 ","8,955 ","9,717 ","10,113 ","8,835 ","9,488 ","7,237 ","6,403 "
2015/5/18,"5,656 ","15,136 ","33,720 ","43,118 ","22,241 ","14,450 ","11,361 ","3,638 ","3,091 ","15,139 ","1,911 ","4,581 ","5,299 ","10,128 ","9,096 ","17,048 ","14,815 ","5,217 ","7,465 ","2,876 ","8,290 ","7,991 ","3,532 ","26,694 ","2,034 ","9,841 ","11,532 ","14,831 ","19,390 ","15,473 ","8,235 ","25,392 ","17,826 ","32,141 ","25,293 ","8,630 ","34,328 ","25,041 ","24,823 ","19,474 ","25,023 ","134,244 ","32,163 ","22,854 ","23,429 ","23,775 ","33,395 ","28,690 ","22,505 ","12,468 ","31,281 ","7,052 ","7,374 ","18,336 ","4,783 ","3,419 ","3,091 ","13,298 ","9,953 ","7,574 ","38,074 ","14,900 ","6,569 ","19,863 ","17,834 ","25,190 ","36,131 ","38,034 ","24,632 ","26,165 ","60,306 ","22,029 ","29,625 ","36,130 ","22,612 ","53,161 ","19,042 ","17,324 ","15,083 ","10,425 ","8,550 ","24,227 ","14,914 ","6,115 ","6,009 ","35,716 ","17,969 ","18,499 ","16,786 ","13,111 ","10,725 ","4,059 ","3,883 ","3,944 ","8,233 ","7,948 ","10,673 ","15,393 ","26,751 ","20,988 ","10,417 ","11,574 ","11,418 ","10,847 ","10,827 ","7,945 ","7,107 "
2015/5/19,"5,383 ","15,352 ","35,127 ","45,186 ","23,031 ","14,989 ","11,260 ","3,568 ","3,045 ","15,609 ","1,985 ","4,684 ","6,216 ","10,421 ","9,460 ","17,410 ","15,250 ","5,365 ","7,761 ","3,059 ","8,239 ","8,173 ","3,669 ","27,484 ","2,163 ","10,163 ","11,745 ","15,064 ","19,757 ","15,760 ","8,297 ","25,871 ","18,365 ","32,375 ","27,492 ","8,925 ","34,829 ","25,555 ","24,948 ","19,805 ","27,123 ","130,349 ","33,504 ","23,440 ","24,010 ","25,065 ","35,068 ","28,569 ","23,047 ","12,743 ","31,835 ","7,217 ","7,418 ","18,997 ","5,579 ","3,544 ","2,992 ","13,524 ","10,237 ","7,576 ","36,891 ","15,326 ","6,511 ","20,006 ","18,433 ","25,897 ","36,452 ","38,327 ","24,858 ","25,166 ","61,422 ","22,940 ","30,586 ","37,278 ","22,044 ","52,426 ","19,635 ","17,409 ","15,694 ","10,853 ","8,883 ","23,073 ","15,724 ","6,476 ","6,314 ","36,819 ","18,329 ","19,206 ","16,780 ","13,221 ","10,947 ","3,966 ","4,024 ","3,915 ","8,477 ","8,298 ","10,922 ","15,992 ","26,232 ","21,744 ","10,660 ","11,702 ","11,435 ","11,286 ","10,967 ","7,982 ","7,344 "
2015/5/20,"5,338 ","16,135 ","37,186 ","45,738 ","23,990 ","16,193 ","11,999 ","4,051 ","3,017 ","16,034 ","1,943 ","4,631 ","4,377 ","10,374 ","10,031 ","18,487 ","15,898 ","5,528 ","7,961 ","2,894 ","8,840 ","8,369 ","4,030 ","27,118 ","2,255 ","9,676 ","12,037 ","15,471 ","20,769 ","16,155 ","9,019 ","26,906 ","18,643 ","34,393 ","28,091 ","9,204 ","36,579 ","26,250 ","25,908 ","20,182 ","25,932 ","130,434 ","34,357 ","22,971 ","23,892 ","23,489 ","31,270 ","26,911 ","23,604 ","12,504 ","31,064 ","7,434 ","7,349 ","18,055 ","5,072 ","3,722 ","3,111 ","13,498 ","9,843 ","7,263 ","31,999 ","14,912 ","6,703 ","20,334 ","18,226 ","25,555 ","38,148 ","39,719 ","25,222 ","23,845 ","61,126 ","24,342 ","31,606 ","39,099 ","22,010 ","53,934 ","20,704 ","17,459 ","16,075 ","10,776 ","8,288 ","24,245 ","16,528 ","6,059 ","6,487 ","39,140 ","19,595 ","20,591 ","16,169 ","13,705 ","11,082 ","4,084 ","4,243 ","4,221 ","9,181 ","8,624 ","11,355 ","17,358 ","27,319 ","22,099 ","10,986 ","11,771 ","12,250 ","11,664 ","11,750 ","7,775 ","7,349 "
2015/5/21,"5,554 ","16,372 ","37,177 ","46,775 ","24,059 ","15,704 ","11,878 ","3,698 ","3,094 ","15,502 ","1,987 ","4,583 ","5,235 ","10,580 ","9,902 ","18,544 ","15,679 ","5,489 ","7,983 ","2,787 ","8,293 ","8,701 ","3,874 ","27,657 ","2,318 ","9,839 ","11,737 ","15,497 ","20,591 ","16,387 ","8,819 ","27,328 ","18,831 ","33,915 ","28,582 ","9,084 ","35,604 ","26,069 ","25,516 ","20,573 ","26,353 ","133,615 ","35,439 ","23,752 ","25,066 ","24,809 ","34,571 ","28,672 ","23,060 ","12,688 ","32,028 ","7,378 ","7,584 ","18,638 ","5,696 ","3,739 ","3,061 ","14,084 ","10,192 ","7,510 ","35,090 ","15,183 ","6,562 ","20,265 ","18,698 ","26,304 ","37,168 ","39,517 ","25,549 ","25,875 ","65,233 ","24,527 ","32,346 ","39,161 ","22,624 ","54,863 ","20,539 ","17,435 ","15,799 ","10,814 ","8,970 ","24,980 ","16,599 ","6,184 ","6,632 ","39,056 ","20,152 ","20,064 ","17,601 ","13,398 ","11,533 ","4,103 ","4,105 ","4,103 ","8,851 ","8,427 ","11,474 ","16,435 ","27,512 ","23,007 ","10,661 ","11,668 ","12,025 ","11,546 ","11,635 ","7,993 ","7,457 "
2015/5/22,"6,284 ","16,961 ","38,896 ","53,685 ","24,784 ","16,742 ","12,275 ","4,125 ","3,097 ","15,925 ","2,067 ","4,517 ","5,981 ","10,794 ","11,365 ","18,013 ","15,716 ","5,807 ","8,420 ","3,042 ","8,713 ","9,011 ","3,985 ","28,582 ","2,220 ","10,631 ","12,722 ","16,284 ","21,350 ","17,087 ","9,217 ","30,590 ","21,297 ","35,590 ","31,313 ","9,093 ","37,779 ","28,133 ","26,383 ","21,259 ","26,600 ","173,963 ","40,046 ","25,460 ","25,724 ","26,325 ","37,560 ","30,768 ","24,693 ","13,177 ","32,565 ","7,584 ","7,526 ","19,877 ","6,076 ","3,857 ","3,138 ","13,950 ","10,472 ","7,735 ","36,828 ","16,784 ","7,222 ","21,563 ","18,842 ","28,560 ","41,851 ","40,870 ","26,238 ","26,234 ","76,033 ","25,599 ","34,473 ","44,190 ","25,479 ","63,690 ","21,441 ","18,195 ","16,636 ","11,754 ","9,303 ","37,791 ","17,615 ","6,729 ","6,711 ","40,231 ","25,173 ","21,585 ","19,083 ","13,669 ","11,909 ","4,382 ","4,263 ","4,262 ","8,938 ","9,195 ","11,651 ","17,370 ","28,107 ","25,118 ","11,362 ","12,407 ","12,733 ","12,093 ","11,959 ","8,526 ","7,685 "
2015/5/23,"4,704 ","12,147 ","24,352 ","59,686 ","17,029 ","12,916 ","9,496 ","3,621 ","2,632 ","11,320 ","1,671 ","3,174 ","7,495 ","8,351 ","12,871 ","7,454 ","8,025 ","4,277 ","7,898 ","3,136 ","6,625 ","7,406 ","2,269 ","25,681 ","2,795 ","10,598 ","10,156 ","14,364 ","16,932 ","14,765 ","8,607 ","36,655 ","21,535 ","30,688 ","24,530 ","4,992 ","33,551 ","24,599 ","21,962 ","18,493 ","16,628 ","182,421 ","42,985 ","21,345 ","19,697 ","25,746 ","34,609 ","29,423 ","22,172 ","9,744 ","26,853 ","5,998 ","5,983 ","16,512 ","7,753 ","3,367 ","2,012 ","9,420 ","9,292 ","7,036 ","36,931 ","14,556 ","6,575 ","17,728 ","14,427 ","29,226 ","42,550 ","35,411 ","21,498 ","25,512 ","91,395 ","18,068 ","38,845 ","43,819 ","23,622 ","64,935 ","16,302 ","16,308 ","10,715 ","12,001 ","7,199 ","44,309 ","13,673 ","8,049 ","5,270 ","24,054 ","19,920 ","15,287 ","15,447 ","10,659 ","10,588 ","4,042 ","2,205 ","3,508 ","9,144 ","8,719 ","9,421 ","13,197 ","19,993 ","24,928 ","10,317 ","10,834 ","11,708 ","10,213 ","10,639 ","7,373 ","7,082 "
2015/5/24,"4,335 ","9,260 ","18,907 ","46,679 ","13,146 ","9,885 ","7,369 ","3,301 ","2,331 ","8,956 ","1,306 ","2,458 ","6,143 ","7,167 ","11,287 ","5,501 ","6,378 ","3,836 ","6,229 ","2,258 ","5,565 ","6,686 ","1,787 ","15,289 ","2,049 ","8,632 ","8,555 ","11,344 ","14,016 ","13,018 ","8,135 ","29,855 ","17,462 ","23,752 ","20,731 ","3,693 ","28,208 ","20,107 ","18,540 ","15,537 ","11,360 ","166,088 ","35,172 ","14,629 ","16,024 ","20,900 ","28,739 ","23,800 ","22,150 ","7,554 ","21,363 ","4,991 ","4,351 ","13,689 ","6,560 ","2,864 ","1,444 ","7,637 ","7,313 ","5,444 ","32,909 ","12,148 ","5,185 ","15,026 ","11,219 ","22,381 ","37,472 ","29,200 ","18,016 ","21,845 ","76,027 ","15,259 ","30,937 ","33,112 ","18,565 ","53,620 ","13,796 ","13,531 ","9,672 ","8,278 ","5,366 ","42,628 ","10,509 ","6,931 ","4,189 ","17,854 ","17,254 ","12,692 ","12,285 ","8,480 ","8,836 ","3,658 ","1,856 ","3,065 ","6,183 ","7,374 ","7,570 ","11,094 ","16,887 ","21,032 ","8,419 ","8,714 ","9,843 ","8,677 ","9,309 ","6,208 ","6,403 "
2015/5/25,"5,658 ","15,582 ","35,815 ","45,134 ","23,063 ","15,075 ","11,227 ","3,694 ","3,079 ","15,293 ","1,903 ","4,451 ","5,188 ","10,450 ","9,233 ","17,580 ","15,175 ","5,276 ","7,872 ","2,913 ","8,758 ","8,350 ","3,764 ","26,990 ","2,057 ","9,857 ","11,876 ","15,139 ","19,823 ","16,229 ","8,481 ","26,731 ","18,753 ","32,893 ","27,427 ","8,871 ","35,998 ","25,357 ","25,341 ","20,107 ","26,494 ","136,813 ","33,524 ","23,862 ","23,902 ","23,789 ","33,658 ","28,213 ","22,616 ","12,849 ","32,323 ","7,384 ","7,348 ","17,851 ","5,249 ","3,720 ","3,120 ","13,826 ","10,211 ","7,518 ","36,866 ","15,590 ","6,758 ","20,078 ","18,118 ","25,719 ","37,047 ","39,221 ","24,837 ","27,656 ","63,676 ","22,398 ","30,542 ","37,349 ","23,707 ","55,612 ","19,456 ","17,027 ","15,778 ","9,611 ","8,668 ","37,069 ","15,751 ","6,114 ","6,500 ","37,186 ","24,255 ","19,770 ","17,528 ","13,608 ","10,926 ","4,072 ","4,047 ","4,040 ","8,703 ","8,267 ","11,157 ","16,087 ","27,950 ","22,099 ","10,758 ","11,889 ","11,846 ","11,446 ","11,332 ","8,068 ","7,263 "
2015/5/26,"5,342 ","15,859 ","35,193 ","45,227 ","23,446 ","15,338 ","11,582 ","3,903 ","3,127 ","15,678 ","1,892 ","4,547 ","6,682 ","10,622 ","9,224 ","17,965 ","15,146 ","5,183 ","7,934 ","2,957 ","8,073 ","8,313 ","3,707 ","27,148 ","2,296 ","10,087 ","12,020 ","15,374 ","20,296 ","15,882 ","8,604 ","26,333 ","18,815 ","33,338 ","28,519 ","8,856 ","36,080 ","25,796 ","25,535 ","20,195 ","27,197 ","132,394 ","34,342 ","24,018 ","23,980 ","25,535 ","34,049 ","28,760 ","22,810 ","12,966 ","31,991 ","7,233 ","7,585 ","18,917 ","5,585 ","3,633 ","2,969 ","13,825 ","10,148 ","7,698 ","35,640 ","15,279 ","6,620 ","20,083 ","18,641 ","25,918 ","36,616 ","39,115 ","24,978 ","24,983 ","62,230 ","23,306 ","29,721 ","37,816 ","22,019 ","52,639 ","20,288 ","17,445 ","15,971 ","10,817 ","8,576 ","23,547 ","16,015 ","6,260 ","6,275 ","37,588 ","18,808 ","19,576 ","17,047 ","13,672 ","10,707 ","4,066 ","4,173 ","4,081 ","8,756 ","8,173 ","11,090 ","16,303 ","27,197 ","22,236 ","10,676 ","11,870 ","11,727 ","11,505 ","11,394 ","7,908 ","7,383 "
2015/5/27,"5,418 ","16,175 ","35,985 ","46,089 ","23,334 ","15,507 ","11,537 ","3,765 ","3,464 ","15,995 ","1,948 ","4,573 ","7,469 ","10,547 ","9,420 ","18,322 ","15,073 ","5,532 ","7,700 ","3,009 ","8,664 ","8,152 ","3,725 ","27,401 ","2,180 ","10,261 ","11,861 ","15,391 ","19,916 ","15,989 ","8,732 ","26,496 ","18,729 ","33,492 ","29,424 ","9,047 ","35,353 ","25,829 ","25,641 ","20,237 ","27,578 ","133,124 ","34,917 ","23,945 ","24,216 ","25,429 ","34,368 ","28,885 ","24,376 ","12,866 ","32,420 ","7,246 ","7,322 ","19,169 ","5,401 ","3,765 ","3,050 ","14,044 ","10,332 ","7,680 ","36,448 ","15,527 ","6,648 ","20,303 ","18,867 ","26,183 ","36,882 ","39,082 ","25,105 ","25,360 ","62,211 ","23,629 ","31,385 ","39,429 ","22,659 ","53,555 ","20,050 ","16,861 ","15,656 ","10,447 ","9,149 ","25,045 ","15,996 ","6,484 ","6,577 ","37,592 ","19,406 ","19,940 ","17,198 ","13,591 ","11,144 ","4,119 ","4,116 ","4,055 ","8,614 ","8,424 ","11,023 ","16,276 ","27,622 ","22,264 ","10,579 ","11,905 ","11,837 ","11,163 ","11,217 ","7,984 ","7,251 "
2015/5/28,"5,757 ","15,703 ","35,944 ","46,976 ","23,562 ","15,350 ","11,350 ","3,617 ","3,427 ","15,306 ","1,971 ","4,485 ","7,255 ","10,532 ","9,751 ","17,965 ","15,007 ","5,254 ","7,848 ","3,072 ","8,376 ","8,120 ","3,810 ","27,926 ","2,233 ","10,097 ","11,728 ","15,522 ","20,399 ","16,229 ","8,578 ","27,201 ","19,509 ","32,802 ","28,712 ","8,826 ","35,404 ","25,909 ","25,055 ","20,072 ","26,614 ","137,176 ","35,784 ","23,666 ","24,662 ","27,224 ","34,683 ","29,607 ","23,350 ","12,810 ","32,191 ","7,303 ","7,585 ","18,940 ","5,578 ","3,737 ","3,026 ","14,077 ","10,168 ","7,608 ","37,764 ","14,643 ","6,551 ","20,302 ","18,354 ","26,399 ","37,404 ","38,753 ","25,145 ","25,387 ","62,330 ","23,554 ","29,927 ","39,433 ","21,942 ","54,919 ","20,077 ","17,107 ","15,905 ","10,688 ","9,334 ","24,917 ","16,212 ","6,728 ","6,396 ","37,657 ","19,695 ","19,774 ","17,599 ","13,190 ","11,101 ","4,174 ","4,163 ","3,964 ","8,393 ","8,272 ","11,084 ","16,211 ","27,180 ","22,677 ","10,805 ","11,853 ","11,616 ","11,186 ","10,956 ","7,964 ","7,211 "
2015/5/29,"6,003 ","16,841 ","37,790 ","53,480 ","24,338 ","16,153 ","11,987 ","3,902 ","3,284 ","15,770 ","2,119 ","4,627 ","7,425 ","10,513 ","11,147 ","18,113 ","15,574 ","5,751 ","8,441 ","3,163 ","8,602 ","8,959 ","4,214 ","28,937 ","2,337 ","10,794 ","12,257 ","16,104 ","21,129 ","17,042 ","9,226 ","30,344 ","21,206 ","34,390 ","30,273 ","9,073 ","37,803 ","27,340 ","26,121 ","21,032 ","27,723 ","175,104 ","39,743 ","25,044 ","25,930 ","27,296 ","38,547 ","31,454 ","25,108 ","13,185 ","33,075 ","7,438 ","7,537 ","19,752 ","5,998 ","3,827 ","3,058 ","13,776 ","10,688 ","7,816 ","39,338 ","17,119 ","7,093 ","21,373 ","18,816 ","28,898 ","41,782 ","40,378 ","26,095 ","26,531 ","74,595 ","25,417 ","32,855 ","44,867 ","26,312 ","65,194 ","21,092 ","18,155 ","16,625 ","11,679 ","9,819 ","27,716 ","17,488 ","7,168 ","6,871 ","39,163 ","20,085 ","20,739 ","19,180 ","13,571 ","11,418 ","4,377 ","4,246 ","4,181 ","8,638 ","9,161 ","11,459 ","17,161 ","28,011 ","25,009 ","11,250 ","12,177 ","12,476 ","11,610 ","11,554 ","8,511 ","7,679 "
2015/5/30,"4,946 ","11,731 ","23,219 ","57,501 ","18,726 ","12,394 ","9,129 ","3,558 ","2,663 ","11,199 ","1,844 ","3,679 ","9,479 ","8,045 ","15,767 ","6,979 ","7,660 ","4,486 ","7,935 ","4,159 ","6,512 ","7,490 ","2,145 ","20,134 ","2,596 ","12,080 ","10,499 ","13,361 ","17,548 ","14,932 ","8,664 ","35,095 ","21,451 ","30,441 ","23,915 ","5,509 ","32,412 ","23,218 ","22,030 ","18,536 ","15,953 ","176,876 ","40,947 ","20,674 ","18,387 ","25,221 ","39,156 ","28,712 ","22,687 ","9,827 ","26,956 ","5,969 ","5,513 ","16,483 ","7,342 ","3,459 ","1,944 ","10,252 ","9,807 ","6,332 ","44,021 ","15,256 ","6,503 ","17,890 ","14,783 ","29,080 ","41,806 ","35,075 ","21,427 ","26,276 ","86,307 ","19,570 ","37,841 ","42,187 ","22,696 ","61,344 ","16,524 ","16,327 ","10,556 ","9,668 ","8,533 ","25,858 ","13,259 ","9,277 ","5,053 ","21,681 ","14,684 ","15,291 ","17,420 ","10,240 ","11,790 ","5,350 ","2,521 ","4,102 ","7,579 ","8,706 ","8,997 ","13,173 ","20,268 ","23,864 ","10,108 ","10,640 ","12,431 ","10,009 ","10,749 ","7,768 ","7,263 "
