"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2018/3/1,"5,461 ","15,989 ","43,321 ","45,207 ","28,044 ","15,873 ","12,128 ","3,939 ","3,209 ","16,092 ","2,126 ","4,700 ","7,393 ","10,986 ","10,847 ","19,424 ","17,238 ","5,842 ","8,676 ","3,294 ","8,630 ","8,922 ","4,867 ","29,813 ","2,563 ","11,180 ","12,075 ","17,071 ","22,263 ","17,535 ","9,775 ","28,621 ","18,432 ","33,415 ","31,993 ","11,439 ","38,589 ","28,162 ","26,335 ","21,655 ","27,302 ","139,906 ","39,276 ","24,312 ","24,585 ","28,224 ","36,044 ","30,273 ","23,966 ","13,468 ","33,693 ","7,813 ","9,041 ","19,976 ","5,569 ","3,628 ","3,245 ","14,654 ","10,295 ","7,163 ","38,814 ","8,257 ","13,770 ","7,271 ","23,034 ","23,894 ","28,290 ","41,940 ","41,942 ","27,510 ","30,813 ","75,057 ","24,757 ","32,170 ","36,931 ","22,720 ","61,540 ","21,098 ","17,052 ","15,807 ","16,979 ","11,649 ","31,231 ","18,705 ","7,878 ","12,821 ","41,418 ","26,619 ","25,628 ","24,829 ","14,114 ","11,932 ","4,608 ","5,074 ","7,444 ","10,349 ","9,812 ","12,037 ","18,119 ","30,117 ","25,731 ","12,868 ","13,411 ","12,759 ","12,243 ","12,666 ","10,192 ","8,935 "
2018/3/2,"5,694 ","16,736 ","44,777 ","50,387 ","29,923 ","16,418 ","12,717 ","4,142 ","3,264 ","16,227 ","2,180 ","5,200 ","11,272 ","10,807 ","11,783 ","19,440 ","17,699 ","6,157 ","10,512 ","3,416 ","8,982 ","9,786 ","5,075 ","32,586 ","2,489 ","11,595 ","12,554 ","17,641 ","23,209 ","18,961 ","10,321 ","32,131 ","19,950 ","34,866 ","33,377 ","11,627 ","40,412 ","28,944 ","26,997 ","22,723 ","27,845 ","173,011 ","43,636 ","26,023 ","25,825 ","29,567 ","37,697 ","30,795 ","25,416 ","13,236 ","34,971 ","7,972 ","9,449 ","20,448 ","5,830 ","3,899 ","3,352 ","14,344 ","10,266 ","7,104 ","38,562 ","8,552 ","14,087 ","7,678 ","24,083 ","22,778 ","29,973 ","44,447 ","43,027 ","28,059 ","35,085 ","94,941 ","25,008 ","34,535 ","41,030 ","24,790 ","66,884 ","22,186 ","18,014 ","15,835 ","20,476 ","11,758 ","33,074 ","20,186 ","8,448 ","15,820 ","42,712 ","27,602 ","26,751 ","26,369 ","13,763 ","12,764 ","4,774 ","5,252 ","8,913 ","10,443 ","10,541 ","12,678 ","18,977 ","31,730 ","27,913 ","13,701 ","13,967 ","13,365 ","12,796 ","12,786 ","10,306 ","9,310 "
2018/3/3,"4,305 ","11,387 ","27,535 ","52,708 ","18,376 ","11,789 ","9,124 ","3,789 ","2,817 ","10,912 ","1,957 ","3,845 ","11,730 ","8,163 ","12,458 ","6,932 ","7,816 ","4,210 ","8,931 ","3,737 ","6,182 ","8,890 ","2,431 ","26,233 ","3,176 ","12,472 ","10,652 ","14,961 ","18,147 ","16,638 ","9,419 ","49,828 ","21,396 ","29,761 ","30,732 ","6,425 ","37,087 ","26,392 ","22,726 ","21,183 ","15,619 ","185,862 ","48,676 ","21,765 ","19,389 ","30,442 ","41,593 ","30,721 ","22,280 ","10,328 ","28,473 ","6,371 ","6,511 ","17,562 ","7,611 ","3,403 ","2,470 ","11,441 ","9,210 ","6,394 ","44,880 ","7,146 ","13,601 ","7,169 ","20,356 ","18,595 ","31,563 ","46,403 ","37,494 ","25,060 ","37,810 ","145,172 ","17,074 ","35,638 ","39,005 ","24,517 ","56,949 ","16,923 ","15,893 ","11,194 ","16,855 ","10,753 ","32,891 ","15,365 ","10,944 ","22,993 ","23,740 ","21,418 ","18,702 ","23,031 ","10,098 ","12,360 ","4,817 ","3,126 ","14,316 ","8,869 ","11,198 ","10,730 ","15,050 ","23,893 ","26,396 ","11,902 ","12,236 ","12,142 ","10,997 ","11,662 ","9,094 ","8,544 "
2018/3/4,"4,603 ","8,817 ","20,474 ","41,044 ","15,304 ","9,011 ","7,579 ","3,465 ","2,350 ","9,864 ","1,763 ","3,190 ","12,012 ","7,143 ","10,793 ","5,875 ","6,546 ","3,879 ","7,172 ","3,858 ","5,516 ","7,105 ","2,097 ","20,113 ","2,151 ","11,480 ","8,954 ","12,537 ","14,233 ","14,344 ","8,020 ","37,105 ","17,206 ","23,682 ","27,368 ","4,569 ","29,369 ","21,086 ","18,609 ","17,056 ","11,129 ","163,160 ","38,311 ","14,878 ","17,603 ","27,026 ","36,105 ","25,955 ","21,527 ","7,984 ","22,881 ","5,812 ","5,505 ","15,832 ","6,425 ","2,741 ","1,707 ","10,116 ","7,570 ","5,513 ","46,698 ","6,172 ","10,554 ","5,835 ","16,559 ","13,177 ","23,842 ","37,512 ","29,701 ","19,225 ","29,267 ","95,070 ","13,697 ","27,610 ","29,504 ","17,903 ","45,940 ","13,462 ","12,961 ","8,987 ","13,348 ","9,049 ","29,734 ","11,265 ","10,456 ","12,958 ","17,614 ","14,007 ","15,043 ","16,730 ","8,605 ","9,745 ","3,674 ","2,444 ","10,329 ","6,901 ","8,324 ","8,538 ","11,766 ","18,974 ","21,726 ","9,117 ","9,521 ","9,903 ","8,901 ","9,700 ","7,537 ","6,918 "
2018/3/5,"5,707 ","15,747 ","42,553 ","42,792 ","26,648 ","15,583 ","11,897 ","3,996 ","3,075 ","16,177 ","2,129 ","4,648 ","5,848 ","10,929 ","10,537 ","19,546 ","17,292 ","5,609 ","8,332 ","3,031 ","8,677 ","8,610 ","4,835 ","28,666 ","2,317 ","10,556 ","11,803 ","16,941 ","21,576 ","17,321 ","9,457 ","27,324 ","18,019 ","32,859 ","29,043 ","11,384 ","38,124 ","27,357 ","25,706 ","21,335 ","27,127 ","136,577 ","36,658 ","24,102 ","24,258 ","26,011 ","33,790 ","28,282 ","22,964 ","13,425 ","33,666 ","7,678 ","8,474 ","18,894 ","5,196 ","3,600 ","3,267 ","14,056 ","9,987 ","6,889 ","36,179 ","7,921 ","12,466 ","7,181 ","22,253 ","22,310 ","26,785 ","39,779 ","41,070 ","26,809 ","28,957 ","65,062 ","23,754 ","31,150 ","36,234 ","21,591 ","59,522 ","20,873 ","17,019 ","15,340 ","16,947 ","10,492 ","27,452 ","18,140 ","7,305 ","11,449 ","40,862 ","25,386 ","24,855 ","23,749 ","13,990 ","11,762 ","4,492 ","4,983 ","6,656 ","10,156 ","9,669 ","11,962 ","17,796 ","29,891 ","24,883 ","12,760 ","13,228 ","12,556 ","12,372 ","12,481 ","9,885 ","8,904 "
2018/3/6,"5,514 ","16,085 ","43,964 ","45,293 ","27,661 ","16,215 ","12,066 ","4,102 ","3,276 ","16,893 ","2,195 ","4,677 ","6,132 ","11,051 ","11,252 ","20,045 ","17,591 ","5,776 ","8,495 ","2,962 ","8,728 ","9,061 ","5,111 ","27,123 ","2,411 ","10,761 ","11,928 ","17,082 ","22,336 ","17,782 ","9,378 ","27,936 ","19,222 ","33,289 ","30,272 ","11,450 ","38,706 ","27,977 ","26,370 ","21,678 ","27,721 ","134,488 ","38,967 ","24,786 ","25,008 ","26,933 ","34,784 ","28,762 ","24,200 ","13,540 ","33,617 ","7,739 ","9,021 ","19,615 ","5,812 ","3,672 ","3,254 ","14,434 ","10,302 ","7,048 ","35,342 ","8,140 ","12,420 ","7,122 ","22,870 ","22,587 ","27,613 ","39,765 ","41,765 ","26,976 ","29,551 ","66,640 ","24,725 ","32,158 ","37,420 ","22,544 ","59,892 ","21,075 ","17,127 ","15,494 ","16,640 ","11,222 ","27,752 ","18,830 ","7,630 ","11,607 ","42,218 ","27,328 ","25,259 ","24,674 ","14,180 ","12,093 ","4,846 ","5,029 ","6,983 ","10,432 ","9,825 ","12,091 ","18,690 ","30,860 ","26,458 ","12,783 ","13,260 ","12,785 ","12,486 ","12,558 ","10,045 ","8,819 "
2018/3/7,"5,330 ","16,459 ","44,281 ","46,181 ","27,273 ","15,938 ","12,240 ","4,185 ","3,274 ","16,662 ","2,236 ","4,890 ","7,096 ","11,058 ","10,923 ","19,806 ","17,656 ","5,899 ","8,637 ","3,224 ","8,959 ","9,013 ","5,104 ","27,654 ","2,423 ","11,393 ","12,344 ","17,372 ","22,562 ","17,571 ","9,671 ","29,023 ","19,046 ","34,531 ","31,473 ","11,494 ","38,948 ","28,614 ","26,841 ","22,097 ","28,646 ","138,398 ","40,198 ","25,185 ","25,347 ","27,609 ","35,612 ","29,116 ","24,713 ","13,910 ","35,024 ","7,953 ","8,825 ","20,053 ","5,581 ","3,779 ","3,300 ","14,494 ","10,344 ","7,303 ","37,404 ","8,393 ","12,947 ","7,302 ","23,090 ","22,799 ","28,398 ","41,296 ","42,570 ","27,910 ","29,554 ","67,395 ","26,117 ","32,347 ","38,138 ","23,068 ","60,020 ","21,461 ","17,486 ","15,782 ","17,068 ","11,102 ","28,072 ","18,840 ","7,887 ","11,652 ","42,590 ","26,500 ","26,246 ","24,891 ","14,161 ","12,132 ","4,746 ","5,167 ","7,094 ","10,552 ","9,908 ","12,277 ","18,687 ","31,105 ","25,955 ","13,010 ","13,503 ","13,208 ","12,530 ","12,709 ","10,018 ","9,091 "
2018/3/8,"5,303 ","16,931 ","45,742 ","48,750 ","28,174 ","16,505 ","12,670 ","4,316 ","3,174 ","16,725 ","2,049 ","4,752 ","5,165 ","10,968 ","11,337 ","20,543 ","17,872 ","6,012 ","8,611 ","2,898 ","8,907 ","8,987 ","5,219 ","27,657 ","2,719 ","10,855 ","12,363 ","17,482 ","23,250 ","18,442 ","10,204 ","29,471 ","19,257 ","35,397 ","31,234 ","11,557 ","40,448 ","28,822 ","27,235 ","22,439 ","27,549 ","144,302 ","41,196 ","24,525 ","25,283 ","26,390 ","33,717 ","29,113 ","23,976 ","13,388 ","33,605 ","8,051 ","9,035 ","18,846 ","6,131 ","3,609 ","3,131 ","13,919 ","10,088 ","7,116 ","33,311 ","8,138 ","12,556 ","7,287 ","23,267 ","22,843 ","28,133 ","43,244 ","42,916 ","27,861 ","29,268 ","68,865 ","25,960 ","34,112 ","39,329 ","24,071 ","64,067 ","22,443 ","17,756 ","15,835 ","17,334 ","10,556 ","30,867 ","19,365 ","7,427 ","11,804 ","44,339 ","27,797 ","27,198 ","24,238 ","14,515 ","12,472 ","4,692 ","5,237 ","6,582 ","10,870 ","10,341 ","12,411 ","19,085 ","31,450 ","27,186 ","13,101 ","13,415 ","13,376 ","12,822 ","12,900 ","10,033 ","9,059 "
2018/3/9,"5,792 ","17,541 ","48,229 ","55,179 ","29,355 ","17,013 ","12,970 ","4,213 ","3,177 ","16,540 ","2,281 ","4,889 ","6,929 ","11,001 ","13,391 ","19,914 ","18,483 ","6,272 ","9,266 ","3,294 ","9,034 ","10,017 ","5,410 ","28,924 ","2,622 ","13,099 ","12,889 ","18,420 ","23,858 ","19,115 ","10,336 ","32,680 ","21,133 ","35,978 ","34,030 ","11,637 ","41,073 ","30,136 ","27,820 ","22,880 ","28,279 ","180,816 ","46,601 ","27,147 ","27,313 ","28,802 ","40,021 ","31,535 ","26,494 ","13,819 ","35,063 ","8,154 ","9,070 ","20,925 ","7,059 ","3,967 ","3,288 ","14,428 ","10,622 ","7,022 ","38,311 ","9,091 ","14,681 ","7,927 ","24,311 ","23,013 ","30,951 ","46,197 ","43,909 ","29,091 ","32,274 ","81,381 ","27,085 ","36,525 ","44,669 ","26,616 ","69,699 ","23,025 ","18,785 ","16,310 ","20,321 ","12,052 ","33,498 ","20,884 ","8,817 ","12,840 ","45,703 ","28,712 ","27,922 ","27,498 ","14,685 ","13,165 ","5,074 ","5,505 ","7,290 ","11,032 ","10,929 ","12,914 ","19,878 ","33,679 ","28,944 ","13,830 ","14,578 ","13,879 ","13,093 ","13,345 ","10,434 ","9,461 "
2018/3/10,"4,397 ","11,694 ","28,556 ","57,633 ","19,434 ","12,038 ","9,368 ","4,226 ","2,842 ","12,536 ","1,970 ","4,177 ","12,882 ","9,352 ","12,990 ","7,141 ","8,380 ","4,649 ","8,889 ","4,035 ","6,328 ","8,529 ","2,344 ","18,203 ","2,837 ","22,132 ","11,299 ","15,535 ","18,635 ","19,291 ","9,336 ","47,497 ","21,325 ","30,321 ","31,799 ","6,071 ","35,818 ","25,256 ","22,596 ","20,506 ","14,995 ","185,206 ","50,215 ","22,029 ","20,280 ","35,975 ","45,224 ","31,214 ","23,983 ","10,030 ","29,840 ","6,748 ","6,546 ","18,531 ","9,365 ","3,507 ","2,172 ","10,292 ","9,757 ","6,621 ","49,272 ","7,021 ","12,400 ","6,865 ","19,521 ","16,841 ","30,441 ","44,350 ","35,838 ","23,635 ","33,304 ","95,992 ","18,057 ","37,258 ","41,438 ","23,778 ","58,895 ","17,183 ","15,847 ","10,229 ","15,771 ","11,973 ","30,666 ","15,819 ","13,281 ","11,416 ","24,272 ","26,028 ","18,963 ","24,365 ","10,130 ","12,211 ","4,657 ","2,895 ","10,212 ","9,380 ","10,890 ","10,908 ","15,833 ","24,289 ","27,930 ","11,477 ","12,739 ","12,427 ","10,911 ","11,801 ","8,902 ","8,398 "
