"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2015/3/11,"5,298 ","17,156 ","37,529 ","49,289 ","25,291 ","16,532 ","12,646 ","4,182 ","3,212 ","16,783 ","2,016 ","4,694 ","5,034 ","10,803 ","9,645 ","18,908 ","16,067 ","5,687 ","8,415 ","2,842 ","8,953 ","8,903 ","3,585 ","28,619 ","2,200 ","10,288 ","12,435 ","15,926 ","21,346 ","16,831 ","9,322 ","28,564 ","19,414 ","35,813 ","28,885 ","9,377 ","38,173 ","27,522 ","26,620 ","21,070 ","27,494 ","136,709 ","36,757 ","24,347 ","25,925 ","24,143 ","33,736 ","29,498 ","25,083 ","12,913 ","32,822 ","7,591 ","7,291 ","18,874 ","6,519 ","3,633 ","3,152 ","14,169 ","10,026 ","7,456 ","33,336 ","15,361 ","6,587 ","20,918 ","18,382 ","26,519 ","38,714 ","41,512 ","25,876 ","26,186 ","62,475 ","26,343 ","31,939 ","40,592 ","23,736 ","56,348 ","21,908 ","18,394 ","16,782 ","10,765 ","8,334 ","25,541 ","17,121 ","6,190 ","5,969 ","39,743 ","20,185 ","20,424 ","16,323 ","14,256 ","11,254 ","4,680 ","4,498 ","4,220 ","9,358 ","9,225 ","12,036 ","17,885 ","29,659 ","23,810 ","11,066 ","12,241 ","12,740 ","12,050 ","12,080 ","8,037 ","7,651 "
2015/3/12,"5,112 ","16,728 ","37,248 ","49,643 ","24,701 ","15,900 ","12,241 ","3,854 ","3,162 ","16,303 ","1,929 ","4,640 ","5,595 ","10,832 ","9,935 ","18,919 ","15,703 ","5,571 ","7,955 ","2,799 ","8,693 ","8,726 ","3,354 ","29,064 ","2,272 ","10,246 ","11,884 ","15,776 ","21,046 ","16,663 ","9,069 ","28,049 ","19,672 ","34,658 ","29,693 ","9,315 ","37,165 ","26,618 ","26,162 ","20,744 ","26,895 ","139,077 ","37,276 ","24,790 ","26,225 ","25,629 ","37,508 ","30,346 ","24,053 ","13,031 ","33,184 ","7,346 ","7,665 ","19,623 ","6,877 ","3,859 ","3,164 ","14,098 ","10,264 ","7,618 ","35,670 ","15,543 ","6,569 ","20,682 ","18,316 ","27,016 ","37,795 ","40,616 ","25,917 ","27,444 ","64,439 ","25,108 ","32,571 ","41,029 ","24,579 ","58,112 ","21,371 ","18,684 ","16,594 ","10,862 ","9,010 ","29,380 ","16,764 ","6,036 ","6,021 ","39,562 ","23,952 ","19,696 ","18,196 ","14,039 ","11,285 ","4,556 ","4,411 ","4,202 ","8,968 ","8,760 ","11,572 ","17,230 ","29,010 ","23,968 ","11,043 ","12,626 ","12,191 ","11,759 ","11,686 ","8,299 ","7,717 "
2015/3/13,"5,595 ","17,636 ","37,914 ","56,516 ","25,461 ","16,603 ","12,694 ","3,990 ","3,151 ","16,770 ","2,189 ","4,800 ","8,715 ","11,018 ","11,580 ","18,690 ","15,833 ","6,006 ","8,713 ","3,466 ","9,041 ","9,363 ","3,515 ","30,318 ","2,438 ","11,774 ","12,904 ","16,535 ","21,981 ","18,215 ","9,396 ","31,916 ","21,893 ","36,265 ","32,521 ","9,080 ","38,816 ","28,514 ","27,190 ","21,968 ","27,892 ","180,641 ","41,788 ","26,267 ","27,757 ","30,630 ","44,072 ","33,915 ","26,174 ","13,547 ","34,586 ","7,755 ","7,779 ","21,378 ","7,419 ","3,746 ","3,256 ","14,413 ","10,841 ","7,964 ","42,659 ","17,252 ","7,286 ","22,096 ","18,654 ","30,267 ","42,162 ","42,267 ","26,831 ","29,238 ","75,486 ","25,683 ","34,324 ","46,387 ","26,356 ","66,339 ","22,055 ","19,755 ","17,436 ","11,847 ","10,154 ","31,818 ","17,746 ","7,456 ","6,497 ","39,889 ","20,175 ","20,396 ","19,888 ","14,043 ","12,671 ","4,911 ","4,454 ","4,325 ","9,054 ","9,414 ","11,913 ","17,978 ","29,875 ","25,579 ","11,842 ","13,137 ","13,053 ","11,976 ","12,335 ","8,877 ","7,884 "
2015/3/14,"4,937 ","12,614 ","24,457 ","60,302 ","17,863 ","12,242 ","9,624 ","4,077 ","2,882 ","12,785 ","1,780 ","3,910 ","13,797 ","8,762 ","15,028 ","7,899 ","8,967 ","4,758 ","8,246 ","4,721 ","6,575 ","8,211 ","1,536 ","20,552 ","2,715 ","13,505 ","10,932 ","13,957 ","18,273 ","18,251 ","8,947 ","45,268 ","22,892 ","31,749 ","33,458 ","4,902 ","35,098 ","25,948 ","23,428 ","20,745 ","20,421 ","191,790 ","43,991 ","22,547 ","21,241 ","36,262 ","49,590 ","36,817 ","25,534 ","10,849 ","30,691 ","6,720 ","6,193 ","18,379 ","10,276 ","3,772 ","2,098 ","10,802 ","10,434 ","7,557 ","55,426 ","16,267 ","6,829 ","19,072 ","13,681 ","31,104 ","43,215 ","36,225 ","22,859 ","29,285 ","90,703 ","18,486 ","37,024 ","43,468 ","26,167 ","61,064 ","16,954 ","18,558 ","11,094 ","9,424 ","10,279 ","32,302 ","14,079 ","11,200 ","5,152 ","22,562 ","16,545 ","15,625 ","19,647 ","10,647 ","12,756 ","5,595 ","2,480 ","3,950 ","8,010 ","9,571 ","9,723 ","13,768 ","22,489 ","26,966 ","10,620 ","11,574 ","12,752 ","10,516 ","11,612 ","8,455 ","7,539 "
2015/3/15,"4,401 ","10,844 ","17,298 ","46,201 ","12,747 ","10,195 ","7,507 ","3,571 ","2,402 ","10,886 ","1,490 ","3,308 ","13,840 ","7,157 ","10,756 ","5,778 ","6,492 ","4,163 ","6,841 ","4,564 ","5,773 ","6,675 ","1,227 ","16,069 ","2,201 ","12,768 ","9,210 ","11,564 ","14,860 ","15,004 ","7,609 ","39,014 ","18,506 ","24,032 ","26,929 ","3,922 ","28,874 ","20,969 ","18,934 ","16,776 ","12,524 ","171,368 ","34,110 ","15,414 ","18,524 ","30,545 ","40,905 ","28,868 ","20,227 ","8,190 ","25,861 ","5,524 ","4,600 ","16,296 ","8,088 ","3,086 ","1,786 ","9,405 ","8,691 ","7,088 ","59,122 ","13,189 ","5,919 ","15,863 ","10,814 ","24,437 ","35,712 ","33,525 ","18,988 ","25,556 ","72,934 ","14,446 ","30,020 ","31,525 ","19,649 ","49,048 ","13,143 ","14,675 ","9,669 ","8,451 ","8,645 ","27,658 ","10,693 ","10,535 ","3,901 ","16,350 ","10,661 ","12,608 ","14,677 ","8,864 ","10,562 ","4,056 ","2,265 ","3,157 ","6,560 ","7,621 ","7,842 ","10,875 ","17,972 ","22,253 ","8,859 ","9,703 ","10,318 ","8,855 ","9,595 ","7,264 ","6,623 "
2015/3/16,"5,259 ","15,839 ","34,100 ","44,793 ","22,838 ","14,881 ","11,526 ","3,776 ","3,181 ","15,573 ","1,964 ","4,533 ","6,169 ","10,529 ","9,220 ","17,628 ","15,120 ","5,341 ","7,666 ","2,979 ","8,476 ","8,440 ","2,998 ","28,194 ","2,126 ","10,277 ","11,783 ","14,871 ","19,935 ","16,225 ","8,374 ","27,208 ","18,191 ","33,080 ","27,121 ","8,931 ","35,198 ","25,544 ","25,055 ","20,098 ","26,231 ","135,571 ","33,614 ","23,904 ","24,886 ","25,846 ","36,237 ","29,229 ","22,960 ","12,915 ","32,505 ","7,220 ","7,355 ","19,393 ","5,727 ","3,518 ","3,086 ","13,928 ","10,343 ","8,056 ","44,264 ","15,201 ","6,711 ","20,127 ","17,614 ","25,985 ","35,665 ","39,595 ","24,450 ","26,629 ","60,116 ","22,680 ","28,496 ","37,120 ","21,631 ","54,283 ","19,786 ","18,218 ","15,952 ","10,536 ","8,812 ","24,011 ","15,396 ","6,090 ","5,692 ","36,228 ","18,786 ","18,075 ","16,470 ","13,761 ","10,876 ","4,329 ","4,003 ","3,820 ","8,335 ","8,157 ","11,141 ","16,660 ","27,514 ","21,804 ","10,706 ","12,064 ","11,737 ","10,984 ","11,009 ","8,037 ","7,422 "
2015/3/17,"5,150 ","16,152 ","35,474 ","46,664 ","23,607 ","15,539 ","11,564 ","3,750 ","3,053 ","16,089 ","1,999 ","4,612 ","8,032 ","10,739 ","9,840 ","17,998 ","15,340 ","5,481 ","7,898 ","3,001 ","8,620 ","8,693 ","3,179 ","30,108 ","2,246 ","10,561 ","11,607 ","15,273 ","20,761 ","16,159 ","8,441 ","26,916 ","18,521 ","33,292 ","29,388 ","8,876 ","35,899 ","26,219 ","25,395 ","20,313 ","27,124 ","132,896 ","34,873 ","23,877 ","25,389 ","25,758 ","36,570 ","30,215 ","23,748 ","13,106 ","32,812 ","7,502 ","7,577 ","19,839 ","6,097 ","3,693 ","3,154 ","13,984 ","10,387 ","7,882 ","44,619 ","15,534 ","6,495 ","20,460 ","17,921 ","26,791 ","36,320 ","39,932 ","24,909 ","26,879 ","60,144 ","23,657 ","29,245 ","37,956 ","23,579 ","54,021 ","20,205 ","17,947 ","15,984 ","10,585 ","9,105 ","24,553 ","15,570 ","6,468 ","5,673 ","36,428 ","18,826 ","18,412 ","16,556 ","13,697 ","11,572 ","4,503 ","4,175 ","4,012 ","8,542 ","8,206 ","11,549 ","16,820 ","27,810 ","22,568 ","11,020 ","12,181 ","11,845 ","11,398 ","11,357 ","8,058 ","7,381 "
2015/3/18,"5,221 ","16,447 ","35,466 ","48,487 ","23,910 ","15,946 ","11,667 ","3,785 ","3,051 ","16,353 ","2,067 ","4,725 ","7,532 ","10,651 ","10,615 ","18,164 ","15,261 ","5,544 ","8,088 ","3,224 ","8,767 ","8,588 ","3,263 ","36,829 ","2,189 ","10,783 ","11,800 ","15,248 ","20,555 ","16,411 ","8,678 ","28,098 ","19,195 ","34,094 ","29,434 ","9,016 ","36,348 ","26,732 ","25,926 ","20,529 ","27,557 ","138,077 ","36,130 ","24,533 ","25,910 ","25,619 ","37,719 ","30,324 ","25,647 ","13,107 ","33,681 ","7,405 ","7,413 ","20,166 ","6,023 ","3,645 ","3,177 ","14,365 ","10,703 ","8,110 ","46,743 ","15,917 ","6,881 ","20,604 ","18,069 ","26,908 ","37,130 ","40,366 ","25,166 ","26,882 ","63,110 ","25,498 ","30,730 ","39,750 ","23,944 ","55,923 ","20,629 ","18,479 ","16,552 ","10,821 ","9,303 ","27,117 ","16,416 ","6,481 ","5,821 ","36,951 ","18,755 ","18,748 ","16,567 ","13,952 ","11,308 ","4,469 ","4,243 ","3,984 ","8,664 ","8,582 ","11,588 ","16,972 ","27,619 ","23,106 ","10,845 ","12,193 ","12,128 ","11,342 ","11,486 ","8,258 ","7,447 "
2015/3/19,"5,175 ","16,502 ","36,365 ","48,630 ","23,884 ","15,538 ","11,878 ","3,837 ","3,167 ","15,941 ","2,043 ","4,561 ","7,674 ","10,663 ","10,051 ","18,353 ","15,368 ","5,420 ","8,110 ","3,277 ","8,674 ","8,796 ","3,243 ","38,624 ","2,270 ","10,616 ","11,842 ","15,333 ","20,650 ","16,522 ","8,701 ","28,120 ","18,932 ","33,574 ","29,064 ","9,034 ","36,356 ","26,344 ","25,896 ","20,504 ","26,207 ","140,789 ","35,907 ","24,400 ","26,260 ","26,133 ","37,806 ","30,577 ","23,831 ","13,037 ","32,855 ","7,477 ","7,733 ","19,928 ","6,053 ","3,756 ","3,217 ","14,261 ","10,440 ","8,137 ","48,107 ","15,708 ","6,717 ","20,372 ","18,183 ","27,166 ","37,504 ","40,086 ","25,018 ","26,955 ","62,340 ","24,773 ","30,544 ","40,178 ","23,241 ","57,074 ","20,531 ","18,361 ","16,209 ","10,819 ","9,270 ","26,870 ","16,448 ","6,465 ","5,639 ","37,124 ","19,106 ","18,975 ","17,034 ","13,736 ","11,087 ","4,532 ","4,159 ","3,923 ","8,480 ","8,369 ","11,390 ","16,635 ","28,201 ","23,083 ","10,915 ","11,997 ","11,921 ","11,303 ","11,244 ","8,268 ","7,202 "
2015/3/20,"5,921 ","17,310 ","37,966 ","56,169 ","25,569 ","16,466 ","12,523 ","4,099 ","3,162 ","16,411 ","2,127 ","4,618 ","8,119 ","11,179 ","11,823 ","18,465 ","15,971 ","6,077 ","8,499 ","3,423 ","8,884 ","9,458 ","3,297 ","39,956 ","2,347 ","11,278 ","12,810 ","16,094 ","21,318 ","17,294 ","9,357 ","30,861 ","21,818 ","36,326 ","31,944 ","8,867 ","38,411 ","28,059 ","26,793 ","21,727 ","27,291 ","180,060 ","41,232 ","25,612 ","27,388 ","28,191 ","42,206 ","32,542 ","25,432 ","13,171 ","33,965 ","7,801 ","7,740 ","21,138 ","6,537 ","3,735 ","3,259 ","14,161 ","10,880 ","8,347 ","48,407 ","17,106 ","7,255 ","21,620 ","18,231 ","29,405 ","42,575 ","41,885 ","26,296 ","29,362 ","74,538 ","25,644 ","33,688 ","46,842 ","26,408 ","65,352 ","22,111 ","19,782 ","17,131 ","11,663 ","9,984 ","29,196 ","17,563 ","7,249 ","6,330 ","39,521 ","20,330 ","20,043 ","19,098 ","13,918 ","12,092 ","4,882 ","4,341 ","4,274 ","9,081 ","9,049 ","12,043 ","17,714 ","30,263 ","25,959 ","11,748 ","12,783 ","12,554 ","11,839 ","11,940 ","8,733 ","7,808 "
2015/3/21,"4,669 ","11,735 ","24,105 ","57,276 ","16,271 ","12,246 ","9,503 ","4,105 ","2,791 ","11,323 ","1,767 ","3,539 ","11,547 ","8,564 ","13,661 ","6,974 ","8,053 ","4,341 ","7,924 ","3,938 ","6,244 ","7,436 ","1,512 ","26,962 ","2,501 ","12,717 ","10,348 ","12,906 ","16,487 ","15,086 ","8,484 ","35,664 ","22,512 ","30,464 ","27,994 ","4,882 ","33,405 ","23,782 ","22,153 ","19,545 ","17,387 ","179,840 ","41,961 ","21,698 ","19,745 ","30,594 ","46,916 ","30,672 ","23,590 ","10,006 ","28,430 ","6,071 ","5,946 ","18,094 ","9,125 ","3,905 ","2,247 ","10,274 ","9,596 ","8,211 ","52,748 ","14,564 ","7,231 ","17,956 ","13,065 ","28,978 ","39,299 ","34,086 ","21,819 ","28,046 ","82,645 ","17,543 ","33,373 ","44,505 ","26,250 ","58,747 ","18,452 ","17,724 ","11,950 ","9,259 ","8,992 ","27,666 ","13,596 ","9,527 ","4,829 ","22,130 ","18,539 ","14,725 ","18,293 ","10,165 ","11,768 ","5,070 ","2,387 ","3,647 ","7,895 ","8,558 ","9,396 ","13,228 ","21,574 ","24,601 ","10,127 ","11,020 ","11,996 ","9,825 ","10,957 ","7,817 ","7,130 "
2015/3/22,"4,359 ","9,162 ","17,062 ","44,519 ","12,377 ","9,593 ","7,486 ","4,684 ","2,419 ","9,742 ","1,531 ","2,973 ","12,729 ","6,990 ","9,946 ","5,661 ","6,176 ","3,606 ","6,395 ","3,735 ","5,209 ","6,091 ","1,117 ","15,158 ","2,126 ","10,516 ","9,042 ","11,552 ","13,711 ","13,077 ","7,351 ","31,691 ","18,294 ","23,802 ","25,305 ","3,724 ","27,390 ","19,897 ","17,586 ","15,779 ","12,682 ","161,422 ","33,005 ","15,945 ","17,443 ","22,610 ","35,691 ","24,854 ","19,447 ","7,727 ","24,145 ","5,190 ","4,728 ","15,510 ","7,933 ","3,179 ","1,766 ","9,032 ","8,368 ","7,717 ","56,383 ","13,244 ","6,373 ","15,158 ","10,366 ","23,251 ","34,697 ","28,602 ","17,698 ","24,510 ","68,708 ","14,456 ","27,847 ","32,268 ","19,131 ","46,148 ","12,982 ","14,541 ","10,213 ","7,619 ","7,643 ","20,679 ","10,027 ","9,428 ","3,798 ","15,987 ","10,005 ","11,475 ","13,669 ","8,672 ","9,464 ","3,819 ","1,888 ","2,979 ","6,499 ","7,015 ","7,692 ","10,372 ","17,596 ","20,981 ","8,287 ","9,168 ","9,398 ","8,365 ","9,052 ","6,819 ","6,296 "
2015/3/23,"5,293 ","16,190 ","35,570 ","44,749 ","23,534 ","15,469 ","11,816 ","4,108 ","3,101 ","15,845 ","1,893 ","4,300 ","4,631 ","10,356 ","9,054 ","17,983 ","15,196 ","5,341 ","7,925 ","2,736 ","8,556 ","8,273 ","3,382 ","29,139 ","2,098 ","9,600 ","11,879 ","15,199 ","20,310 ","15,972 ","8,914 ","25,990 ","17,490 ","33,497 ","26,219 ","8,775 ","36,584 ","26,052 ","25,695 ","19,955 ","25,758 ","133,077 ","32,794 ","22,604 ","24,216 ","22,797 ","30,923 ","27,434 ","21,670 ","12,385 ","31,239 ","7,291 ","7,211 ","18,081 ","5,346 ","3,359 ","3,040 ","13,355 ","9,611 ","7,623 ","35,027 ","15,096 ","6,410 ","19,880 ","17,753 ","25,224 ","37,696 ","39,201 ","24,508 ","24,988 ","56,424 ","23,565 ","28,515 ","36,122 ","21,361 ","53,502 ","19,604 ","18,166 ","16,454 ","10,784 ","7,855 ","23,053 ","15,991 ","5,543 ","5,866 ","37,365 ","19,260 ","18,605 ","16,079 ","13,876 ","10,994 ","4,227 ","4,290 ","3,984 ","9,026 ","8,557 ","11,551 ","16,856 ","27,405 ","21,641 ","10,843 ","11,640 ","12,258 ","11,599 ","11,617 ","8,071 ","7,451 "
2015/3/24,"5,218 ","16,540 ","36,629 ","48,863 ","23,900 ","15,937 ","12,236 ","4,181 ","3,183 ","16,203 ","1,978 ","4,350 ","5,990 ","10,806 ","9,337 ","18,413 ","15,459 ","5,398 ","8,166 ","2,853 ","8,629 ","8,776 ","3,478 ","29,104 ","2,260 ","10,110 ","12,119 ","15,310 ","20,782 ","16,102 ","8,892 ","26,672 ","18,753 ","34,073 ","28,361 ","9,061 ","36,525 ","26,190 ","25,970 ","20,611 ","27,235 ","131,937 ","35,111 ","24,265 ","25,368 ","25,453 ","34,950 ","28,944 ","23,487 ","13,132 ","32,439 ","7,379 ","7,515 ","19,065 ","6,211 ","3,540 ","3,014 ","14,019 ","10,157 ","7,957 ","36,993 ","15,456 ","6,586 ","20,499 ","18,065 ","26,293 ","36,547 ","40,038 ","25,051 ","26,529 ","60,980 ","24,074 ","29,722 ","38,462 ","23,449 ","54,395 ","21,200 ","18,577 ","16,465 ","10,833 ","8,715 ","25,257 ","16,464 ","5,952 ","5,973 ","37,551 ","22,861 ","19,229 ","17,195 ","13,852 ","11,229 ","4,380 ","4,249 ","3,989 ","8,753 ","8,436 ","11,476 ","16,738 ","28,016 ","22,609 ","10,953 ","12,074 ","12,094 ","11,355 ","11,458 ","8,188 ","7,342 "
2015/3/25,"5,269 ","17,147 ","38,166 ","50,255 ","25,023 ","16,958 ","12,706 ","4,353 ","3,262 ","16,860 ","1,945 ","4,325 ","4,943 ","10,845 ","9,776 ","19,134 ","16,232 ","5,564 ","8,360 ","2,859 ","8,978 ","8,724 ","3,682 ","31,517 ","2,271 ","9,807 ","12,411 ","15,668 ","21,381 ","16,503 ","9,331 ","27,946 ","19,040 ","35,354 ","28,983 ","9,555 ","38,214 ","27,525 ","27,054 ","20,986 ","27,075 ","135,636 ","36,099 ","24,651 ","26,223 ","24,835 ","32,823 ","29,274 ","26,287 ","13,062 ","33,062 ","7,698 ","7,415 ","18,857 ","6,465 ","3,783 ","3,128 ","14,179 ","10,222 ","7,609 ","34,329 ","15,308 ","6,721 ","20,734 ","18,040 ","27,019 ","39,279 ","40,985 ","25,658 ","25,714 ","61,672 ","25,878 ","31,756 ","40,365 ","23,786 ","56,002 ","21,814 ","18,765 ","16,726 ","10,994 ","8,509 ","24,866 ","17,412 ","6,206 ","6,217 ","38,836 ","20,240 ","20,418 ","16,497 ","14,348 ","11,173 ","4,456 ","4,457 ","4,232 ","9,425 ","8,895 ","12,244 ","17,973 ","29,173 ","23,750 ","11,154 ","12,195 ","12,912 ","12,183 ","12,050 ","8,036 ","7,643 "
2015/3/26,"5,335 ","16,979 ","37,166 ","50,846 ","24,716 ","16,529 ","12,676 ","4,291 ","3,069 ","16,596 ","2,011 ","4,654 ","5,670 ","10,703 ","9,759 ","18,837 ","15,837 ","5,318 ","8,333 ","2,890 ","9,040 ","8,887 ","3,532 ","42,650 ","2,409 ","10,250 ","12,284 ","15,854 ","21,290 ","16,518 ","9,304 ","28,219 ","19,945 ","34,852 ","30,293 ","9,177 ","38,049 ","27,264 ","26,895 ","21,026 ","26,491 ","142,059 ","36,513 ","24,186 ","26,098 ","25,377 ","33,915 ","29,718 ","23,371 ","12,893 ","32,499 ","7,500 ","7,525 ","18,937 ","6,264 ","3,533 ","3,146 ","14,343 ","9,997 ","8,039 ","35,120 ","15,886 ","6,562 ","20,803 ","18,503 ","26,738 ","38,877 ","40,783 ","25,647 ","26,109 ","63,005 ","25,022 ","31,840 ","41,069 ","23,860 ","58,853 ","21,448 ","18,902 ","16,868 ","11,745 ","8,584 ","32,203 ","16,848 ","6,346 ","6,223 ","38,665 ","20,288 ","20,196 ","16,782 ","14,116 ","11,097 ","4,444 ","4,280 ","4,116 ","9,019 ","8,828 ","11,923 ","17,482 ","28,739 ","24,045 ","11,216 ","12,104 ","12,519 ","11,931 ","12,055 ","8,055 ","7,805 "
2015/3/27,"6,181 ","18,370 ","39,744 ","58,420 ","27,120 ","17,403 ","13,347 ","4,170 ","3,137 ","16,970 ","2,160 ","4,609 ","6,941 ","10,890 ","11,461 ","19,396 ","16,457 ","5,750 ","8,746 ","3,176 ","9,296 ","9,437 ","3,768 ","47,847 ","2,380 ","10,815 ","13,173 ","16,616 ","22,471 ","17,983 ","9,580 ","31,862 ","22,286 ","36,829 ","32,817 ","9,428 ","39,483 ","28,726 ","27,551 ","22,112 ","27,281 ","179,914 ","41,040 ","26,293 ","27,348 ","27,888 ","39,992 ","32,167 ","25,718 ","13,286 ","34,197 ","7,757 ","7,843 ","20,286 ","7,043 ","3,805 ","3,252 ","14,715 ","10,751 ","8,392 ","38,917 ","17,128 ","7,187 ","22,170 ","18,642 ","29,917 ","43,638 ","42,878 ","27,073 ","28,799 ","75,379 ","27,086 ","34,176 ","46,735 ","26,929 ","67,009 ","22,295 ","19,951 ","17,529 ","12,541 ","9,762 ","36,644 ","18,660 ","6,955 ","6,858 ","40,926 ","22,036 ","21,156 ","19,324 ","14,365 ","12,130 ","4,666 ","4,745 ","4,419 ","9,524 ","9,586 ","12,428 ","18,575 ","31,154 ","26,488 ","11,824 ","13,214 ","13,280 ","12,514 ","12,389 ","8,733 ","8,187 "
2015/3/28,"4,928 ","12,593 ","22,977 ","59,182 ","16,040 ","12,509 ","9,769 ","6,335 ","2,789 ","11,860 ","1,841 ","3,579 ","16,289 ","8,669 ","12,176 ","8,066 ","7,856 ","4,803 ","8,103 ","4,478 ","6,348 ","7,485 ","1,544 ","40,203 ","2,426 ","12,569 ","10,481 ","13,036 ","16,686 ","14,609 ","8,691 ","38,720 ","23,720 ","30,594 ","29,112 ","5,282 ","33,667 ","23,827 ","22,376 ","19,370 ","16,796 ","180,059 ","41,688 ","22,284 ","19,863 ","28,860 ","45,015 ","31,700 ","24,834 ","10,151 ","29,377 ","6,179 ","5,796 ","17,978 ","8,699 ","3,418 ","2,567 ","10,493 ","10,194 ","10,036 ","49,044 ","14,571 ","7,326 ","17,725 ","13,101 ","29,040 ","39,244 ","34,882 ","22,604 ","28,456 ","82,670 ","17,113 ","32,482 ","42,289 ","24,542 ","61,347 ","15,728 ","17,494 ","10,907 ","10,329 ","9,295 ","41,847 ","13,682 ","11,226 ","4,961 ","21,776 ","20,546 ","14,773 ","18,589 ","11,188 ","11,091 ","4,622 ","2,421 ","3,743 ","7,937 ","8,988 ","9,868 ","13,375 ","20,939 ","25,239 ","10,367 ","11,192 ","11,528 ","10,000 ","10,828 ","8,193 ","7,808 "
2015/3/29,"4,575 ","10,393 ","16,693 ","46,241 ","12,759 ","9,926 ","7,887 ","6,113 ","2,611 ","9,974 ","1,674 ","3,241 ","17,757 ","7,497 ","10,423 ","6,030 ","6,389 ","4,017 ","6,990 ","5,085 ","5,381 ","6,287 ","1,281 ","34,069 ","2,142 ","11,691 ","9,004 ","11,342 ","13,587 ","13,209 ","7,478 ","30,412 ","18,166 ","24,492 ","26,390 ","3,911 ","28,168 ","20,604 ","19,122 ","16,556 ","11,881 ","162,681 ","33,129 ","15,590 ","18,011 ","24,913 ","37,190 ","26,461 ","23,799 ","7,795 ","24,375 ","5,289 ","5,034 ","15,827 ","7,641 ","2,872 ","1,743 ","9,194 ","10,483 ","9,771 ","49,674 ","12,705 ","6,400 ","15,541 ","10,489 ","23,365 ","34,618 ","29,593 ","18,583 ","24,453 ","67,117 ","13,766 ","24,159 ","31,503 ","20,172 ","50,018 ","12,976 ","14,504 ","9,671 ","8,885 ","8,772 ","38,756 ","10,501 ","10,652 ","3,716 ","15,524 ","11,141 ","12,294 ","14,155 ","9,109 ","9,649 ","3,776 ","2,111 ","8,120 ","6,497 ","7,339 ","7,864 ","10,591 ","16,937 ","21,883 ","8,546 ","9,258 ","9,501 ","8,364 ","9,348 ","7,382 ","6,724 "
2015/3/30,"5,172 ","15,642 ","32,115 ","46,082 ","22,692 ","14,965 ","11,282 ","3,997 ","3,085 ","15,556 ","1,915 ","4,558 ","6,372 ","10,485 ","9,060 ","17,341 ","14,793 ","5,397 ","7,837 ","3,387 ","8,268 ","8,076 ","3,291 ","27,980 ","2,194 ","10,359 ","11,817 ","15,044 ","19,701 ","16,072 ","8,561 ","26,225 ","17,976 ","32,322 ","27,446 ","8,571 ","35,112 ","25,222 ","25,242 ","20,079 ","25,880 ","135,596 ","32,859 ","23,488 ","24,523 ","24,294 ","34,717 ","28,605 ","21,811 ","12,774 ","32,569 ","7,212 ","7,492 ","19,398 ","5,466 ","3,446 ","3,054 ","13,773 ","10,139 ","8,167 ","36,604 ","15,254 ","6,752 ","20,001 ","17,663 ","25,644 ","36,490 ","39,045 ","24,623 ","26,035 ","58,095 ","23,328 ","28,050 ","37,369 ","23,235 ","53,944 ","19,446 ","18,170 ","15,887 ","10,514 ","8,830 ","23,321 ","15,352 ","6,438 ","5,669 ","35,760 ","18,528 ","18,136 ","16,340 ","13,461 ","10,642 ","4,157 ","3,990 ","3,880 ","8,407 ","8,134 ","11,139 ","16,137 ","26,907 ","21,319 ","10,705 ","12,076 ","11,693 ","11,003 ","11,050 ","8,110 ","7,293 "
