"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2018/9/1,"4,711 ","10,040 ","25,821 ","51,759 ","16,967 ","9,861 ","8,272 ","3,528 ","2,412 ","9,118 ","1,555 ","3,083 ","7,500 ","6,542 ","10,768 ","5,894 ","6,799 ","3,874 ","7,865 ","3,301 ","5,582 ","6,508 ","2,428 ","23,384 ","2,248 ","10,825 ","9,496 ","13,153 ","15,107 ","14,107 ","8,625 ","29,356 ","16,932 ","27,183 ","25,221 ","5,294 ","31,678 ","22,639 ","20,040 ","18,049 ","12,596 ","173,321 ","41,401 ","20,924 ","17,500 ","24,766 ","31,767 ","26,715 ","20,855 ","9,000 ","24,634 ","5,787 ","6,063 ","15,094 ","5,838 ","3,155 ","1,937 ","8,336 ","8,861 ","6,538 ","38,998 ","6,484 ","13,346 ","5,936 ","17,790 ","16,385 ","27,041 ","42,185 ","31,804 ","21,969 ","28,117 ","80,856 ","15,304 ","34,766 ","38,034 ","20,946 ","58,765 ","15,283 ","14,350 ","9,470 ","15,598 ","9,774 ","40,515 ","14,436 ","9,487 ","10,678 ","21,328 ","20,734 ","17,441 ","19,299 ","7,247 ","12,627 ","4,045 ","2,297 ","5,636 ","7,491 ","9,546 ","10,090 ","13,903 ","20,810 ","24,633 ","10,849 ","10,144 ","10,554 ","9,773 ","10,212 ","7,706 ","7,427 "
2018/9/2,"4,479 ","8,104 ","19,674 ","40,420 ","13,991 ","8,139 ","6,560 ","3,353 ","2,022 ","7,115 ","1,520 ","2,678 ","7,535 ","5,760 ","8,779 ","5,118 ","6,237 ","3,552 ","6,776 ","3,234 ","4,558 ","5,579 ","2,308 ","14,097 ","2,062 ","10,478 ","8,280 ","11,171 ","12,779 ","13,054 ","7,636 ","25,278 ","15,221 ","20,910 ","22,407 ","4,438 ","28,031 ","19,177 ","16,821 ","15,549 ","10,877 ","154,843 ","34,530 ","14,726 ","16,480 ","21,938 ","28,167 ","23,220 ","20,481 ","7,498 ","21,003 ","5,281 ","5,107 ","13,459 ","5,351 ","2,680 ","1,533 ","7,452 ","7,338 ","5,533 ","37,297 ","5,897 ","11,371 ","5,189 ","15,646 ","13,469 ","22,227 ","35,529 ","27,731 ","18,695 ","24,885 ","67,623 ","13,770 ","28,385 ","28,349 ","16,123 ","48,634 ","12,790 ","12,099 ","8,188 ","12,344 ","9,554 ","37,524 ","10,910 ","9,231 ","9,118 ","16,275 ","16,455 ","14,204 ","15,542 ","6,651 ","8,086 ","3,455 ","2,188 ","5,182 ","6,479 ","8,087 ","8,139 ","11,403 ","17,219 ","21,010 ","8,734 ","8,367 ","8,832 ","8,276 ","8,949 ","6,781 ","6,402 "
2018/9/3,"6,215 ","14,846 ","42,150 ","43,764 ","26,806 ","13,337 ","11,201 ","3,814 ","2,874 ","14,131 ","2,090 ","4,703 ","5,001 ","8,960 ","9,841 ","17,623 ","17,299 ","5,569 ","8,580 ","3,460 ","8,046 ","8,430 ","5,032 ","27,699 ","2,399 ","10,975 ","11,668 ","16,460 ","21,412 ","15,843 ","9,217 ","25,877 ","18,051 ","32,522 ","27,949 ","11,427 ","36,880 ","26,948 ","24,991 ","20,831 ","26,841 ","146,305 ","35,881 ","23,813 ","23,321 ","25,989 ","28,026 ","26,762 ","22,592 ","13,098 ","32,806 ","7,129 ","8,442 ","19,391 ","4,653 ","3,728 ","3,373 ","11,125 ","9,661 ","6,839 ","33,780 ","8,095 ","14,595 ","7,142 ","21,846 ","21,884 ","26,909 ","40,897 ","39,696 ","26,455 ","28,766 ","65,109 ","21,128 ","31,290 ","36,535 ","22,013 ","60,731 ","20,438 ","16,629 ","15,678 ","16,659 ","12,740 ","37,692 ","18,947 ","7,248 ","11,723 ","40,947 ","24,896 ","24,791 ","23,606 ","9,753 ","11,413 ","4,686 ","4,865 ","5,895 ","9,851 ","9,668 ","11,743 ","17,633 ","28,966 ","24,569 ","13,080 ","12,596 ","12,311 ","12,029 ","11,808 ","9,264 ","8,808 "
2018/9/4,"5,623 ","15,130 ","43,971 ","44,829 ","27,545 ","14,115 ","11,574 ","3,876 ","2,880 ","14,109 ","2,127 ","4,648 ","5,534 ","9,828 ","9,961 ","18,927 ","17,383 ","5,596 ","8,713 ","3,106 ","8,422 ","8,590 ","5,170 ","28,784 ","2,494 ","10,836 ","11,813 ","16,342 ","21,740 ","16,366 ","9,538 ","25,722 ","18,108 ","32,782 ","28,689 ","10,304 ","37,135 ","27,331 ","25,173 ","20,977 ","26,802 ","138,884 ","37,254 ","23,865 ","22,954 ","27,129 ","28,997 ","27,549 ","22,980 ","13,253 ","32,408 ","7,270 ","8,655 ","18,282 ","4,769 ","3,671 ","3,306 ","11,323 ","9,744 ","6,945 ","32,802 ","7,950 ","14,406 ","7,048 ","21,964 ","22,247 ","27,672 ","40,731 ","40,391 ","26,778 ","28,143 ","62,526 ","22,266 ","31,944 ","36,951 ","22,962 ","60,198 ","21,010 ","16,779 ","15,090 ","17,291 ","12,776 ","28,311 ","19,291 ","7,443 ","11,573 ","40,969 ","25,735 ","25,220 ","23,998 ","9,685 ","11,364 ","4,583 ","4,985 ","5,961 ","9,974 ","9,402 ","11,760 ","18,176 ","29,166 ","25,507 ","12,998 ","12,808 ","12,427 ","12,140 ","11,811 ","9,410 ","8,798 "
2018/9/5,"5,825 ","15,312 ","43,468 ","45,908 ","27,617 ","14,385 ","11,483 ","3,853 ","2,939 ","14,012 ","2,057 ","4,729 ","5,182 ","9,360 ","10,907 ","18,959 ","17,786 ","5,620 ","8,838 ","3,088 ","8,563 ","8,535 ","5,230 ","36,096 ","2,332 ","11,173 ","11,885 ","16,457 ","21,711 ","16,124 ","9,774 ","26,731 ","18,378 ","33,004 ","28,637 ","10,274 ","37,316 ","27,557 ","25,256 ","21,234 ","26,808 ","140,426 ","37,539 ","24,296 ","23,155 ","26,874 ","28,928 ","27,158 ","23,291 ","13,102 ","32,847 ","7,358 ","8,708 ","18,683 ","4,868 ","3,688 ","3,312 ","11,343 ","9,816 ","7,128 ","33,287 ","8,160 ","14,559 ","7,199 ","22,162 ","22,503 ","27,964 ","41,347 ","40,201 ","27,050 ","28,270 ","64,188 ","23,201 ","31,306 ","38,052 ","23,386 ","62,035 ","21,087 ","16,863 ","15,181 ","19,906 ","12,644 ","28,273 ","19,355 ","7,533 ","11,482 ","41,847 ","25,756 ","25,516 ","24,024 ","9,953 ","11,589 ","4,842 ","5,170 ","6,129 ","9,912 ","9,848 ","11,929 ","18,034 ","28,864 ","25,654 ","13,053 ","13,065 ","12,593 ","12,070 ","11,856 ","9,428 ","8,894 "
2018/9/6,"5,792 ","15,630 ","43,837 ","48,321 ","27,834 ","14,277 ","11,779 ","3,814 ","2,916 ","14,026 ","2,209 ","4,791 ","5,523 ","9,423 ","10,677 ","17,984 ","17,671 ","5,708 ","8,841 ","3,062 ","7,961 ","8,608 ","5,267 ","37,027 ","2,588 ","11,213 ","11,929 ","16,458 ","22,012 ","16,217 ","9,521 ","27,175 ","18,293 ","33,315 ","28,178 ","10,635 ","37,385 ","27,849 ","25,361 ","21,069 ","26,595 ","146,221 ","38,250 ","24,266 ","23,556 ","27,149 ","30,199 ","27,722 ","23,426 ","13,066 ","32,616 ","7,379 ","8,881 ","18,739 ","4,643 ","3,729 ","3,291 ","11,312 ","9,728 ","7,116 ","34,694 ","8,115 ","14,548 ","7,059 ","22,095 ","22,679 ","27,598 ","42,042 ","40,284 ","27,175 ","28,325 ","67,241 ","23,106 ","31,811 ","39,036 ","23,618 ","63,810 ","21,336 ","17,005 ","15,951 ","20,976 ","12,789 ","30,099 ","19,203 ","7,535 ","11,510 ","42,195 ","26,097 ","25,652 ","24,334 ","10,643 ","11,623 ","4,683 ","4,958 ","6,167 ","10,051 ","9,569 ","11,826 ","18,397 ","29,539 ","25,731 ","13,196 ","12,939 ","12,702 ","12,298 ","11,947 ","9,779 ","8,846 "
2018/9/7,"6,492 ","16,205 ","45,883 ","53,727 ","28,721 ","15,109 ","12,263 ","3,992 ","2,946 ","14,183 ","2,202 ","4,886 ","5,714 ","9,269 ","11,416 ","18,467 ","17,869 ","6,124 ","9,585 ","3,052 ","8,305 ","9,230 ","5,518 ","37,251 ","2,587 ","11,341 ","12,376 ","17,252 ","22,945 ","17,229 ","10,177 ","29,725 ","19,940 ","35,150 ","31,250 ","10,680 ","39,059 ","28,481 ","26,097 ","22,093 ","26,788 ","177,394 ","42,680 ","25,046 ","24,333 ","27,887 ","31,766 ","28,257 ","24,455 ","13,186 ","32,769 ","7,491 ","9,210 ","19,368 ","5,095 ","3,769 ","3,239 ","11,749 ","10,036 ","7,072 ","35,675 ","8,461 ","15,803 ","7,393 ","23,313 ","23,004 ","29,516 ","47,017 ","41,630 ","28,203 ","29,474 ","75,068 ","23,776 ","34,393 ","42,672 ","26,041 ","70,900 ","22,079 ","17,889 ","15,988 ","23,905 ","12,650 ","32,224 ","20,765 ","7,861 ","12,386 ","43,246 ","27,886 ","26,693 ","25,384 ","12,541 ","13,183 ","5,105 ","5,070 ","6,416 ","10,189 ","10,550 ","12,581 ","19,435 ","30,724 ","27,862 ","13,462 ","13,236 ","13,287 ","12,615 ","12,588 ","10,059 ","9,050 "
2018/9/8,"4,345 ","10,078 ","26,767 ","53,253 ","16,500 ","11,229 ","8,327 ","3,641 ","2,182 ","9,360 ","1,698 ","3,053 ","7,254 ","6,896 ","10,058 ","6,291 ","7,022 ","3,807 ","7,862 ","2,912 ","5,582 ","6,496 ","2,358 ","17,194 ","2,390 ","10,447 ","10,150 ","14,051 ","15,812 ","14,600 ","8,875 ","31,299 ","17,779 ","27,726 ","27,087 ","4,795 ","32,057 ","22,716 ","20,486 ","17,980 ","12,758 ","176,587 ","40,684 ","19,555 ","17,163 ","24,801 ","25,660 ","26,532 ","19,138 ","8,983 ","23,910 ","5,705 ","6,033 ","14,776 ","5,906 ","3,152 ","1,964 ","8,459 ","8,273 ","5,896 ","36,540 ","6,402 ","13,405 ","6,040 ","17,798 ","16,195 ","26,755 ","43,043 ","32,482 ","21,680 ","26,903 ","79,575 ","15,354 ","33,422 ","37,071 ","22,297 ","58,450 ","15,108 ","13,850 ","9,304 ","15,199 ","8,197 ","28,299 ","13,849 ","9,152 ","10,634 ","21,252 ","18,961 ","17,708 ","17,326 ","9,778 ","13,013 ","4,064 ","2,583 ","5,608 ","8,119 ","9,191 ","10,370 ","14,447 ","21,846 ","23,410 ","10,941 ","9,931 ","11,067 ","10,086 ","10,402 ","7,623 ","7,137 "
2018/9/9,"4,014 ","7,734 ","19,431 ","39,145 ","12,306 ","8,958 ","6,524 ","3,157 ","1,901 ","8,137 ","1,258 ","2,227 ","3,544 ","6,563 ","8,728 ","5,317 ","5,415 ","3,339 ","6,337 ","2,237 ","4,570 ","4,994 ","1,994 ","13,404 ","1,938 ","7,668 ","8,177 ","11,332 ","12,925 ","12,955 ","7,781 ","28,310 ","15,185 ","21,442 ","20,871 ","4,004 ","26,856 ","18,278 ","15,897 ","14,825 ","9,996 ","150,772 ","32,126 ","13,018 ","15,328 ","19,112 ","24,069 ","20,653 ","18,579 ","6,780 ","19,039 ","4,712 ","4,267 ","11,930 ","4,496 ","2,705 ","1,320 ","6,881 ","6,171 ","4,173 ","26,783 ","5,442 ","12,663 ","4,931 ","14,063 ","11,969 ","21,530 ","34,393 ","26,339 ","17,207 ","22,123 ","65,356 ","12,492 ","27,242 ","27,649 ","16,887 ","44,749 ","12,937 ","11,596 ","7,908 ","11,914 ","5,889 ","23,821 ","10,290 ","6,309 ","8,028 ","15,366 ","12,074 ","13,680 ","14,189 ","9,014 ","8,446 ","3,382 ","2,035 ","4,364 ","5,974 ","7,695 ","7,641 ","11,341 ","17,565 ","18,647 ","8,020 ","7,731 ","8,405 ","8,027 ","8,529 ","6,148 ","5,776 "
2018/9/10,"6,119 ","15,609 ","44,033 ","44,358 ","27,535 ","15,944 ","12,125 ","4,129 ","3,021 ","14,439 ","2,082 ","4,578 ","4,405 ","11,285 ","10,049 ","20,219 ","17,607 ","5,860 ","8,981 ","2,886 ","9,176 ","8,596 ","5,297 ","27,145 ","2,542 ","10,593 ","12,407 ","17,219 ","22,537 ","18,230 ","9,882 ","29,732 ","18,436 ","34,670 ","28,012 ","12,452 ","38,473 ","27,964 ","26,177 ","21,968 ","26,355 ","142,264 ","36,476 ","23,533 ","23,461 ","25,786 ","29,293 ","28,681 ","22,548 ","13,065 ","32,504 ","7,418 ","8,477 ","18,054 ","4,656 ","3,648 ","3,557 ","14,740 ","9,892 ","6,877 ","35,082 ","8,091 ","13,235 ","7,231 ","22,343 ","23,509 ","27,706 ","42,282 ","40,762 ","26,627 ","30,215 ","64,686 ","21,366 ","33,169 ","36,246 ","21,993 ","60,026 ","21,368 ","17,010 ","15,644 ","16,920 ","11,514 ","28,537 ","18,705 ","6,959 ","11,486 ","41,754 ","24,976 ","25,762 ","23,933 ","15,910 ","11,738 ","4,606 ","4,971 ","6,236 ","10,528 ","10,045 ","12,107 ","18,054 ","31,241 ","24,849 ","13,354 ","12,738 ","12,707 ","12,612 ","12,480 ","10,620 ","8,801 "
