"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2018/5/1,"4,795 ","9,944 ","23,709 ","47,633 ","20,019 ","11,850 ","8,742 ","3,624 ","2,398 ","12,963 ","1,867 ","4,654 ","11,718 ","9,350 ","9,986 ","8,029 ","8,496 ","4,901 ","8,161 ","3,643 ","7,096 ","7,385 ","2,331 ","16,987 ","2,226 ","11,981 ","10,387 ","14,075 ","16,915 ","16,138 ","8,405 ","27,591 ","15,290 ","25,678 ","26,604 ","8,930 ","32,628 ","23,016 ","20,656 ","18,472 ","24,065 ","132,316 ","38,375 ","21,541 ","19,074 ","24,674 ","34,281 ","27,350 ","20,522 ","11,853 ","30,619 ","5,932 ","5,658 ","17,871 ","6,299 ","2,909 ","2,622 ","12,024 ","9,198 ","6,058 ","40,720 ","6,389 ","13,151 ","6,397 ","19,146 ","18,486 ","24,479 ","38,897 ","34,125 ","21,470 ","29,085 ","66,563 ","19,805 ","25,792 ","30,647 ","17,844 ","49,884 ","16,729 ","14,805 ","10,889 ","14,553 ","10,057 ","22,697 ","13,071 ","7,962 ","10,650 ","21,600 ","16,582 ","16,380 ","16,672 ","12,490 ","10,046 ","3,986 ","2,393 ","5,518 ","8,702 ","8,641 ","10,631 ","14,235 ","20,374 ","24,077 ","10,490 ","11,131 ","10,773 ","10,404 ","10,881 ","8,381 ","7,314 "
2018/5/2,"6,016 ","16,122 ","43,243 ","46,471 ","26,925 ","15,516 ","11,968 ","3,881 ","3,092 ","15,797 ","2,149 ","4,762 ","7,295 ","10,928 ","10,485 ","19,153 ","17,341 ","5,780 ","8,677 ","3,165 ","8,966 ","8,663 ","4,907 ","27,385 ","2,879 ","10,956 ","11,986 ","17,221 ","21,524 ","16,932 ","9,535 ","27,325 ","18,384 ","33,936 ","29,283 ","11,824 ","37,379 ","27,838 ","25,796 ","21,522 ","26,924 ","134,391 ","39,455 ","24,901 ","24,961 ","26,935 ","33,835 ","29,164 ","24,128 ","13,590 ","33,435 ","7,791 ","8,688 ","19,273 ","5,091 ","3,581 ","3,011 ","13,835 ","10,187 ","6,994 ","35,394 ","8,080 ","13,567 ","7,441 ","22,947 ","22,621 ","27,101 ","39,996 ","41,370 ","27,134 ","29,242 ","63,914 ","25,115 ","30,455 ","36,957 ","22,549 ","58,722 ","20,801 ","16,758 ","15,123 ","16,358 ","11,181 ","29,038 ","18,375 ","8,140 ","11,657 ","41,491 ","25,460 ","25,023 ","24,123 ","13,921 ","11,722 ","4,605 ","4,928 ","6,084 ","10,286 ","9,702 ","11,928 ","18,047 ","30,185 ","26,164 ","12,793 ","13,027 ","12,501 ","12,521 ","12,284 ","10,045 ","8,735 "
2018/5/3,"5,984 ","15,990 ","44,818 ","48,271 ","27,719 ","15,591 ","12,173 ","3,933 ","3,045 ","15,994 ","2,160 ","4,763 ","6,347 ","10,883 ","10,787 ","19,638 ","17,189 ","5,770 ","8,718 ","3,017 ","8,694 ","8,658 ","5,103 ","28,529 ","2,536 ","10,809 ","11,705 ","16,809 ","22,319 ","17,045 ","9,798 ","27,926 ","18,618 ","33,958 ","29,856 ","11,551 ","37,572 ","28,128 ","25,849 ","21,523 ","27,538 ","136,657 ","40,679 ","25,301 ","25,126 ","26,526 ","34,519 ","30,096 ","23,992 ","13,363 ","33,203 ","7,705 ","8,503 ","19,183 ","5,517 ","3,682 ","3,191 ","13,808 ","9,982 ","7,032 ","34,106 ","8,167 ","13,127 ","7,131 ","22,734 ","22,471 ","27,363 ","40,600 ","41,574 ","27,419 ","29,632 ","65,168 ","24,711 ","31,340 ","37,476 ","23,474 ","61,102 ","20,758 ","16,627 ","15,195 ","16,846 ","10,945 ","30,163 ","19,039 ","7,880 ","11,719 ","42,039 ","25,699 ","25,657 ","24,750 ","13,774 ","11,812 ","4,535 ","5,059 ","6,164 ","10,113 ","9,639 ","12,379 ","18,548 ","30,631 ","27,183 ","12,743 ","13,055 ","12,713 ","12,414 ","12,362 ","9,937 ","8,802 "
2018/5/4,"6,733 ","16,997 ","47,051 ","55,587 ","29,312 ","16,833 ","12,571 ","4,039 ","2,986 ","16,683 ","2,207 ","4,935 ","8,040 ","10,718 ","12,925 ","19,336 ","17,952 ","6,227 ","9,362 ","3,361 ","9,217 ","9,245 ","5,153 ","28,912 ","2,653 ","12,011 ","12,753 ","17,917 ","22,964 ","18,355 ","10,175 ","34,294 ","20,718 ","35,617 ","33,980 ","11,966 ","40,010 ","29,514 ","27,114 ","22,747 ","28,060 ","176,910 ","46,573 ","27,951 ","27,032 ","29,875 ","38,030 ","32,412 ","26,844 ","13,575 ","35,060 ","8,103 ","9,281 ","21,000 ","6,263 ","3,816 ","3,159 ","14,058 ","10,671 ","7,384 ","39,578 ","8,856 ","15,094 ","7,823 ","24,235 ","23,171 ","30,165 ","46,202 ","43,458 ","28,272 ","32,524 ","78,449 ","26,059 ","35,435 ","43,008 ","26,643 ","70,613 ","21,705 ","18,360 ","15,665 ","20,079 ","12,605 ","41,608 ","20,551 ","9,156 ","12,897 ","44,130 ","26,801 ","26,704 ","27,148 ","13,990 ","13,272 ","4,945 ","5,223 ","6,679 ","10,655 ","10,529 ","12,893 ","19,442 ","33,025 ","29,690 ","13,634 ","14,008 ","13,500 ","12,979 ","12,859 ","10,492 ","9,265 "
2018/5/5,"5,222 ","11,136 ","27,455 ","55,860 ","21,456 ","12,452 ","9,163 ","4,342 ","2,596 ","10,865 ","1,776 ","4,850 ","10,214 ","7,954 ","13,890 ","8,118 ","9,764 ","4,152 ","8,459 ","3,672 ","5,993 ","7,173 ","2,514 ","17,936 ","2,302 ","13,539 ","10,389 ","14,205 ","16,716 ","16,389 ","8,806 ","33,955 ","19,452 ","28,999 ","29,808 ","6,149 ","33,980 ","24,072 ","21,235 ","19,641 ","13,868 ","177,207 ","47,228 ","21,996 ","20,910 ","36,799 ","38,387 ","30,632 ","22,681 ","9,717 ","27,309 ","6,400 ","6,403 ","17,079 ","6,713 ","3,207 ","2,245 ","10,131 ","9,663 ","7,317 ","45,118 ","6,853 ","16,155 ","6,691 ","20,115 ","17,168 ","29,045 ","44,102 ","35,500 ","22,877 ","31,854 ","88,309 ","17,347 ","31,385 ","40,022 ","23,785 ","60,634 ","16,279 ","15,694 ","9,696 ","15,023 ","10,364 ","45,253 ","15,298 ","12,014 ","10,905 ","22,026 ","18,207 ","17,978 ","21,103 ","9,779 ","11,515 ","4,144 ","2,515 ","6,375 ","8,194 ","9,763 ","10,405 ","14,557 ","21,917 ","27,441 ","11,416 ","11,255 ","11,531 ","10,062 ","11,520 ","8,355 ","8,079 "
2018/5/6,"4,919 ","8,927 ","20,648 ","43,956 ","16,998 ","12,304 ","7,679 ","3,453 ","2,328 ","10,002 ","1,565 ","4,127 ","9,440 ","6,977 ","12,708 ","6,679 ","7,422 ","3,964 ","7,499 ","3,450 ","5,356 ","6,013 ","2,256 ","16,935 ","2,236 ","12,054 ","9,179 ","12,467 ","14,076 ","14,377 ","8,228 ","29,436 ","16,541 ","22,589 ","28,789 ","4,652 ","29,764 ","21,026 ","18,405 ","17,178 ","11,197 ","163,086 ","36,422 ","15,542 ","18,707 ","25,865 ","32,212 ","25,037 ","22,152 ","8,288 ","23,996 ","5,761 ","5,483 ","15,366 ","5,834 ","2,767 ","1,852 ","8,856 ","8,027 ","5,351 ","43,237 ","6,421 ","14,231 ","5,734 ","17,726 ","14,350 ","25,010 ","41,230 ","30,668 ","20,252 ","27,085 ","71,612 ","14,310 ","26,588 ","30,127 ","18,956 ","50,746 ","14,906 ","12,952 ","9,041 ","13,892 ","9,102 ","37,473 ","11,712 ","10,776 ","8,953 ","16,609 ","15,850 ","14,487 ","16,609 ","9,011 ","9,303 ","3,923 ","2,505 ","5,511 ","7,007 ","8,053 ","8,406 ","12,183 ","18,568 ","21,799 ","9,922 ","9,547 ","10,157 ","9,566 ","10,309 ","7,640 ","7,210 "
2018/5/7,"6,189 ","15,480 ","42,447 ","44,612 ","26,471 ","15,094 ","11,474 ","3,827 ","3,037 ","15,786 ","2,142 ","4,663 ","6,507 ","10,731 ","10,189 ","18,921 ","16,944 ","5,582 ","8,590 ","3,088 ","8,276 ","8,439 ","4,900 ","27,556 ","2,368 ","11,174 ","11,863 ","17,112 ","21,413 ","17,161 ","9,260 ","26,797 ","17,684 ","33,039 ","27,144 ","11,368 ","37,600 ","27,477 ","25,750 ","21,575 ","26,967 ","135,512 ","35,484 ","23,933 ","24,246 ","26,144 ","33,002 ","28,635 ","23,265 ","13,377 ","33,538 ","7,608 ","8,466 ","19,024 ","4,731 ","3,519 ","3,023 ","14,244 ","9,842 ","7,134 ","37,696 ","8,053 ","13,287 ","7,381 ","22,700 ","22,496 ","26,895 ","40,965 ","41,375 ","26,936 ","28,336 ","61,915 ","23,151 ","30,993 ","35,274 ","21,949 ","60,114 ","20,071 ","16,550 ","15,071 ","16,452 ","10,775 ","36,428 ","18,219 ","7,663 ","11,278 ","39,137 ","24,285 ","24,938 ","24,170 ","14,115 ","11,782 ","4,602 ","4,929 ","6,128 ","10,180 ","9,723 ","11,630 ","17,486 ","28,803 ","23,572 ","12,725 ","13,073 ","12,428 ","12,255 ","12,260 ","10,030 ","8,877 "
2018/5/8,"5,522 ","15,878 ","44,096 ","45,236 ","27,854 ","15,771 ","11,905 ","4,092 ","3,126 ","16,055 ","2,105 ","4,749 ","6,155 ","10,880 ","10,245 ","19,667 ","17,501 ","5,729 ","8,976 ","3,024 ","8,851 ","8,729 ","4,973 ","28,029 ","2,538 ","10,944 ","12,254 ","17,283 ","22,460 ","17,537 ","9,742 ","27,782 ","18,736 ","34,336 ","28,820 ","11,839 ","39,354 ","28,425 ","26,515 ","22,072 ","27,908 ","128,822 ","37,120 ","24,269 ","24,306 ","26,850 ","31,850 ","28,421 ","24,175 ","13,357 ","33,204 ","7,867 ","8,905 ","18,959 ","5,180 ","3,637 ","3,177 ","14,860 ","10,036 ","7,092 ","34,715 ","8,111 ","13,006 ","7,193 ","22,817 ","22,922 ","28,368 ","41,196 ","42,763 ","27,477 ","29,029 ","63,513 ","24,904 ","31,250 ","36,347 ","22,335 ","59,282 ","21,228 ","17,032 ","15,157 ","16,701 ","10,592 ","26,716 ","18,870 ","7,488 ","11,439 ","40,822 ","25,473 ","25,499 ","24,971 ","14,207 ","12,039 ","4,602 ","5,217 ","6,083 ","10,376 ","9,695 ","12,032 ","17,870 ","29,693 ","24,854 ","12,959 ","13,113 ","12,727 ","12,532 ","12,311 ","10,065 ","8,919 "
2018/5/9,"5,700 ","16,241 ","44,118 ","47,685 ","28,110 ","15,756 ","12,154 ","4,014 ","3,119 ","16,093 ","2,160 ","4,832 ","6,434 ","10,814 ","11,501 ","19,840 ","17,753 ","5,802 ","8,889 ","3,262 ","8,888 ","8,649 ","4,903 ","29,700 ","2,470 ","11,053 ","12,397 ","17,192 ","22,151 ","17,576 ","10,045 ","28,522 ","19,079 ","34,904 ","29,446 ","11,923 ","38,656 ","28,735 ","26,221 ","22,056 ","29,737 ","132,965 ","38,267 ","24,401 ","24,734 ","28,006 ","33,166 ","28,605 ","24,521 ","13,388 ","34,042 ","8,003 ","8,893 ","19,661 ","5,209 ","3,769 ","3,200 ","14,154 ","10,235 ","7,228 ","35,414 ","8,116 ","13,293 ","7,301 ","22,912 ","22,758 ","27,984 ","41,443 ","42,362 ","28,019 ","29,226 ","64,882 ","25,801 ","32,462 ","37,773 ","23,001 ","60,621 ","21,183 ","17,139 ","15,436 ","17,525 ","11,283 ","27,003 ","18,923 ","8,085 ","11,403 ","41,322 ","25,665 ","25,621 ","24,348 ","14,159 ","12,024 ","4,723 ","5,132 ","6,280 ","10,243 ","9,810 ","11,854 ","18,059 ","30,462 ","25,200 ","13,120 ","13,152 ","12,853 ","12,495 ","12,376 ","10,070 ","8,860 "
2018/5/10,"5,858 ","16,194 ","45,480 ","48,300 ","28,257 ","15,643 ","12,058 ","3,968 ","3,022 ","15,690 ","2,208 ","4,758 ","7,044 ","10,770 ","11,085 ","19,522 ","17,665 ","5,797 ","8,832 ","3,236 ","8,801 ","8,661 ","5,086 ","30,623 ","2,684 ","11,357 ","12,266 ","17,067 ","22,032 ","17,529 ","9,687 ","28,713 ","18,817 ","34,474 ","29,762 ","11,627 ","38,448 ","28,365 ","26,152 ","22,115 ","27,017 ","139,525 ","39,726 ","23,959 ","25,115 ","28,399 ","34,894 ","29,312 ","24,538 ","13,310 ","33,812 ","7,896 ","8,940 ","19,708 ","5,250 ","3,686 ","3,156 ","13,852 ","10,152 ","7,173 ","37,466 ","8,306 ","13,435 ","7,294 ","22,933 ","22,688 ","28,013 ","41,955 ","42,327 ","27,564 ","28,974 ","69,441 ","24,993 ","33,072 ","38,546 ","23,879 ","62,696 ","21,001 ","17,189 ","15,646 ","17,760 ","11,882 ","28,935 ","19,108 ","7,993 ","11,414 ","41,916 ","26,522 ","25,470 ","24,796 ","14,209 ","12,116 ","4,750 ","5,059 ","6,262 ","10,107 ","9,865 ","12,086 ","18,159 ","30,302 ","25,713 ","12,944 ","13,346 ","12,960 ","12,469 ","12,406 ","10,206 ","8,960 "
