"Station Date",Songshan Airport ,Zhongshan Junior High School,Nanjing Fuxing,Zhongxiao Fuxing,Daan,Technology Building,Liuzhangli,Linguang,Xinhai,Wanfang Hospital,Wanfang Community,Muzha,Taipei Zoo,Dazhi ,Jiannan Rd. ,Xihu,Gangqian ,Wende ,Neihu ,Dahu Park ,Huzhou ,Donghu ,Nangang Software Park,Taipei Nangang Exhibition Center,Xiaobitan,Xindian ,Xindian District Office,Qizhang,Dapinglin ,Jingmei ,Wanlong ,Gongguan ,Taipower Building ,Guting ,Chiang Kai-Shek Memorial Hall,Xiaonanmen,Dingxi ,Yongan Market ,Jingan ,Nanshijiao ,NTU Hospital,Taipei Main Station,Zhongshan ,Shuanglian ,Minquan W. Rd. ,Yuanshan,Jiantan ,Shilin ,Zhishan,Mingde,Shipai,Qilian,Qiyan ,Beitou,Xinbeitou,Fuxinggang,Zhongyi ,Guandu ,Zhuwei,Hongshulin,Tamsui,Dingpu,Yongning,Tucheng,Haishan,Far Eastern Hospital,Fuzhong,Banqiao,Xinpu,Jiangzicui,Longshan Temple,Ximen ,Shandao Temple,Zhongxiao Xinsheng,Zhongxiao Dunhua,Sun Yat-Sen Memorial Hall,Taipei City Hall,Yongchun,Houshanpi,Kunyang,Nangang ,Xiangshan,Taipei 101/World Trade Center,Xinyi Anhe,Daan Park,Beimen,Songjiang Nanjing,Taipei Arena,Nanjing Sanmin,Songshan,Fu Jen University,Xinzhuang,Touqianzhuang ,Xianse Temple ,Sanchong ,Cailiao ,Taipei Bridge ,Daqiaotou,Zhongshan Elementary School,Xingtian Temple ,Dongmen ,Luzhou ,Sanmin Senior High School ,St. Ignatius High School,Sanhe Junior High School ,Sanchong Elementary School ,Huilong ,Danfeng
2016/11/1,"5,556 ","16,301 ","40,571 ","45,033 ","26,086 ","16,181 ","11,814 ","3,862 ","2,948 ","16,210 ","2,024 ","4,686 ","6,042 ","10,995 ","9,998 ","19,505 ","16,339 ","5,588 ","8,097 ","3,050 ","9,006 ","8,534 ","4,880 ","26,830 ","2,390 ","10,645 ","11,768 ","16,554 ","21,509 ","16,857 ","9,168 ","27,889 ","18,262 ","33,774 ","28,605 ","10,622 ","37,157 ","27,776 ","25,570 ","21,480 ","26,669 ","128,289 ","34,527 ","22,942 ","25,063 ","26,472 ","32,760 ","28,240 ","22,847 ","12,977 ","32,360 ","7,479 ","8,518 ","18,957 ","7,170 ","3,407 ","3,157 ","14,365 ","9,962 ","6,870 ","35,683 ","7,006 ","11,458 ","6,729 ","21,734 ","20,537 ","26,581 ","39,299 ","40,383 ","26,291 ","27,194 ","63,157 ","23,399 ","29,525 ","36,598 ","21,082 ","58,958 ","20,624 ","16,839 ","15,690 ","15,121 ","9,800 ","26,303 ","17,581 ","6,731 ","8,100 ","39,220 ","23,839 ","23,430 ","21,519 ","14,162 ","11,698 ","4,310 ","4,403 ","4,636 ","9,845 ","9,095 ","11,841 ","17,440 ","28,790 ","24,876 ","12,118 ","12,655 ","12,341 ","12,025 ","11,732 ","9,316 ","8,240 "
2016/11/2,"5,420 ","16,117 ","39,959 ","45,230 ","25,863 ","15,860 ","11,519 ","3,811 ","3,012 ","16,233 ","2,119 ","4,640 ","6,431 ","11,097 ","10,076 ","19,341 ","16,040 ","5,603 ","8,049 ","3,198 ","9,028 ","8,559 ","4,604 ","26,917 ","2,271 ","10,753 ","11,861 ","16,563 ","21,336 ","16,666 ","9,055 ","27,589 ","18,371 ","33,766 ","28,942 ","10,366 ","36,895 ","27,893 ","25,015 ","20,998 ","26,661 ","128,113 ","35,407 ","23,741 ","24,581 ","26,871 ","34,501 ","28,656 ","25,023 ","12,912 ","32,690 ","7,459 ","8,445 ","18,855 ","6,554 ","3,480 ","3,060 ","14,558 ","9,981 ","6,993 ","36,174 ","7,153 ","11,596 ","6,987 ","21,650 ","20,475 ","26,708 ","38,724 ","40,256 ","26,618 ","26,539 ","63,994 ","24,160 ","30,244 ","37,420 ","21,575 ","59,377 ","20,034 ","16,759 ","15,300 ","14,933 ","10,087 ","27,180 ","17,702 ","7,095 ","8,047 ","39,085 ","23,679 ","22,998 ","21,860 ","13,983 ","11,584 ","4,355 ","4,388 ","4,823 ","9,827 ","9,130 ","11,684 ","17,395 ","28,304 ","24,334 ","11,919 ","13,104 ","12,197 ","11,876 ","11,587 ","9,199 ","8,327 "
2016/11/3,"5,681 ","16,018 ","40,256 ","46,802 ","26,306 ","15,406 ","11,392 ","3,858 ","3,000 ","16,052 ","2,044 ","4,593 ","6,740 ","10,924 ","10,306 ","19,476 ","15,938 ","5,585 ","8,011 ","3,193 ","9,077 ","8,697 ","4,714 ","27,072 ","2,330 ","10,817 ","11,623 ","16,798 ","21,485 ","16,768 ","8,904 ","27,972 ","18,456 ","33,387 ","29,704 ","10,484 ","37,064 ","27,372 ","25,345 ","21,149 ","25,110 ","133,185 ","35,808 ","23,927 ","25,259 ","27,339 ","35,339 ","29,397 ","23,139 ","12,675 ","32,449 ","7,245 ","8,641 ","19,076 ","6,348 ","3,396 ","3,072 ","14,435 ","10,005 ","7,058 ","36,954 ","6,961 ","11,684 ","6,580 ","21,620 ","20,230 ","26,754 ","39,268 ","39,759 ","26,536 ","27,148 ","64,070 ","24,065 ","33,259 ","38,158 ","21,856 ","59,888 ","20,247 ","16,873 ","15,546 ","15,430 ","10,288 ","27,848 ","17,829 ","7,021 ","7,869 ","39,958 ","24,135 ","22,500 ","22,133 ","13,965 ","11,940 ","5,062 ","4,338 ","4,681 ","9,722 ","9,202 ","12,074 ","17,795 ","28,892 ","25,121 ","12,012 ","12,616 ","12,201 ","11,847 ","11,757 ","9,364 ","8,451 "
2016/11/4,"6,460 ","17,613 ","43,041 ","55,914 ","27,710 ","16,822 ","12,400 ","3,982 ","2,933 ","16,461 ","2,128 ","4,702 ","6,947 ","10,954 ","11,994 ","19,754 ","16,641 ","6,085 ","8,796 ","3,276 ","9,451 ","9,220 ","5,049 ","34,081 ","3,093 ","11,557 ","12,200 ","17,525 ","22,579 ","18,120 ","9,714 ","31,536 ","20,368 ","35,230 ","31,818 ","10,797 ","39,079 ","29,208 ","26,413 ","22,240 ","26,985 ","177,107 ","42,040 ","25,551 ","26,618 ","28,926 ","39,214 ","31,483 ","24,841 ","13,042 ","33,637 ","7,557 ","8,951 ","20,200 ","7,134 ","3,671 ","2,994 ","14,277 ","10,445 ","7,051 ","37,823 ","7,701 ","13,046 ","7,550 ","23,102 ","20,587 ","29,825 ","44,970 ","41,872 ","27,753 ","29,000 ","79,036 ","26,027 ","37,413 ","44,162 ","25,794 ","70,148 ","21,863 ","19,213 ","16,335 ","18,156 ","10,736 ","44,579 ","19,730 ","7,897 ","8,785 ","42,480 ","25,043 ","24,544 ","24,215 ","14,057 ","12,612 ","4,887 ","4,734 ","5,132 ","10,103 ","10,024 ","12,573 ","18,967 ","31,173 ","28,092 ","12,758 ","13,564 ","13,374 ","12,579 ","12,511 ","10,129 ","8,831 "
2016/11/5,"5,192 ","12,270 ","25,276 ","57,490 ","18,125 ","11,680 ","9,242 ","4,019 ","2,853 ","11,150 ","1,770 ","5,164 ","13,976 ","9,461 ","15,674 ","7,080 ","8,430 ","4,596 ","7,924 ","6,835 ","6,975 ","9,632 ","2,366 ","27,294 ","2,968 ","12,137 ","10,269 ","14,533 ","18,768 ","16,931 ","8,563 ","34,020 ","20,062 ","29,236 ","27,540 ","6,018 ","34,135 ","24,885 ","21,813 ","20,286 ","16,635 ","182,240 ","42,627 ","21,259 ","22,065 ","38,181 ","44,319 ","30,721 ","22,404 ","9,923 ","28,918 ","6,307 ","6,878 ","16,971 ","10,835 ","2,989 ","2,023 ","10,816 ","9,526 ","5,995 ","50,425 ","6,450 ","11,519 ","6,500 ","19,219 ","15,560 ","29,902 ","45,140 ","35,349 ","23,886 ","29,147 ","90,639 ","18,001 ","32,863 ","40,999 ","23,746 ","60,862 ","17,073 ","17,979 ","10,342 ","14,947 ","9,742 ","44,936 ","14,382 ","10,575 ","7,749 ","22,510 ","18,926 ","17,791 ","20,077 ","9,789 ","11,551 ","5,613 ","3,000 ","5,314 ","8,650 ","9,542 ","10,162 ","14,610 ","22,914 ","26,278 ","11,420 ","11,238 ","12,445 ","10,529 ","11,468 ","9,156 ","8,167 "
2016/11/6,"4,713 ","9,350 ","18,699 ","44,674 ","14,293 ","9,371 ","7,308 ","3,471 ","2,288 ","10,131 ","1,610 ","3,223 ","12,918 ","7,041 ","11,556 ","6,488 ","7,329 ","3,999 ","6,414 ","4,602 ","5,789 ","6,456 ","1,915 ","23,142 ","2,389 ","11,368 ","9,125 ","12,478 ","16,262 ","14,508 ","7,821 ","31,986 ","19,968 ","22,341 ","24,245 ","4,731 ","29,380 ","21,462 ","18,078 ","17,460 ","12,499 ","163,641 ","34,296 ","14,184 ","19,483 ","32,385 ","35,548 ","25,102 ","19,168 ","8,179 ","23,275 ","5,483 ","5,678 ","15,802 ","9,258 ","2,815 ","1,910 ","10,059 ","8,192 ","5,413 ","51,561 ","5,834 ","10,233 ","5,745 ","16,960 ","12,876 ","24,519 ","38,951 ","31,396 ","19,187 ","25,145 ","75,442 ","14,307 ","27,215 ","31,138 ","18,794 ","51,207 ","14,374 ","13,727 ","8,935 ","13,618 ","9,056 ","43,877 ","11,272 ","13,418 ","6,012 ","17,379 ","11,096 ","13,885 ","15,471 ","7,866 ","9,259 ","3,960 ","2,668 ","5,395 ","7,120 ","8,111 ","8,350 ","11,560 ","17,855 ","22,427 ","9,606 ","9,776 ","9,661 ","9,152 ","9,705 ","7,757 ","7,134 "
2016/11/7,"5,527 ","15,615 ","37,862 ","45,465 ","24,985 ","14,981 ","11,134 ","3,689 ","2,860 ","16,090 ","2,082 ","3,806 ","6,099 ","10,422 ","10,282 ","18,668 ","15,138 ","5,451 ","7,901 ","3,257 ","8,743 ","7,506 ","4,532 ","26,210 ","2,266 ","10,969 ","11,428 ","16,613 ","20,672 ","15,972 ","8,828 ","27,316 ","17,696 ","32,336 ","27,125 ","10,343 ","36,682 ","26,483 ","25,076 ","20,814 ","25,528 ","136,148 ","33,930 ","23,615 ","23,640 ","26,020 ","34,306 ","28,147 ","22,346 ","12,975 ","32,397 ","7,116 ","8,244 ","18,589 ","6,044 ","3,301 ","3,069 ","14,373 ","10,142 ","7,005 ","39,335 ","7,014 ","11,615 ","6,885 ","21,676 ","19,982 ","26,584 ","38,903 ","39,276 ","26,097 ","26,498 ","62,247 ","22,737 ","29,124 ","36,096 ","20,847 ","58,090 ","19,152 ","16,750 ","15,854 ","14,968 ","10,445 ","42,210 ","17,293 ","6,980 ","7,743 ","37,759 ","22,836 ","22,026 ","21,614 ","13,755 ","11,596 ","4,294 ","4,218 ","4,686 ","9,708 ","8,882 ","12,053 ","16,315 ","28,499 ","23,944 ","11,766 ","12,597 ","12,163 ","11,743 ","11,778 ","9,371 ","8,421 "
2016/11/8,"5,545 ","16,159 ","39,386 ","46,431 ","25,952 ","15,856 ","11,639 ","3,937 ","2,945 ","16,366 ","2,148 ","4,634 ","6,788 ","10,865 ","9,952 ","18,985 ","15,975 ","5,612 ","8,160 ","3,016 ","8,560 ","8,493 ","4,647 ","26,944 ","2,330 ","10,769 ","11,514 ","16,687 ","20,828 ","16,717 ","8,985 ","26,651 ","18,033 ","33,257 ","27,842 ","10,451 ","36,897 ","27,235 ","25,078 ","21,433 ","26,136 ","129,971 ","34,299 ","23,376 ","24,621 ","26,790 ","33,945 ","28,147 ","22,931 ","12,945 ","32,335 ","7,385 ","8,467 ","18,641 ","6,141 ","3,321 ","3,066 ","14,522 ","9,899 ","6,869 ","35,290 ","7,002 ","11,495 ","6,809 ","21,787 ","20,314 ","26,331 ","39,116 ","40,139 ","26,522 ","25,952 ","62,232 ","24,364 ","29,742 ","36,934 ","21,739 ","56,276 ","20,017 ","16,935 ","15,614 ","14,822 ","9,907 ","25,407 ","17,648 ","7,042 ","7,962 ","38,808 ","23,278 ","22,931 ","21,371 ","13,746 ","11,597 ","4,317 ","4,365 ","4,640 ","9,899 ","9,235 ","11,816 ","16,642 ","28,405 ","24,402 ","11,953 ","12,660 ","12,132 ","12,011 ","11,897 ","9,278 ","8,331 "
2016/11/9,"5,471 ","16,033 ","39,314 ","47,542 ","26,350 ","15,501 ","11,559 ","3,847 ","2,936 ","16,095 ","2,079 ","4,648 ","5,962 ","10,872 ","10,186 ","19,517 ","16,147 ","5,502 ","8,261 ","3,118 ","8,861 ","8,609 ","4,847 ","26,815 ","2,314 ","10,801 ","11,792 ","16,821 ","21,641 ","16,771 ","8,943 ","27,656 ","18,974 ","33,593 ","28,246 ","10,249 ","37,361 ","27,963 ","25,291 ","20,720 ","26,185 ","129,492 ","36,205 ","23,474 ","24,881 ","26,611 ","34,423 ","28,832 ","23,952 ","12,886 ","32,968 ","7,366 ","8,450 ","18,789 ","6,596 ","3,632 ","3,024 ","14,272 ","10,134 ","6,916 ","36,148 ","7,246 ","11,499 ","6,846 ","21,777 ","20,541 ","27,030 ","39,311 ","40,090 ","26,661 ","26,493 ","66,255 ","24,237 ","29,700 ","38,539 ","22,049 ","57,605 ","20,593 ","17,251 ","15,636 ","15,044 ","10,047 ","26,882 ","17,651 ","6,997 ","8,114 ","39,907 ","23,969 ","23,358 ","22,323 ","13,550 ","11,790 ","4,280 ","4,437 ","4,830 ","9,817 ","9,437 ","11,816 ","17,671 ","29,147 ","25,200 ","11,889 ","12,796 ","12,198 ","11,969 ","11,992 ","9,305 ","8,479 "
2016/11/10,"5,601 ","17,056 ","42,080 ","70,679 ","27,250 ","16,211 ","12,024 ","4,100 ","3,023 ","17,079 ","2,126 ","4,719 ","5,806 ","11,335 ","10,383 ","19,897 ","16,382 ","5,744 ","8,200 ","3,003 ","9,035 ","8,607 ","4,939 ","27,124 ","2,484 ","10,810 ","11,748 ","17,030 ","21,778 ","17,198 ","9,260 ","28,635 ","19,205 ","34,616 ","28,839 ","10,829 ","38,648 ","28,140 ","26,151 ","21,672 ","26,372 ","142,776 ","37,525 ","23,932 ","25,524 ","28,017 ","34,923 ","29,149 ","23,601 ","13,100 ","32,846 ","7,481 ","8,638 ","19,137 ","6,668 ","3,603 ","3,048 ","14,149 ","10,115 ","6,900 ","35,608 ","7,312 ","11,765 ","6,788 ","22,345 ","20,766 ","27,590 ","41,650 ","41,260 ","26,840 ","27,261 ","69,667 ","25,570 ","32,947 ","40,599 ","24,232 ","61,768 ","21,167 ","17,745 ","16,104 ","15,941 ","10,018 ","28,571 ","18,435 ","6,859 ","8,370 ","42,395 ","28,435 ","23,702 ","22,885 ","14,416 ","11,944 ","4,469 ","4,572 ","4,803 ","10,319 ","9,511 ","12,314 ","18,657 ","30,780 ","26,841 ","12,272 ","13,049 ","12,805 ","12,456 ","12,226 ","9,409 ","8,551 "
